Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1520028000.0 1.0 103 90 173 NA NA NA NA NA 198 372 296 NA NA NA NA NA 1786 625 2198 NA NA NA NA NA 1757 1236 3748 NA NA NA NA NA
1520028000.0 10.0 NA 128 248 0 NA NA NA NA NA 388 401 0 NA NA NA NA NA 2432 4667 1041 NA NA NA NA NA 2526 6372 1131 NA NA NA NA
1520028000.0 1000.0 NA 270 159 0 47 NA NA NA NA 378 260 0 101 NA NA NA NA 8977 5059 2306 1663 NA NA NA NA 9833 7365 2740 1900 NA NA NA
1520028000.0 10001.0 NA 112 312 66 0 NA NA NA NA 391 468 123 0 NA NA NA NA 709 3887 1109 1837 NA NA NA NA 1157 15623 1174 1998 NA NA NA
1520028000.0 10002.0 NA 111 303 73 0 NA NA NA NA 391 473 123 0 NA NA NA NA 642 3300 1162 1746 NA NA NA NA 775 4739 1353 1897 NA NA NA
1520028000.0 10003.0 NA 114 244 66 0 NA NA NA NA 398 466 123 0 NA NA NA NA 633 3990 1086 1761 NA NA NA NA 902 15338 1559 1924 NA NA NA
1520028000.0 10004.0 NA 112 327 65 0 NA NA NA NA 398 469 123 0 NA NA NA NA 633 3262 1275 1744 NA NA NA NA 887 4699 1584 1904 NA NA NA
1520028000.0 10005.0 NA 110 326 66 0 NA NA NA NA 391 462 123 0 NA NA NA NA 638 3307 1131 1740 NA NA NA NA 776 4832 2337 1889 NA NA NA
1520028000.0 10006.0 NA 114 254 66 0 NA NA NA NA 399 492 123 0 NA NA NA NA 717 3999 1389 1880 NA NA NA NA 1126 15241 1658 2118 NA NA NA
1520028000.0 10007.0 NA 113 329 65 0 NA NA NA NA 391 465 124 0 NA NA NA NA 662 3330 1087 1784 NA NA NA NA 825 4820 1586 1946 NA NA NA
1520028000.0 10008.0 NA 115 309 69 0 NA NA NA NA 391 456 123 0 NA NA NA NA 653 3468 1271 1787 NA NA NA NA 877 5402 3077 1927 NA NA NA
1520028000.0 10009.0 NA 115 236 65 0 NA NA NA NA 391 471 123 0 NA NA NA NA 669 3556 1190 1804 NA NA NA NA 779 5174 3419 1964 NA NA NA
1520028000.0 1001.0 NA 240 109 0 0 0 0 0 NA 336 170 0 0 0 0 0 NA 7733 2677 270 453 1921 878 1754 NA 8956 4447 1333 1436 2233 1163 2614
1520028000.0 1002.0 NA 277 68 NA NA NA NA NA NA 386 132 NA NA NA NA NA NA 9895 2247 NA NA NA NA NA NA 11114 3858 NA NA NA NA NA
1520028000.0 10023.0 NA 114 229 64 0 NA NA NA NA 399 470 123 0 NA NA NA NA 715 3444 1349 1873 NA NA NA NA 988 5117 2558 2046 NA NA NA
1520028000.0 10024.0 NA 126 326 73 0 NA NA NA NA 399 474 125 0 NA NA NA NA 773 3648 1143 1977 NA NA NA NA 871 4959 1234 2178 NA NA NA
1520028000.0 10024.1 NA 125 187 0 NA NA NA NA NA 399 279 0 NA NA NA NA NA 746 1501 978 NA NA NA NA NA 852 1679 1132 NA NA NA NA
1520028000.0 10024.2 NA 126 340 0 NA NA NA NA NA 399 473 0 NA NA NA NA NA 813 3553 1971 NA NA NA NA NA 1136 5238 2112 NA NA NA NA
1520028000.0 10024.3 NA 134 175 0 NA NA NA NA NA 399 276 0 NA NA NA NA NA 823 1470 846 NA NA NA NA NA 923 1645 966 NA NA NA NA
1520028000.0 10024.4 NA 125 343 0 NA NA NA NA NA 399 466 0 NA NA NA NA NA 748 3452 1944 NA NA NA NA NA 728 4735 2161 NA NA NA NA
1520028000.0 10024.5 NA 126 79 0 NA NA NA NA NA 399 176 0 NA NA NA NA NA 774 778 217 NA NA NA NA NA 914 1033 269 NA NA NA NA
1520028000.0 10025.0 NA 120 244 73 0 NA NA NA NA 391 494 124 0 NA NA NA NA 773 3625 1374 1952 NA NA NA NA 1179 4743 1574 2143 NA NA NA
1520028000.0 10026.0 NA 131 238 74 0 NA NA NA NA 399 493 125 0 NA NA NA NA 763 5021 1078 2012 NA NA NA NA 753 14660 1579 2318 NA NA NA
1520028000.0 1003.0 NA 242 0 NA NA NA NA NA NA 339 0 NA NA NA NA NA NA 8410 1622 NA NA NA NA NA NA 9442 2249 NA NA NA NA NA
1520028000.0 1004.0 NA 210 89 0 0 0 0 NA NA 319 152 0 0 0 0 NA NA 3956 1933 289 430 1790 1610 NA NA 8346 2338 449 741 2259 3377 NA
1520028000.0 10042.0 NA 117 238 71 0 NA NA NA NA 399 496 124 0 NA NA NA NA 767 3619 1073 1958 NA NA NA NA 1312 4903 1332 2120 NA NA NA
1520028000.0 10059.0 NA 130 239 71 0 NA NA NA NA 399 485 125 0 NA NA NA NA 806 5154 1504 2003 NA NA NA NA 865 14768 1814 2272 NA NA NA
1520028000.0 10071.0 NA 125 204 78 0 NA NA NA NA 398 503 124 0 NA NA NA NA 721 5212 1082 1947 NA NA NA NA 720 15371 2280 2112 NA NA NA
