Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1519855200.0 1.0 60 71 147 NA NA NA NA NA 112 134 215 NA NA NA NA NA 2193 640 1500 NA NA NA NA NA 2612 1036 2102 NA NA NA NA NA
1519855200.0 10.0 NA 105 226 0 NA NA NA NA NA 154 297 0 NA NA NA NA NA 2383 2943 555 NA NA NA NA NA 2678 3309 655 NA NA NA NA
1519855200.0 1000.0 NA 231 151 0 44 NA NA NA NA 318 233 0 83 NA NA NA NA 2390 1086 607 249 NA NA NA NA 2779 1601 788 353 NA NA NA
1519855200.0 10001.0 NA 159 292 76 0 NA NA NA NA 237 391 113 0 NA NA NA NA 1057 1701 375 1620 NA NA NA NA 1245 2165 528 1978 NA NA NA
1519855200.0 10002.0 NA 153 294 82 0 NA NA NA NA 238 391 113 0 NA NA NA NA 1074 1421 382 1715 NA NA NA NA 1492 1790 520 2062 NA NA NA
1519855200.0 10003.0 NA 170 301 73 0 NA NA NA NA 239 391 113 0 NA NA NA NA 1095 1852 408 1773 NA NA NA NA 1367 2488 573 1922 NA NA NA
1519855200.0 10004.0 NA 173 300 72 0 NA NA NA NA 236 391 113 0 NA NA NA NA 1051 1750 396 1982 NA NA NA NA 1253 2246 562 2137 NA NA NA
1519855200.0 10005.0 NA 175 301 81 0 NA NA NA NA 236 391 113 0 NA NA NA NA 1033 1724 389 1695 NA NA NA NA 1328 2056 546 1803 NA NA NA
1519855200.0 10006.0 NA 154 299 82 0 NA NA NA NA 236 391 113 0 NA NA NA NA 1045 1723 379 1634 NA NA NA NA 1245 2062 553 2254 NA NA NA
1519855200.0 10007.0 NA 155 302 85 0 NA NA NA NA 237 391 126 0 NA NA NA NA 1072 1502 418 1665 NA NA NA NA 1344 1750 600 1777 NA NA NA
1519855200.0 10008.0 NA 164 302 83 0 NA NA NA NA 238 391 125 0 NA NA NA NA 1093 1866 407 2121 NA NA NA NA 1424 2210 588 2294 NA NA NA
1519855200.0 10009.0 NA 159 301 92 0 NA NA NA NA 238 391 125 0 NA NA NA NA 1095 1517 386 1670 NA NA NA NA 1313 2042 535 3125 NA NA NA
1519855200.0 1001.0 NA 206 109 0 0 0 0 0 NA 266 151 0 0 0 0 0 NA 2072 412 68 108 231 118 232 NA 2446 604 137 188 299 200 270
1519855200.0 1002.0 NA 228 67 NA NA NA NA NA NA 292 117 NA NA NA NA NA NA 2469 323 NA NA NA NA NA NA 2860 373 NA NA NA NA NA
1519855200.0 10023.0 NA 160 298 78 0 NA NA NA NA 238 391 113 0 NA NA NA NA 1065 1700 373 1659 NA NA NA NA 1364 2016 568 1876 NA NA NA
1519855200.0 10024.0 NA 183 314 85 0 NA NA NA NA 253 394 128 0 NA NA NA NA 1190 1953 400 1996 NA NA NA NA 1371 2318 562 2204 NA NA NA
1519855200.0 10024.1 NA 174 167 0 NA NA NA NA NA 253 210 0 NA NA NA NA NA 1385 769 309 NA NA NA NA NA 1938 1016 430 NA NA NA NA
1519855200.0 10024.2 NA 175 322 0 NA NA NA NA NA 253 392 0 NA NA NA NA NA 1497 1731 1784 NA NA NA NA NA 1786 1911 1847 NA NA NA NA
