Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1520157600.0 1.0 61 77 142 NA NA NA NA NA 112 134 215 NA NA NA NA NA 1822 544 1158 NA NA NA NA NA 2011 747 1748 NA NA NA NA NA
1520157600.0 10.0 NA 105 226 0 NA NA NA NA NA 154 297 0 NA NA NA NA NA 2098 2656 490 NA NA NA NA NA 2537 3005 608 NA NA NA NA
1520157600.0 1000.0 NA 230 152 0 42 NA NA NA NA 317 234 0 83 NA NA NA NA 3405 1501 937 351 NA NA NA NA 3933 2270 1202 566 NA NA NA
1520157600.0 10001.0 NA 176 301 72 0 NA NA NA NA 237 391 113 0 NA NA NA NA 1931 2506 620 3044 NA NA NA NA 2459 3320 1033 4114 NA NA NA
1520157600.0 10002.0 NA 157 296 74 0 NA NA NA NA 238 391 113 0 NA NA NA NA 2014 2560 580 3050 NA NA NA NA 2982 3509 1091 3495 NA NA NA
1520157600.0 10003.0 NA 157 301 73 0 NA NA NA NA 239 391 113 0 NA NA NA NA 2062 2592 612 2944 NA NA NA NA 3079 3516 995 3582 NA NA NA
1520157600.0 10004.0 NA 154 299 72 0 NA NA NA NA 236 391 113 0 NA NA NA NA 1997 2487 578 3023 NA NA NA NA 3033 3598 986 3471 NA NA NA
1520157600.0 10005.0 NA 175 299 73 0 NA NA NA NA 236 391 113 0 NA NA NA NA 1896 2471 588 3050 NA NA NA NA 2380 3226 1033 3501 NA NA NA
1520157600.0 10006.0 NA 175 297 73 0 NA NA NA NA 236 391 113 0 NA NA NA NA 1928 2471 594 3041 NA NA NA NA 2472 3247 1015 3511 NA NA NA
1520157600.0 10007.0 NA 154 301 88 0 NA NA NA NA 237 391 126 0 NA NA NA NA 2033 2549 569 2968 NA NA NA NA 3038 3345 904 3617 NA NA NA
1520157600.0 10008.0 NA 157 302 87 0 NA NA NA NA 238 391 125 0 NA NA NA NA 2137 2596 580 3070 NA NA NA NA 3410 3518 919 3634 NA NA NA
1520157600.0 10009.0 NA 158 293 82 0 NA NA NA NA 238 391 125 0 NA NA NA NA 2169 2653 633 2994 NA NA NA NA 3451 3659 1132 3469 NA NA NA
1520157600.0 1001.0 NA 206 108 0 0 0 0 0 NA 266 151 0 0 0 0 0 NA 3050 578 106 153 314 173 251 NA 3899 848 184 231 406 242 328
1520157600.0 1002.0 NA 227 68 NA NA NA NA NA NA 293 117 NA NA NA NA NA NA 3802 406 NA NA NA NA NA NA 4572 469 NA NA NA NA NA
1520157600.0 10023.0 NA 174 301 78 0 NA NA NA NA 238 391 113 0 NA NA NA NA 1786 2456 612 2989 NA NA NA NA 2362 3251 1149 3757 NA NA NA
1520157600.0 10024.0 NA 185 313 91 0 NA NA NA NA 253 394 128 0 NA NA NA NA 2087 2915 689 3055 NA NA NA NA 3384 3909 1397 3490 NA NA NA
1520157600.0 10024.1 NA 184 165 0 NA NA NA NA NA 253 210 0 NA NA NA NA NA 1275 711 302 NA NA NA NA NA 1503 894 393 NA NA NA NA
1520157600.0 10024.2 NA 173 305 0 NA NA NA NA NA 253 392 0 NA NA NA NA NA 1301 1649 1694 NA NA NA NA NA 1600 1862 1844 NA NA NA NA
1520157600.0 10024.3 NA 185 154 0 NA NA NA NA NA 253 203 0 NA NA NA NA NA 1263 716 269 NA NA NA NA NA 1464 938 346 NA NA NA NA
1520157600.0 10024.4 NA 178 315 0 NA NA NA NA NA 253 394 0 NA NA NA NA NA 1309 1652 1771 NA NA NA NA NA 1563 1947 1961 NA NA NA NA
1520157600.0 10024.5 NA 180 160 0 NA NA NA NA NA 253 210 0 NA NA NA NA NA 1336 705 298 NA NA NA NA NA 1591 1272 365 NA NA NA NA
1520157600.0 10024.6 NA 172 315 0 NA NA NA NA NA 253 392 0 NA NA NA NA NA 1315 1627 1747 NA NA NA NA NA 1547 1852 1920 NA NA NA NA
1520157600.0 10025.0 NA 160 298 76 0 NA NA NA NA 245 392 113 0 NA NA NA NA 1227 1628 333 1735 NA NA NA NA 1536 1936 502 1871 NA NA NA
1520157600.0 10026.0 NA 171 315 90 0 NA NA NA NA 256 394 124 0 NA NA NA NA 1336 2037 370 1773 NA NA NA NA 1622 2555 542 1972 NA NA NA
1520157600.0 1003.0 NA 200 0 NA NA NA NA NA NA 262 0 NA NA NA NA NA NA 4231 679 NA NA NA NA NA NA 5555 862 NA NA NA NA NA
1520157600.0 1004.0 NA 178 94 0 0 0 0 NA NA 234 136 0 0 0 0 NA NA 1106 340 94 149 318 322 NA NA 1374 486 129 209 445 417 NA
1520157600.0 10042.0 NA 165 299 90 0 NA NA NA NA 244 392 127 0 NA NA NA NA 1252 1620 370 1754 NA NA NA NA 1552 1973 536 1942 NA NA NA
1520157600.0 10059.0 NA 174 313 83 0 NA NA NA NA 259 394 124 0 NA NA NA NA 1431 2338 357 1765 NA NA NA NA 1710 2749 629 1946 NA NA NA
1520157600.0 10071.0 NA 181 296 77 0 NA NA NA NA 246 392 114 0 NA NA NA NA 1212 1653 330 1783 NA NA NA NA 1527 1912 506 1984 NA NA NA
1520157600.0 101.0 82 NA NA NA NA NA NA NA 148 NA NA NA NA NA NA NA 917 NA NA NA NA NA NA NA 1069 NA NA NA NA NA NA NA
1520157600.0 1010.0 NA 23 33 0 NA NA NA NA NA 68 79 0 NA NA NA NA NA 158 218 227 NA NA NA NA NA 484 393 353 NA NA NA NA
1520157600.0 102.0 84 NA NA NA NA NA NA NA 148 NA NA NA NA NA NA NA 730 NA NA NA NA NA NA NA 911 NA NA NA NA NA NA NA
1520157600.0 1020.0 NA 38 NA NA NA NA NA NA NA 100 NA NA NA NA NA NA NA 379 NA NA NA NA NA NA NA 806 NA NA NA NA NA NA
1520157600.0 10224.0 NA 245 392 0 NA NA NA NA NA 339 500 0 NA NA NA NA NA 3548 4034 1790 NA NA NA NA NA 4213 5539 1992 NA NA NA NA
1520157600.0 10225.0 NA 248 401 0 NA NA NA NA NA 343 511 0 NA NA NA NA NA 3651 3819 1792 NA NA NA NA NA 4397 4634 1945 NA NA NA NA
1520157600.0 103.0 43 0 0 NA NA NA NA NA 85 0 0 NA NA NA NA NA 383 132 952 NA NA NA NA NA 538 203 1276 NA NA NA NA NA
1520157600.0 1030.0 NA 132 46 0 NA NA NA NA NA 233 79 0 NA NA NA NA NA 14706 276 89 NA NA NA NA NA 17243 350 199 NA NA NA NA
1520157600.0 10424.0 NA 171 314 0 NA NA NA NA NA 254 393 0 NA NA NA NA NA 1302 1610 1750 NA NA NA NA NA 1703 1880 1877 NA NA NA NA
1520157600.0 105.0 60 74 29 NA NA NA NA NA 112 135 60 NA NA NA NA NA 1433 355 97 NA NA NA NA NA 1591 483 226 NA NA NA NA NA
