Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519513200.0 1.0 52 70 120 NA NA NA NA 97 143 168 NA NA NA NA 1579 284 315 NA NA NA NA 1627 307 336 NA NA NA NA
1519513200.0 10.0 NA 66 176 0 NA NA NA NA 140 229 0 NA NA NA NA 1667 1671 494 NA NA NA NA 1783 1704 524 NA NA NA
1519513200.0 1000.0 NA 174 102 0 36 NA NA NA 239 153 0 66 NA NA NA 1715 434 447 97 NA NA NA 1797 614 492 149 NA NA
1519513200.0 1001.0 NA 162 166 0 0 0 0 NA 222 202 0 0 0 0 NA 1612 338 63 52 622 46 NA 1664 367 73 61 637 56
1519513200.0 1002.0 NA 182 55 NA NA NA NA NA 248 93 NA NA NA NA NA 1766 156 NA NA NA NA NA 2015 195 NA NA NA NA
1519513200.0 1003.0 NA 156 0 NA NA NA NA NA 218 0 NA NA NA NA NA 2369 447 NA NA NA NA NA 2440 465 NA NA NA NA
1519513200.0 101.0 80 NA NA NA NA NA NA 136 NA NA NA NA NA NA 808 NA NA NA NA NA NA 830 NA NA NA NA NA NA
1519513200.0 102.0 81 NA NA NA NA NA NA 135 NA NA NA NA NA NA 635 NA NA NA NA NA NA 655 NA NA NA NA NA NA
1519513200.0 103.0 46 70 171 NA NA NA NA 90 143 227 NA NA NA NA 557 176 381 NA NA NA NA 572 221 408 NA NA NA NA
1519513200.0 105.0 51 70 24 NA NA NA NA 97 143 53 NA NA NA NA 1236 285 3 NA NA NA NA 1264 309 7 NA NA NA NA
1519513200.0 106.0 37 0 0 NA NA NA NA 76 0 0 NA NA NA NA 317 66 147 NA NA NA NA 331 73 165 NA NA NA NA
1519513200.0 107.0 52 80 171 NA NA NA NA 97 143 227 NA NA NA NA 2401 325 474 NA NA NA NA 2547 344 502 NA NA NA NA
1519513200.0 108.0 54 77 173 NA NA NA NA 100 143 228 NA NA NA NA 3314 316 552 NA NA NA NA 3355 341 583 NA NA NA NA
1519513200.0 109.0 54 80 177 NA NA NA NA 100 143 228 NA NA NA NA 3536 340 620 NA NA NA NA 3579 362 658 NA NA NA NA
1519513200.0 11.0 NA 69 178 0 38 NA NA NA 139 236 0 76 NA NA NA 1326 828 605 50 NA NA NA 1354 858 709 94 NA NA
1519513200.0 110.0 46 73 169 NA NA NA NA 88 143 226 NA NA NA NA 511 286 407 NA NA NA NA 542 307 447 NA NA NA NA
1519513200.0 1102.0 NA 73 172 100 59 NA NA NA 140 230 154 100 NA NA NA 1708 2298 1352 135 NA NA NA 1784 2423 1411 143 NA NA
1519513200.0 111.0 51 72 172 NA NA NA NA 96 143 227 NA NA NA NA 1575 260 431 NA NA NA NA 1636 322 459 NA NA NA NA
1519513200.0 112.0 52 74 169 NA NA NA NA 98 143 227 NA NA NA NA 2179 313 469 NA NA NA NA 2215 376 501 NA NA NA NA
1519513200.0 113.0 53 74 173 NA NA NA NA 98 144 227 NA NA NA NA 2390 308 461 NA NA NA NA 2445 326 498 NA NA NA NA
