Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1520632800.0 1.0 60 72 160 NA NA 113 110 213 NA NA 3431 815 1980 NA NA 3531 1044 2077 NA NA
1520632800.0 10.0 NA 102 238 0 NA NA 176 299 0 NA NA 4724 7013 1138 NA NA 4807 7118 1177 NA
1520632800.0 1000.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1520632800.0 10001.0 NA 89 299 68 0 NA 165 348 104 0 NA 816 3176 533 2660 NA 934 3288 629 2698
1520632800.0 10002.0 NA 89 295 78 0 NA 165 349 104 0 NA 815 3228 524 2731 NA 931 3363 610 2778
1520632800.0 10003.0 NA 91 301 77 0 NA 168 349 104 0 NA 867 3262 539 2701 NA 3891 3420 668 2747
1520632800.0 10004.0 NA 86 295 78 0 NA 165 348 104 0 NA 835 3142 533 2688 NA 3852 3261 627 2730
1520632800.0 10005.0 NA 88 296 68 0 NA 165 349 104 0 NA 785 3226 542 2691 NA 948 3487 653 2729
1520632800.0 10006.0 NA 89 294 74 0 NA 168 347 103 0 NA 844 3127 531 2707 NA 1022 3351 626 2753
1520632800.0 10007.0 NA 91 295 77 0 NA 168 349 104 0 NA 904 3307 528 2705 NA 1061 3463 649 2745
1520632800.0 10008.0 NA 90 297 71 0 NA 168 349 104 0 NA 896 3243 549 2725 NA 3865 4110 653 2770
1520632800.0 10009.0 NA 88 295 79 0 NA 168 350 104 0 NA 887 3326 535 2708 NA 1048 3752 629 2748
1520632800.0 1001.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1520632800.0 1002.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1520632800.0 10023.0 NA 90 300 71 0 NA 166 350 103 0 NA 828 3173 526 2674 NA 1001 3289 613 2717
1520632800.0 10024.0 NA 94 310 69 0 NA 172 356 105 0 NA 1268 3771 546 2745 NA 1952 4927 636 2789
1520632800.0 10024.1 NA 99 169 0 NA NA 172 202 0 NA NA 1275 1550 658 NA NA 2889 1749 700 NA
1520632800.0 10024.2 NA 98 298 0 NA NA 172 354 0 NA NA 1085 3816 2666 NA NA 1196 3926 2715 NA
1520632800.0 10024.3 NA 98 162 0 NA NA 172 194 0 NA NA 1095 1505 584 NA NA 1248 1597 612 NA
1520632800.0 10024.4 NA 95 298 0 NA NA 172 352 0 NA NA 1116 3839 2662 NA NA 1278 3946 2714 NA
1520632800.0 10024.5 NA 99 91 0 NA NA 172 117 0 NA NA 1247 822 219 NA NA 1918 894 250 NA
1520632800.0 10025.0 NA 92 297 72 0 NA 169 352 104 0 NA 1053 3335 552 2762 NA 1542 3445 659 2801
1520632800.0 10026.0 NA 102 317 69 0 NA 179 367 105 0 NA 1181 4299 555 2719 NA 1467 7746 649 2770
1520632800.0 1003.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1520632800.0 10042.0 NA 91 298 82 0 NA 169 352 105 0 NA 1067 3399 534 2780 NA 1585 3531 592 2849
1520632800.0 10059.0 NA 97 315 68 0 NA 177 364 104 0 NA 1251 5022 544 2743 NA 1502 10214 656 2785
1520632800.0 10071.0 NA 92 313 74 0 NA 171 355 104 0 NA 1165 3670 547 2783 NA 1713 4220 656 2826
1520632800.0 101.0 90 NA NA NA NA 141 NA NA NA NA 2187 NA NA NA NA 2256 NA NA NA NA
1520632800.0 102.0 88 NA NA NA NA 141 NA NA NA NA 1752 NA NA NA NA 1841 NA NA NA NA
