Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519725600.0 10001.0 NA 93 NA NA NA NA NA NA 168 NA NA NA NA NA NA 992 NA NA NA NA NA NA 1265 NA NA NA NA NA
1519725600.0 10002.0 NA 93 NA NA NA NA NA NA 168 NA NA NA NA NA NA 985 NA NA NA NA NA NA 1280 NA NA NA NA NA
1519725600.0 10003.0 NA 96 NA NA NA NA NA NA 171 NA NA NA NA NA NA 1006 NA NA NA NA NA NA 1315 NA NA NA NA NA
1519725600.0 10004.0 NA 95 NA NA NA NA NA NA 168 NA NA NA NA NA NA 999 NA NA NA NA NA NA 1307 NA NA NA NA NA
1519725600.0 10005.0 NA 95 NA NA NA NA NA NA 168 NA NA NA NA NA NA 992 NA NA NA NA NA NA 1264 NA NA NA NA NA
1519725600.0 10006.0 NA 95 NA NA NA NA NA NA 170 NA NA NA NA NA NA 1001 NA NA NA NA NA NA 1322 NA NA NA NA NA
1519725600.0 10007.0 NA 111 NA NA NA NA NA NA 171 NA NA NA NA NA NA 1067 NA NA NA NA NA NA 1339 NA NA NA NA NA
1519725600.0 10008.0 NA 96 NA NA NA NA NA NA 171 NA NA NA NA NA NA 1067 NA NA NA NA NA NA 1325 NA NA NA NA NA
1519725600.0 10009.0 NA 95 NA NA NA NA NA NA 171 NA NA NA NA NA NA 1070 NA NA NA NA NA NA 1408 NA NA NA NA NA
1519725600.0 10023.0 NA 104 NA NA NA NA NA NA 168 NA NA NA NA NA NA 1012 NA NA NA NA NA NA 1340 NA NA NA NA NA
