Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1519812000.0 10001.0 NA 106 NA NA NA NA 167 NA NA NA NA 973 NA NA NA NA 1226 NA NA NA
1519812000.0 10002.0 NA 95 NA NA NA NA 167 NA NA NA NA 981 NA NA NA NA 1245 NA NA NA
1519812000.0 10003.0 NA 108 NA NA NA NA 170 NA NA NA NA 996 NA NA NA NA 1230 NA NA NA
1519812000.0 10004.0 NA 103 NA NA NA NA 167 NA NA NA NA 980 NA NA NA NA 1223 NA NA NA
1519812000.0 10005.0 NA 95 NA NA NA NA 167 NA NA NA NA 983 NA NA NA NA 1250 NA NA NA
1519812000.0 10006.0 NA 95 NA NA NA NA 170 NA NA NA NA 995 NA NA NA NA 1273 NA NA NA
1519812000.0 10007.0 NA 98 NA NA NA NA 170 NA NA NA NA 1058 NA NA NA NA 1339 NA NA NA
1519812000.0 10008.0 NA 109 NA NA NA NA 170 NA NA NA NA 1043 NA NA NA NA 1260 NA NA NA
1519812000.0 10009.0 NA 101 NA NA NA NA 170 NA NA NA NA 1053 NA NA NA NA 1351 NA NA NA
1519812000.0 10023.0 NA 105 NA NA NA NA 168 NA NA NA NA 997 NA NA NA NA 1261 NA NA NA
1519812000.0 10024.0 NA 108 NA NA NA NA 174 NA NA NA NA 1299 NA NA NA NA 1539 NA NA NA
1519812000.0 10024.1 NA 113 NA NA NA NA 174 NA NA NA NA 1285 NA NA NA NA 1527 NA NA NA
1519812000.0 10024.2 NA 99 NA NA NA NA 174 NA NA NA NA 1282 NA NA NA NA 1659 NA NA NA
1519812000.0 10024.3 NA 113 NA NA NA NA 174 NA NA NA NA 1310 NA NA NA NA 1708 NA NA NA
1519812000.0 10024.4 NA 111 NA NA NA NA 174 NA NA NA NA 1276 NA NA NA NA 1463 NA NA NA
1519812000.0 10024.5 NA 114 NA NA NA NA 174 NA NA NA NA 1321 NA NA NA NA 1770 NA NA NA
1519812000.0 10025.0 NA 101 NA NA NA NA 171 NA NA NA NA 1113 NA NA NA NA 1389 NA NA NA
1519812000.0 10026.0 NA 112 NA NA NA NA 181 NA NA NA NA 1407 NA NA NA NA 1684 NA NA NA
1519812000.0 1004.0 NA 184 93 0 0 NA 260 127 0 0 NA 1967 594 146 227 NA 4156 1171 201 306
1519812000.0 10042.0 NA 96 NA NA NA NA 171 NA NA NA NA 1139 NA NA NA NA 1384 NA NA NA
1519812000.0 10059.0 NA 103 NA NA NA NA 179 NA NA NA NA 1520 NA NA NA NA 1828 NA NA NA
1519812000.0 10071.0 NA 99 NA NA NA NA 173 NA NA NA NA 1252 NA NA NA NA 1499 NA NA NA
1519812000.0 1010.0 NA 30 0 NA NA NA 97 0 NA NA NA 236 0 NA NA NA 569 0 NA NA
1519812000.0 1020.0 NA 39 NA NA NA NA 110 NA NA NA NA 513 NA NA NA NA 722 NA NA NA
1519812000.0 10224.0 NA 184 NA NA NA NA 247 NA NA NA NA 6897 NA NA NA NA 8601 NA NA NA
1519812000.0 10225.0 NA 179 NA NA NA NA 237 NA NA NA NA 6640 NA NA NA NA 7698 NA NA NA
1519812000.0 103.0 47 0 NA NA NA 88 0 NA NA NA 1052 293 NA NA NA 1189 373 NA NA NA
1519812000.0 10424.0 NA 97 NA NA NA NA 170 NA NA NA NA 1071 NA NA NA NA 1728 NA NA NA
1519812000.0 105.0 62 89 38 NA NA 113 111 59 NA NA 3373 677 170 NA NA 3630 722 200 NA NA
1519812000.0 106.0 47 0 NA NA NA 88 0 NA NA NA 1056 289 NA NA NA 1201 371 NA NA NA
1519812000.0 107.0 63 76 NA NA NA 114 112 NA NA NA 5793 818 NA NA NA 6516 1008 NA NA NA
1519812000.0 108.0 68 75 NA NA NA 116 112 NA NA NA 8769 883 NA NA NA 9646 1065 NA NA NA
1519812000.0 10801.0 NA 173 NA NA NA NA 252 NA NA NA NA 2450 NA NA NA NA 3036 NA NA NA
1519812000.0 10802.0 NA 169 NA NA NA NA 253 NA NA NA NA 2491 NA NA NA NA 3143 NA NA NA
1519812000.0 10803.0 NA 170 NA NA NA NA 253 NA NA NA NA 2533 NA NA NA NA 3194 NA NA NA
1519812000.0 10804.0 NA 169 NA NA NA NA 251 NA NA NA NA 2418 NA NA NA NA 2868 NA NA NA
1519812000.0 10805.0 NA 168 NA NA NA NA 252 NA NA NA NA 2453 NA NA NA NA 3035 NA NA NA
1519812000.0 10806.0 NA 171 NA NA NA NA 251 NA NA NA NA 2400 NA NA NA NA 2925 NA NA NA
