Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1520071200.0 1.0 60 82 NA NA NA 113 110 NA NA NA 3450 749 NA NA NA 4109 878 NA NA NA
1520071200.0 10.0 NA 101 NA NA NA NA 176 NA NA NA NA 4708 NA NA NA NA 5298 NA NA NA
1520071200.0 10001.0 NA 101 NA NA NA NA 165 NA NA NA NA 872 NA NA NA NA 1268 NA NA NA
1520071200.0 10002.0 NA 100 NA NA NA NA 165 NA NA NA NA 828 NA NA NA NA 1269 NA NA NA
1520071200.0 10003.0 NA 103 NA NA NA NA 168 NA NA NA NA 845 NA NA NA NA 1294 NA NA NA
1520071200.0 10004.0 NA 101 NA NA NA NA 165 NA NA NA NA 811 NA NA NA NA 1355 NA NA NA
1520071200.0 10005.0 NA 102 NA NA NA NA 165 NA NA NA NA 868 NA NA NA NA 1428 NA NA NA
1520071200.0 10006.0 NA 104 NA NA NA NA 168 NA NA NA NA 875 NA NA NA NA 1420 NA NA NA
1520071200.0 10007.0 NA 103 NA NA NA NA 168 NA NA NA NA 934 NA NA NA NA 1331 NA NA NA
1520071200.0 10008.0 NA 104 NA NA NA NA 168 NA NA NA NA 874 NA NA NA NA 1336 NA NA NA
1520071200.0 10009.0 NA 104 NA NA NA NA 168 NA NA NA NA 947 NA NA NA NA 1326 NA NA NA
1520071200.0 10023.0 NA 102 NA NA NA NA 166 NA NA NA NA 882 NA NA NA NA 1278 NA NA NA
1520071200.0 10024.0 NA 108 NA NA NA NA 172 NA NA NA NA 1094 NA NA NA NA 1544 NA NA NA
1520071200.0 10024.1 NA 91 NA NA NA NA 172 NA NA NA NA 1097 NA NA NA NA 1312 NA NA NA
1520071200.0 10024.2 NA 94 NA NA NA NA 172 NA NA NA NA 1113 NA NA NA NA 1403 NA NA NA
1520071200.0 10024.3 NA 92 NA NA NA NA 172 NA NA NA NA 1169 NA NA NA NA 1411 NA NA NA
1520071200.0 10024.4 NA 94 NA NA NA NA 172 NA NA NA NA 1113 NA NA NA NA 1569 NA NA NA
1520071200.0 10024.5 NA 92 NA NA NA NA 172 NA NA NA NA 1167 NA NA NA NA 1415 NA NA NA
1520071200.0 10025.0 NA 105 NA NA NA NA 169 NA NA NA NA 940 NA NA NA NA 1392 NA NA NA
1520071200.0 10026.0 NA 117 NA NA NA NA 180 NA NA NA NA 1217 NA NA NA NA 1762 NA NA NA
1520071200.0 1004.0 NA 183 92 0 0 NA 260 127 0 0 NA 1807 533 147 233 NA 2447 1078 191 272
1520071200.0 10042.0 NA 104 NA NA NA NA 169 NA NA NA NA 1018 NA NA NA NA 1400 NA NA NA
1520071200.0 10059.0 NA 115 NA NA NA NA 177 NA NA NA NA 1233 NA NA NA NA 1799 NA NA NA
1520071200.0 10071.0 NA 108 NA NA NA NA 171 NA NA NA NA 1112 NA NA NA NA 1670 NA NA NA
1520071200.0 1010.0 NA 25 0 NA NA NA 97 0 NA NA NA 234 0 NA NA NA 499 0 NA NA
1520071200.0 1020.0 NA 39 NA NA NA NA 110 NA NA NA NA 489 NA NA NA NA 931 NA NA NA
1520071200.0 10224.0 NA 165 NA NA NA NA 246 NA NA NA NA 6318 NA NA NA NA 7541 NA NA NA
1520071200.0 10225.0 NA 157 NA NA NA NA 238 NA NA NA NA 6209 NA NA NA NA 7942 NA NA NA
1520071200.0 103.0 51 0 NA NA NA 90 0 NA NA NA 1143 324 NA NA NA 1306 388 NA NA NA
1520071200.0 10424.0 NA 112 NA NA NA NA 173 NA NA NA NA 1212 NA NA NA NA 1881 NA NA NA
1520071200.0 105.0 65 95 44 NA NA 115 113 60 NA NA 3509 901 223 NA NA 4468 1001 268 NA NA
1520071200.0 106.0 50 0 NA NA NA 90 0 NA NA NA 1130 327 NA NA NA 1298 396 NA NA NA
1520071200.0 107.0 81 95 NA NA NA 116 114 NA NA NA 6171 971 NA NA NA 6684 1118 NA NA NA
1520071200.0 108.0 69 84 NA NA NA 117 114 NA NA NA 9851 1041 NA NA NA 10622 1189 NA NA NA
1520071200.0 10801.0 NA 184 NA NA NA NA 256 NA NA NA NA 2874 NA NA NA NA 3255 NA NA NA
1520071200.0 10802.0 NA 185 NA NA NA NA 256 NA NA NA NA 2931 NA NA NA NA 3282 NA NA NA
1520071200.0 10803.0 NA 184 NA NA NA NA 257 NA NA NA NA 2967 NA NA NA NA 3335 NA NA NA
1520071200.0 10804.0 NA 184 NA NA NA NA 255 NA NA NA NA 2893 NA NA NA NA 3254 NA NA NA
1520071200.0 10805.0 NA 182 NA NA NA NA 256 NA NA NA NA 2929 NA NA NA NA 3309 NA NA NA
1520071200.0 10806.0 NA 184 NA NA NA NA 255 NA NA NA NA 2869 NA NA NA NA 3237 NA NA NA
1520071200.0 10807.0 NA 183 NA NA NA NA 256 NA NA NA NA 3021 NA NA NA NA 3412 NA NA NA
1520071200.0 10808.0 NA 184 NA NA NA NA 256 NA NA NA NA 3066 NA NA NA NA 3448 NA NA NA
1520071200.0 10809.0 NA 185 NA NA NA NA 256 NA NA NA NA 3046 NA NA NA NA 3395 NA NA NA
1520071200.0 10823.0 NA 186 NA NA NA NA 256 NA NA NA NA 2947 NA NA NA NA 3298 NA NA NA
1520071200.0 10824.0 NA 195 NA NA NA NA 267 NA NA NA NA 3321 NA NA NA NA 3716 NA NA NA
1520071200.0 10824.1 NA 197 NA NA NA NA 267 NA NA NA NA 3322 NA NA NA NA 3686 NA NA NA
1520071200.0 10824.5 NA 197 NA NA NA NA 267 NA NA NA NA 3337 NA NA NA NA 3761 NA NA NA
1520071200.0 10824.6 NA 193 NA NA NA NA 267 NA NA NA NA 3320 NA NA NA NA 3677 NA NA NA
1520071200.0 10825.0 NA 187 NA NA NA NA 259 NA NA NA NA 3052 NA NA NA NA 3423 NA NA NA
1520071200.0 10826.0 NA 198 NA NA NA NA 273 NA NA NA NA 3449 NA NA NA NA 3859 NA NA NA
1520071200.0 10842.0 NA 185 NA NA NA NA 262 NA NA NA NA 3275 NA NA NA NA 3863 NA NA NA
