Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519380000.0 1.0 65 80 NA NA NA NA NA 114 112 NA NA NA NA NA 3608 923 NA NA NA NA NA 3866 1143 NA NA NA NA NA
1519380000.0 10.0 NA 124 NA NA NA NA NA NA 178 NA NA NA NA NA NA 6054 NA NA NA NA NA NA 6723 NA NA NA NA NA
1519380000.0 10001.0 NA 93 NA NA NA NA NA NA 165 NA NA NA NA NA NA 885 NA NA NA NA NA NA 1327 NA NA NA NA NA
1519380000.0 10002.0 NA 89 NA NA NA NA NA NA 165 NA NA NA NA NA NA 866 NA NA NA NA NA NA 1392 NA NA NA NA NA
1519380000.0 10003.0 NA 91 NA NA NA NA NA NA 168 NA NA NA NA NA NA 904 NA NA NA NA NA NA 2114 NA NA NA NA NA
1519380000.0 10004.0 NA 90 NA NA NA NA NA NA 165 NA NA NA NA NA NA 897 NA NA NA NA NA NA 2110 NA NA NA NA NA
1519380000.0 10005.0 NA 93 NA NA NA NA NA NA 165 NA NA NA NA NA NA 877 NA NA NA NA NA NA 1325 NA NA NA NA NA
1519380000.0 10006.0 NA 90 NA NA NA NA NA NA 168 NA NA NA NA NA NA 889 NA NA NA NA NA NA 2101 NA NA NA NA NA
1519380000.0 10007.0 NA 90 NA NA NA NA NA NA 168 NA NA NA NA NA NA 946 NA NA NA NA NA NA 2170 NA NA NA NA NA
1519380000.0 10008.0 NA 90 NA NA NA NA NA NA 168 NA NA NA NA NA NA 937 NA NA NA NA NA NA 2160 NA NA NA NA NA
1519380000.0 10009.0 NA 89 NA NA NA NA NA NA 168 NA NA NA NA NA NA 956 NA NA NA NA NA NA 2185 NA NA NA NA NA
1519380000.0 10023.0 NA 91 NA NA NA NA NA NA 166 NA NA NA NA NA NA 896 NA NA NA NA NA NA 2132 NA NA NA NA NA
1519380000.0 10024.0 NA 93 NA NA NA NA NA NA 172 NA NA NA NA NA NA 1173 NA NA NA NA NA NA 2389 NA NA NA NA NA
1519380000.0 10024.1 NA 94 NA NA NA NA NA NA 172 NA NA NA NA NA NA 1152 NA NA NA NA NA NA 1369 NA NA NA NA NA
1519380000.0 10024.2 NA 95 NA NA NA NA NA NA 172 NA NA NA NA NA NA 1148 NA NA NA NA NA NA 1319 NA NA NA NA NA
1519380000.0 10024.3 NA 94 NA NA NA NA NA NA 172 NA NA NA NA NA NA 1162 NA NA NA NA NA NA 1369 NA NA NA NA NA
1519380000.0 10024.4 NA 95 NA NA NA NA NA NA 172 NA NA NA NA NA NA 1133 NA NA NA NA NA NA 1497 NA NA NA NA NA
1519380000.0 10024.5 NA 94 NA NA NA NA NA NA 172 NA NA NA NA NA NA 1169 NA NA NA NA NA NA 1390 NA NA NA NA NA
1519380000.0 10025.0 NA 102 NA NA NA NA NA NA 169 NA NA NA NA NA NA 950 NA NA NA NA NA NA 1789 NA NA NA NA NA
1519380000.0 10026.0 NA 98 NA NA NA NA NA NA 179 NA NA NA NA NA NA 1269 NA NA NA NA NA NA 2499 NA NA NA NA NA
1519380000.0 1004.0 NA 183 101 0 0 0 0 NA 258 127 0 0 0 0 NA 1941 522 130 207 401 398 NA 2729 596 150 238 423 420
1519380000.0 10042.0 NA 89 NA NA NA NA NA NA 169 NA NA NA NA NA NA 1039 NA NA NA NA NA NA 2268 NA NA NA NA NA
1519380000.0 10059.0 NA 99 NA NA NA NA NA NA 177 NA NA NA NA NA NA 1291 NA NA NA NA NA NA 1847 NA NA NA NA NA
1519380000.0 10071.0 NA 96 NA NA NA NA NA NA 171 NA NA NA NA NA NA 1072 NA NA NA NA NA NA 1591 NA NA NA NA NA
1519380000.0 1010.0 NA 25 40 0 NA NA NA NA 97 70 0 NA NA NA NA 235 308 267 NA NA NA NA 433 515 293 NA NA NA
1519380000.0 1020.0 NA 42 NA NA NA NA NA NA 110 NA NA NA NA NA NA 458 NA NA NA NA NA NA 615 NA NA NA NA NA
1519380000.0 10224.0 NA 164 NA NA NA NA NA NA 245 NA NA NA NA NA NA 6403 NA NA NA NA NA NA 7135 NA NA NA NA NA
1519380000.0 10225.0 NA 157 NA NA NA NA NA NA 235 NA NA NA NA NA NA 6156 NA NA NA NA NA NA 8363 NA NA NA NA NA
1519380000.0 103.0 47 0 NA NA NA NA NA 88 0 NA NA NA NA NA 1068 339 NA NA NA NA NA 1269 374 NA NA NA NA NA
