Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519639200.0 10001.0 NA 101 NA NA NA NA NA NA 165 NA NA NA NA NA NA 831 NA NA NA NA NA NA 1032 NA NA NA NA NA
1519639200.0 10002.0 NA 101 NA NA NA NA NA NA 166 NA NA NA NA NA NA 809 NA NA NA NA NA NA 1219 NA NA NA NA NA
1519639200.0 10003.0 NA 104 NA NA NA NA NA NA 169 NA NA NA NA NA NA 846 NA NA NA NA NA NA 1268 NA NA NA NA NA
1519639200.0 10004.0 NA 100 NA NA NA NA NA NA 165 NA NA NA NA NA NA 820 NA NA NA NA NA NA 1054 NA NA NA NA NA
1519639200.0 10005.0 NA 101 NA NA NA NA NA NA 165 NA NA NA NA NA NA 836 NA NA NA NA NA NA 1049 NA NA NA NA NA
1519639200.0 10006.0 NA 103 NA NA NA NA NA NA 168 NA NA NA NA NA NA 840 NA NA NA NA NA NA 1051 NA NA NA NA NA
1519639200.0 10007.0 NA 105 NA NA NA NA NA NA 168 NA NA NA NA NA NA 884 NA NA NA NA NA NA 1467 NA NA NA NA NA
1519639200.0 10008.0 NA 104 NA NA NA NA NA NA 168 NA NA NA NA NA NA 871 NA NA NA NA NA NA 1295 NA NA NA NA NA
1519639200.0 10009.0 NA 105 NA NA NA NA NA NA 168 NA NA NA NA NA NA 940 NA NA NA NA NA NA 1496 NA NA NA NA NA
1519639200.0 10023.0 NA 103 NA NA NA NA NA NA 166 NA NA NA NA NA NA 874 NA NA NA NA NA NA 1444 NA NA NA NA NA
1519639200.0 10024.0 NA 109 NA NA NA NA NA NA 172 NA NA NA NA NA NA 1105 NA NA NA NA NA NA 1350 NA NA NA NA NA
