Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2
1519466400.0 10804.0 NA 156 NA 247 NA 2427 NA 3157
1519466400.0 10825.0 NA 167 NA 251 NA 2629 NA 3155
1519466400.0 1361.0 0 NA 0 NA 1058 NA 1387 NA
1519466400.0 1361.17 0 NA 0 NA 1071 NA 1408 NA
1519466400.0 1362.0 0 NA 0 NA 1061 NA 1405 NA
1519466400.0 1363.0 0 NA 0 NA 1060 NA 1405 NA
1519466400.0 513.0 0 NA 0 NA 144 NA 228 NA
