Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1520287200.0 1.0 62 75 NA NA NA 113 110 NA NA NA 3421 762 NA NA NA 3875 922 NA NA NA
1520287200.0 10.0 NA 102 NA NA NA NA 176 NA NA NA NA 4695 NA NA NA NA 5261 NA NA NA
1520287200.0 10001.0 NA 89 NA NA NA NA 165 NA NA NA NA 816 NA NA NA NA 1938 NA NA NA
1520287200.0 10002.0 NA 88 NA NA NA NA 165 NA NA NA NA 839 NA NA NA NA 2141 NA NA NA
1520287200.0 10003.0 NA 102 NA NA NA NA 168 NA NA NA NA 839 NA NA NA NA 1679 NA NA NA
1520287200.0 10004.0 NA 100 NA NA NA NA 165 NA NA NA NA 794 NA NA NA NA 1751 NA NA NA
1520287200.0 10005.0 NA 97 NA NA NA NA 166 NA NA NA NA 801 NA NA NA NA 1428 NA NA NA
1520287200.0 10006.0 NA 90 NA NA NA NA 168 NA NA NA NA 821 NA NA NA NA 2113 NA NA NA
1520287200.0 10007.0 NA 100 NA NA NA NA 168 NA NA NA NA 850 NA NA NA NA 1485 NA NA NA
1520287200.0 10008.0 NA 99 NA NA NA NA 168 NA NA NA NA 835 NA NA NA NA 1437 NA NA NA
1520287200.0 10009.0 NA 102 NA NA NA NA 168 NA NA NA NA 873 NA NA NA NA 1720 NA NA NA
1520287200.0 10023.0 NA 89 NA NA NA NA 166 NA NA NA NA 834 NA NA NA NA 2134 NA NA NA
1520287200.0 10024.0 NA 95 NA NA NA NA 172 NA NA NA NA 1091 NA NA NA NA 2226 NA NA NA
1520287200.0 10024.1 NA 92 NA NA NA NA 172 NA NA NA NA 1102 NA NA NA NA 1236 NA NA NA
1520287200.0 10024.2 NA 90 NA NA NA NA 172 NA NA NA NA 1104 NA NA NA NA 1356 NA NA NA
1520287200.0 10024.3 NA 90 NA NA NA NA 172 NA NA NA NA 1107 NA NA NA NA 1426 NA NA NA
1520287200.0 10024.4 NA 90 NA NA NA NA 172 NA NA NA NA 1095 NA NA NA NA 1331 NA NA NA
1520287200.0 10024.5 NA 91 NA NA NA NA 172 NA NA NA NA 1101 NA NA NA NA 1256 NA NA NA
1520287200.0 10025.0 NA 91 NA NA NA NA 169 NA NA NA NA 941 NA NA NA NA 2226 NA NA NA
1520287200.0 10026.0 NA 98 NA NA NA NA 179 NA NA NA NA 1169 NA NA NA NA 2473 NA NA NA
1520287200.0 1004.0 NA 206 101 0 0 NA 264 129 0 0 NA 1978 544 146 251 NA 2798 778 221 346
1520287200.0 10042.0 NA 92 NA NA NA NA 169 NA NA NA NA 954 NA NA NA NA 2080 NA NA NA
1520287200.0 10059.0 NA 96 NA NA NA NA 178 NA NA NA NA 1256 NA NA NA NA 2626 NA NA NA
1520287200.0 10071.0 NA 106 NA NA NA NA 171 NA NA NA NA 1039 NA NA NA NA 1993 NA NA NA
1520287200.0 1010.0 NA 42 0 NA NA NA 98 0 NA NA NA 235 0 NA NA NA 391 0 NA NA
1520287200.0 1020.0 NA 48 NA NA NA NA 112 NA NA NA NA 458 NA NA NA NA 627 NA NA NA
1520287200.0 10224.0 NA 174 NA NA NA NA 245 NA NA NA NA 6483 NA NA NA NA 8296 NA NA NA
1520287200.0 10225.0 NA 171 NA NA NA NA 238 NA NA NA NA 6203 NA NA NA NA 7794 NA NA NA
1520287200.0 103.0 47 0 NA NA NA 88 0 NA NA NA 1048 293 NA NA NA 1186 373 NA NA NA
1520287200.0 10424.0 NA 96 NA NA NA NA 171 NA NA NA NA 1079 NA NA NA NA 2081 NA NA NA
1520287200.0 105.0 60 89 38 NA NA 113 111 58 NA NA 3362 744 170 NA NA 3615 863 198 NA NA
1520287200.0 106.0 47 0 NA NA NA 88 0 NA NA NA 1050 290 NA NA NA 1202 366 NA NA NA
1520287200.0 107.0 63 75 NA NA NA 114 112 NA NA NA 5784 831 NA NA NA 6487 1026 NA NA NA
1520287200.0 108.0 74 74 NA NA NA 116 112 NA NA NA 8767 883 NA NA NA 9974 1067 NA NA NA
1520287200.0 10801.0 NA 169 NA NA NA NA 253 NA NA NA NA 2464 NA NA NA NA 2871 NA NA NA
1520287200.0 10802.0 NA 168 NA NA NA NA 253 NA NA NA NA 2492 NA NA NA NA 3099 NA NA NA
1520287200.0 10803.0 NA 171 NA NA NA NA 254 NA NA NA NA 2532 NA NA NA NA 3062 NA NA NA
1520287200.0 10804.0 NA 168 NA NA NA NA 252 NA NA NA NA 2381 NA NA NA NA 2927 NA NA NA
1520287200.0 10805.0 NA 169 NA NA NA NA 253 NA NA NA NA 2466 NA NA NA NA 2894 NA NA NA
1520287200.0 10806.0 NA 159 NA NA NA NA 252 NA NA NA NA 2432 NA NA NA NA 2954 NA NA NA
