Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519682400.0 10001.0 NA 98 NA NA NA NA NA NA 165 NA NA NA NA NA NA 820 NA NA NA NA NA NA 1905 NA NA NA NA NA
1519682400.0 10002.0 NA 101 NA NA NA NA NA NA 165 NA NA NA NA NA NA 810 NA NA NA NA NA NA 2077 NA NA NA NA NA
1519682400.0 10003.0 NA 103 NA NA NA NA NA NA 169 NA NA NA NA NA NA 832 NA NA NA NA NA NA 1927 NA NA NA NA NA
1519682400.0 10004.0 NA 98 NA NA NA NA NA NA 165 NA NA NA NA NA NA 816 NA NA NA NA NA NA 1911 NA NA NA NA NA
1519682400.0 10005.0 NA 98 NA NA NA NA NA NA 165 NA NA NA NA NA NA 804 NA NA NA NA NA NA 1899 NA NA NA NA NA
1519682400.0 10006.0 NA 101 NA NA NA NA NA NA 168 NA NA NA NA NA NA 809 NA NA NA NA NA NA 1902 NA NA NA NA NA
1519682400.0 10007.0 NA 103 NA NA NA NA NA NA 168 NA NA NA NA NA NA 866 NA NA NA NA NA NA 1970 NA NA NA NA NA
1519682400.0 10008.0 NA 104 NA NA NA NA NA NA 168 NA NA NA NA NA NA 859 NA NA NA NA NA NA 2131 NA NA NA NA NA
1519682400.0 10009.0 NA 104 NA NA NA NA NA NA 168 NA NA NA NA NA NA 880 NA NA NA NA NA NA 2166 NA NA NA NA NA
1519682400.0 10023.0 NA 100 NA NA NA NA NA NA 166 NA NA NA NA NA NA 832 NA NA NA NA NA NA 1932 NA NA NA NA NA
1519682400.0 10024.0 NA 108 NA NA NA NA NA NA 172 NA NA NA NA NA NA 1093 NA NA NA NA NA NA 2223 NA NA NA NA NA
