Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519552800.0 1.0 61 72 NA NA NA NA NA 112 110 NA NA NA NA NA 3427 770 NA NA NA NA NA 3760 1000 NA NA NA NA NA
1519552800.0 10.0 NA 103 NA NA NA NA NA NA 176 NA NA NA NA NA NA 4803 NA NA NA NA NA NA 5409 NA NA NA NA NA
1519552800.0 10001.0 NA 100 NA NA NA NA NA NA 165 NA NA NA NA NA NA 803 NA NA NA NA NA NA 1680 NA NA NA NA NA
1519552800.0 10002.0 NA 100 NA NA NA NA NA NA 166 NA NA NA NA NA NA 817 NA NA NA NA NA NA 1694 NA NA NA NA NA
1519552800.0 10003.0 NA 105 NA NA NA NA NA NA 168 NA NA NA NA NA NA 900 NA NA NA NA NA NA 1842 NA NA NA NA NA
1519552800.0 10004.0 NA 101 NA NA NA NA NA NA 165 NA NA NA NA NA NA 800 NA NA NA NA NA NA 1724 NA NA NA NA NA
1519552800.0 10005.0 NA 102 NA NA NA NA NA NA 165 NA NA NA NA NA NA 810 NA NA NA NA NA NA 1727 NA NA NA NA NA
1519552800.0 10006.0 NA 103 NA NA NA NA NA NA 168 NA NA NA NA NA NA 843 NA NA NA NA NA NA 1702 NA NA NA NA NA
1519552800.0 10007.0 NA 105 NA NA NA NA NA NA 168 NA NA NA NA NA NA 918 NA NA NA NA NA NA 1862 NA NA NA NA NA
1519552800.0 10008.0 NA 104 NA NA NA NA NA NA 168 NA NA NA NA NA NA 866 NA NA NA NA NA NA 1755 NA NA NA NA NA
1519552800.0 10009.0 NA 105 NA NA NA NA NA NA 168 NA NA NA NA NA NA 878 NA NA NA NA NA NA 1821 NA NA NA NA NA
1519552800.0 10023.0 NA 102 NA NA NA NA NA NA 166 NA NA NA NA NA NA 826 NA NA NA NA NA NA 1749 NA NA NA NA NA
1519552800.0 10024.0 NA 108 NA NA NA NA NA NA 172 NA NA NA NA NA NA 1142 NA NA NA NA NA NA 2096 NA NA NA NA NA
1519552800.0 10024.1 NA 95 NA NA NA NA NA NA 172 NA NA NA NA NA NA 1114 NA NA NA NA NA NA 1322 NA NA NA NA NA
1519552800.0 10024.2 NA 96 NA NA NA NA NA NA 172 NA NA NA NA NA NA 1120 NA NA NA NA NA NA 1328 NA NA NA NA NA
1519552800.0 10024.3 NA 96 NA NA NA NA NA NA 172 NA NA NA NA NA NA 1158 NA NA NA NA NA NA 1422 NA NA NA NA NA
1519552800.0 10024.4 NA 92 NA NA NA NA NA NA 172 NA NA NA NA NA NA 1170 NA NA NA NA NA NA 1746 NA NA NA NA NA
1519552800.0 10024.5 NA 94 NA NA NA NA NA NA 172 NA NA NA NA NA NA 1117 NA NA NA NA NA NA 1366 NA NA NA NA NA
1519552800.0 10025.0 NA 106 NA NA NA NA NA NA 169 NA NA NA NA NA NA 937 NA NA NA NA NA NA 1862 NA NA NA NA NA
1519552800.0 10026.0 NA 110 NA NA NA NA NA NA 179 NA NA NA NA NA NA 1177 NA NA NA NA NA NA 2062 NA NA NA NA NA
1519552800.0 1004.0 NA 189 108 0 0 0 0 NA 262 129 0 0 0 0 NA 2073 626 138 245 504 510 NA 2553 757 168 312 536 548
1519552800.0 10042.0 NA 105 NA NA NA NA NA NA 169 NA NA NA NA NA NA 1011 NA NA NA NA NA NA 1943 NA NA NA NA NA
1519552800.0 10059.0 NA 110 NA NA NA NA NA NA 177 NA NA NA NA NA NA 1316 NA NA NA NA NA NA 2272 NA NA NA NA NA
1519552800.0 10071.0 NA 106 NA NA NA NA NA NA 171 NA NA NA NA NA NA 1107 NA NA NA NA NA NA 1938 NA NA NA NA NA
1519552800.0 1010.0 NA 34 48 0 NA NA NA NA 98 72 0 NA NA NA NA 228 334 284 NA NA NA NA 370 419 328 NA NA NA
1519552800.0 1020.0 NA 43 NA NA NA NA NA NA 112 NA NA NA NA NA NA 462 NA NA NA NA NA NA 549 NA NA NA NA NA
1519552800.0 10224.0 NA 163 NA NA NA NA NA NA 245 NA NA NA NA NA NA 6386 NA NA NA NA NA NA 7951 NA NA NA NA NA
1519552800.0 10225.0 NA 158 NA NA NA NA NA NA 237 NA NA NA NA NA NA 6175 NA NA NA NA NA NA 7519 NA NA NA NA NA
1519552800.0 103.0 47 0 NA NA NA NA NA 88 0 NA NA NA NA NA 1079 283 NA NA NA NA NA 1260 349 NA NA NA NA NA
1519552800.0 10424.0 NA 94 NA NA NA NA NA NA 171 NA NA NA NA NA NA 1130 NA NA NA NA NA NA 1658 NA NA NA NA NA
1519552800.0 105.0 60 89 38 NA NA NA NA 112 111 58 NA NA NA NA 3413 720 176 NA NA NA NA 3705 773 203 NA NA NA NA
1519552800.0 106.0 47 0 NA NA NA NA NA 88 0 NA NA NA NA NA 1082 345 NA NA NA NA NA 1271 412 NA NA NA NA NA
1519552800.0 107.0 60 76 NA NA NA NA NA 113 112 NA NA NA NA NA 5899 906 NA NA NA NA NA 6796 1097 NA NA NA NA NA
1519552800.0 108.0 72 77 NA NA NA NA NA 115 112 NA NA NA NA NA 8971 1055 NA NA NA NA NA 11173 1543 NA NA NA NA NA
