Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1520373600.0 25.0 NA 115 NA NA NA 174 NA NA NA 5435 NA NA NA 7322 NA NA
1520373600.0 250199.0 169 NA NA NA 245 NA NA NA 7275 NA NA NA 7852 NA NA NA
1520373600.0 250199.17 179 NA NA NA 259 NA NA NA 7665 NA NA NA 8839 NA NA NA
1520373600.0 250199.18 226 NA NA NA 289 NA NA NA 11706 NA NA NA 12706 NA NA NA
1520373600.0 25200.0 NA 147 NA NA NA 227 NA NA NA 6075 NA NA NA 7166 NA NA
1520373600.0 25202.0 NA 152 NA NA NA 230 NA NA NA 5921 NA NA NA 6695 NA NA
1520373600.0 25203.0 NA 163 NA NA NA 228 NA NA NA 5906 NA NA NA 7448 NA NA
1520373600.0 25204.0 NA 167 NA NA NA 232 NA NA NA 6147 NA NA NA 8240 NA NA
1520373600.0 25205.0 NA 167 NA NA NA 231 NA NA NA 6379 NA NA NA 8546 NA NA
1520373600.0 25206.0 NA 158 NA NA NA 229 NA NA NA 5994 NA NA NA 7854 NA NA
1520373600.0 25207.0 NA 149 NA NA NA 229 NA NA NA 5930 NA NA NA 6779 NA NA
1520373600.0 25208.0 NA 168 NA NA NA 232 NA NA NA 6491 NA NA NA 8064 NA NA
1520373600.0 25209.0 NA 153 NA NA NA 230 NA NA NA 5840 NA NA NA 6559 NA NA
1520373600.0 25210.0 0 NA NA NA 0 NA NA NA 1447 NA NA NA 1581 NA NA NA
1520373600.0 25211.0 0 NA NA NA 0 NA NA NA 1052 NA NA NA 1317 NA NA NA
1520373600.0 25211.17 0 NA NA NA 0 NA NA NA 1067 NA NA NA 1336 NA NA NA
1520373600.0 25212.0 0 NA NA NA 0 NA NA NA 1054 NA NA NA 1321 NA NA NA
1520373600.0 25212.17 0 NA NA NA 0 NA NA NA 1083 NA NA NA 1344 NA NA NA
1520373600.0 25213.0 0 NA NA NA 0 NA NA NA 1053 NA NA NA 1329 NA NA NA
1520373600.0 25213.17 0 NA NA NA 0 NA NA NA 1088 NA NA NA 1369 NA NA NA
1520373600.0 25214.0 NA 159 NA NA NA 233 NA NA NA 6325 NA NA NA 8016 NA NA
1520373600.0 26.0 NA 98 NA NA NA 172 NA NA NA 4288 NA NA NA 4737 NA NA
1520373600.0 27.0 NA 104 NA NA NA 179 NA NA NA 4254 NA NA NA 4557 NA NA
1520373600.0 28.0 NA 100 NA NA NA 175 NA NA NA 5028 NA NA NA 5694 NA NA
1520373600.0 280.0 86 81 NA NA 184 112 NA NA 6856 917 NA NA 7468 1129 NA NA
1520373600.0 281.0 74 84 NA NA 217 126 NA NA 4921 1018 NA NA 6753 1254 NA NA
1520373600.0 29.0 NA 101 NA NA NA 175 NA NA NA 4334 NA NA NA 4805 NA NA
1520373600.0 30.0 NA 102 NA NA NA 177 NA NA NA 4341 NA NA NA 4764 NA NA
1520373600.0 300.0 57 101 213 0 136 184 304 0 1663 848 2039 996 3227 1158 2445 1061
1520373600.0 301.0 59 106 210 0 137 184 304 0 2118 907 2073 967 2802 1240 2489 1020
1520373600.0 302.0 58 100 218 0 136 183 304 0 1811 855 1996 923 3438 1134 2302 950
1520373600.0 31.0 NA 99 NA NA NA 173 NA NA NA 4355 NA NA NA 4950 NA NA
1520373600.0 32.0 NA 83 NA NA NA 158 NA NA NA 4129 NA NA NA 4419 NA NA
1520373600.0 33.0 NA 99 NA NA NA 175 NA NA NA 4082 NA NA NA 4380 NA NA
1520373600.0 34.0 72 85 NA NA 115 113 NA NA 8465 851 NA NA 10021 1001 NA NA
1520373600.0 35.0 NA 102 NA NA NA 179 NA NA NA 4580 NA NA NA 5199 NA NA
1520373600.0 36.0 NA 94 NA NA NA 169 NA NA NA 4969 NA NA NA 5476 NA NA
1520373600.0 37.0 NA 98 NA NA NA 172 NA NA NA 4964 NA NA NA 5599 NA NA
1520373600.0 38.0 NA 101 NA NA NA 175 NA NA NA 4959 NA NA NA 5508 NA NA
1520373600.0 39.0 NA 99 NA NA NA 173 NA NA NA 5996 NA NA NA 6861 NA NA
1520373600.0 4000.0 NA 99 NA NA NA 174 NA NA NA 5556 NA NA NA 6551 NA NA
1520373600.0 4001.0 NA 101 NA NA NA 178 NA NA NA 1746 NA NA NA 2080 NA NA
1520373600.0 4002.0 NA 102 NA NA NA 175 NA NA NA 4259 NA NA NA 4874 NA NA
1520373600.0 4003.0 NA 103 NA NA NA 177 NA NA NA 4344 NA NA NA 5353 NA NA
1520373600.0 4006.0 55 100 NA NA 102 174 NA NA 2164 1845 NA NA 3794 2123 NA NA
1520373600.0 4007.0 63 89 NA NA 111 162 NA NA 1310 635 NA NA 1486 887 NA NA
1520373600.0 4008.0 58 88 NA NA 109 160 NA NA 1537 684 NA NA 1797 1048 NA NA
1520373600.0 43.0 NA 98 NA NA NA 174 NA NA NA 4414 NA NA NA 4779 NA NA
1520373600.0 44.0 NA 96 NA NA NA 171 NA NA NA 4425 NA NA NA 5201 NA NA
1520373600.0 45.0 NA 99 NA NA NA 176 NA NA NA 4481 NA NA NA 5312 NA NA
1520373600.0 503.0 37 0 NA NA 68 0 NA NA 425 261 NA NA 477 309 NA NA
1520373600.0 504.0 38 0 NA NA 68 0 NA NA 379 258 NA NA 431 310 NA NA
1520373600.0 505.0 42 0 NA NA 68 0 NA NA 400 260 NA NA 458 310 NA NA
1520373600.0 506.0 37 0 NA NA 68 0 NA NA 367 260 NA NA 413 309 NA NA
1520373600.0 507.0 37 0 NA NA 68 0 NA NA 420 259 NA NA 477 310 NA NA
1520373600.0 508.0 36 0 NA NA 68 0 NA NA 353 258 NA NA 408 309 NA NA
1520373600.0 509.0 43 0 NA NA 67 0 NA NA 341 262 NA NA 394 310 NA NA
1520373600.0 510.0 37 0 NA NA 68 0 NA NA 532 263 NA NA 610 308 NA NA
1520373600.0 511.0 53 0 NA NA 74 0 NA NA 25494 197 NA NA 26687 224 NA NA
1520373600.0 512.0 0 NA NA NA 0 NA NA NA 135 NA NA NA 213 NA NA NA
1520373600.0 513.0 0 NA NA NA 0 NA NA NA 138 NA NA NA 219 NA NA NA
1520373600.0 514.0 0 NA NA NA 0 NA NA NA 195 NA NA NA 317 NA NA NA
1520373600.0 515.0 0 NA NA NA 0 NA NA NA 140 NA NA NA 221 NA NA NA
1520373600.0 516.0 0 NA NA NA 0 NA NA NA 139 NA NA NA 205 NA NA NA
1520373600.0 517.0 0 NA NA NA 0 NA NA NA 208 NA NA NA 336 NA NA NA
1520373600.0 518.0 0 NA NA NA 0 NA NA NA 138 NA NA NA 204 NA NA NA
1520373600.0 519.0 0 NA NA NA 0 NA NA NA 141 NA NA NA 210 NA NA NA
1520373600.0 520.0 0 NA NA NA 0 NA NA NA 208 NA NA NA 325 NA NA NA
1520373600.0 521.0 0 NA NA NA 0 NA NA NA 136 NA NA NA 195 NA NA NA
1520373600.0 522.0 0 NA NA NA 0 NA NA NA 136 NA NA NA 210 NA NA NA
1520373600.0 524.0 0 NA NA NA 0 NA NA NA 200 NA NA NA 287 NA NA NA
1520373600.0 525.0 0 NA NA NA 0 NA NA NA 135 NA NA NA 196 NA NA NA
1520373600.0 526.0 0 NA NA NA 0 NA NA NA 133 NA NA NA 192 NA NA NA
1520373600.0 527.0 0 NA NA NA 0 NA NA NA 204 NA NA NA 295 NA NA NA
1520373600.0 528.0 0 NA NA NA 0 NA NA NA 139 NA NA NA 207 NA NA NA
1520373600.0 529.0 0 NA NA NA 0 NA NA NA 136 NA NA NA 212 NA NA NA
1520373600.0 530.0 0 NA NA NA 0 NA NA NA 207 NA NA NA 302 NA NA NA
1520373600.0 531.0 64 0 NA NA 177 0 NA NA 369 259 NA NA 420 309 NA NA
