Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1520118000.0 1.0 62 72 NA NA NA 113 110 NA NA NA 3426 762 NA NA NA 4034 911 NA NA NA
1520118000.0 10.0 NA 102 NA NA NA NA 176 NA NA NA NA 4688 NA NA NA NA 5483 NA NA NA
1520118000.0 10001.0 NA 101 NA NA NA NA 165 NA NA NA NA 788 NA NA NA NA 1329 NA NA NA
1520118000.0 10002.0 NA 101 NA NA NA NA 165 NA NA NA NA 806 NA NA NA NA 1565 NA NA NA
1520118000.0 10003.0 NA 101 NA NA NA NA 168 NA NA NA NA 826 NA NA NA NA 1551 NA NA NA
1520118000.0 10004.0 NA 101 NA NA NA NA 165 NA NA NA NA 807 NA NA NA NA 1349 NA NA NA
1520118000.0 10005.0 NA 100 NA NA NA NA 165 NA NA NA NA 811 NA NA NA NA 1521 NA NA NA
1520118000.0 10006.0 NA 102 NA NA NA NA 168 NA NA NA NA 808 NA NA NA NA 1141 NA NA NA
1520118000.0 10007.0 NA 105 NA NA NA NA 168 NA NA NA NA 856 NA NA NA NA 1404 NA NA NA
1520118000.0 10008.0 NA 104 NA NA NA NA 168 NA NA NA NA 859 NA NA NA NA 1571 NA NA NA
1520118000.0 10009.0 NA 103 NA NA NA NA 168 NA NA NA NA 854 NA NA NA NA 1363 NA NA NA
1520118000.0 10023.0 NA 102 NA NA NA NA 166 NA NA NA NA 827 NA NA NA NA 1610 NA NA NA
1520118000.0 10024.0 NA 103 NA NA NA NA 172 NA NA NA NA 1096 NA NA NA NA 1869 NA NA NA
1520118000.0 10024.1 NA 95 NA NA NA NA 172 NA NA NA NA 1120 NA NA NA NA 1427 NA NA NA
1520118000.0 10024.2 NA 91 NA NA NA NA 172 NA NA NA NA 1104 NA NA NA NA 1519 NA NA NA
1520118000.0 10024.3 NA 96 NA NA NA NA 172 NA NA NA NA 1101 NA NA NA NA 1365 NA NA NA
1520118000.0 10024.4 NA 91 NA NA NA NA 172 NA NA NA NA 1098 NA NA NA NA 1418 NA NA NA
1520118000.0 10024.5 NA 94 NA NA NA NA 172 NA NA NA NA 1131 NA NA NA NA 1350 NA NA NA
1520118000.0 10025.0 NA 103 NA NA NA NA 169 NA NA NA NA 947 NA NA NA NA 1679 NA NA NA
1520118000.0 10026.0 NA 107 NA NA NA NA 179 NA NA NA NA 1176 NA NA NA NA 1934 NA NA NA
1520118000.0 1004.0 NA 184 93 0 0 NA 260 127 0 0 NA 1915 738 148 231 NA 3892 1806 208 269
1520118000.0 10042.0 NA 105 NA NA NA NA 169 NA NA NA NA 940 NA NA NA NA 1455 NA NA NA
1520118000.0 10059.0 NA 106 NA NA NA NA 177 NA NA NA NA 1266 NA NA NA NA 2016 NA NA NA
1520118000.0 10071.0 NA 106 NA NA NA NA 171 NA NA NA NA 1036 NA NA NA NA 1769 NA NA NA
1520118000.0 1010.0 NA 25 0 NA NA NA 97 0 NA NA NA 235 0 NA NA NA 541 0 NA NA
1520118000.0 1020.0 NA 37 NA NA NA NA 110 NA NA NA NA 488 NA NA NA NA 710 NA NA NA
1520118000.0 10224.0 NA 162 NA NA NA NA 245 NA NA NA NA 6607 NA NA NA NA 7951 NA NA NA
1520118000.0 10225.0 NA 156 NA NA NA NA 238 NA NA NA NA 6065 NA NA NA NA 7323 NA NA NA
1520118000.0 103.0 47 0 NA NA NA 88 0 NA NA NA 1043 290 NA NA NA 1157 344 NA NA NA
1520118000.0 10424.0 NA 94 NA NA NA NA 171 NA NA NA NA 1063 NA NA NA NA 1624 NA NA NA
1520118000.0 105.0 61 89 38 NA NA 113 111 58 NA NA 3399 689 171 NA NA 3564 739 201 NA NA
1520118000.0 106.0 47 0 NA NA NA 88 0 NA NA NA 1055 299 NA NA NA 1195 382 NA NA NA
1520118000.0 107.0 62 75 NA NA NA 114 112 NA NA NA 5896 837 NA NA NA 6697 992 NA NA NA
1520118000.0 108.0 74 74 NA NA NA 115 112 NA NA NA 8861 895 NA NA NA 9996 1063 NA NA NA
1520118000.0 10801.0 NA 170 NA NA NA NA 253 NA NA NA NA 2498 NA NA NA NA 3089 NA NA NA
1520118000.0 10802.0 NA 171 NA NA NA NA 253 NA NA NA NA 2470 NA NA NA NA 3003 NA NA NA
1520118000.0 10803.0 NA 170 NA NA NA NA 254 NA NA NA NA 2488 NA NA NA NA 2975 NA NA NA
1520118000.0 10804.0 NA 169 NA NA NA NA 252 NA NA NA NA 2411 NA NA NA NA 2955 NA NA NA
1520118000.0 10805.0 NA 169 NA NA NA NA 253 NA NA NA NA 2491 NA NA NA NA 3014 NA NA NA
1520118000.0 10806.0 NA 158 NA NA NA NA 252 NA NA NA NA 2430 NA NA NA NA 2914 NA NA NA
1520118000.0 10807.0 NA 167 NA NA NA NA 253 NA NA NA NA 2606 NA NA NA NA 3043 NA NA NA
1520118000.0 10808.0 NA 167 NA NA NA NA 253 NA NA NA NA 2644 NA NA NA NA 3097 NA NA NA
1520118000.0 10809.0 NA 168 NA NA NA NA 253 NA NA NA NA 2626 NA NA NA NA 3121 NA NA NA
1520118000.0 10823.0 NA 169 NA NA NA NA 253 NA NA NA NA 2461 NA NA NA NA 2902 NA NA NA
1520118000.0 10824.0 NA 181 NA NA NA NA 264 NA NA NA NA 2907 NA NA NA NA 3321 NA NA NA
1520118000.0 10824.1 NA 176 NA NA NA NA 264 NA NA NA NA 2903 NA NA NA NA 3226 NA NA NA
1520118000.0 10824.5 NA 176 NA NA NA NA 264 NA NA NA NA 2893 NA NA NA NA 3217 NA NA NA
1520118000.0 10824.6 NA 181 NA NA NA NA 264 NA NA NA NA 2919 NA NA NA NA 3366 NA NA NA
1520118000.0 10825.0 NA 171 NA NA NA NA 256 NA NA NA NA 2676 NA NA NA NA 3131 NA NA NA
1520118000.0 10826.0 NA 188 NA NA NA NA 270 NA NA NA NA 3008 NA NA NA NA 3414 NA NA NA
1520118000.0 10842.0 NA 174 NA NA NA NA 259 NA NA NA NA 2745 NA NA NA NA 3157 NA NA NA
1520118000.0 10859.0 NA 190 NA NA NA NA 271 NA NA NA NA 3273 NA NA NA NA 3898 NA NA NA
1520118000.0 10871.0 NA 187 NA NA NA NA 267 NA NA NA NA 2980 NA NA NA NA 3425 NA NA NA
1520118000.0 109.0 70 75 NA NA NA 116 113 NA NA NA 8444 911 NA NA NA 9718 1082 NA NA NA
1520118000.0 11.0 NA 87 NA NA NA NA 162 NA NA NA NA 3538 NA NA NA NA 4193 NA NA NA
1520118000.0 110.0 57 74 NA NA NA 103 110 NA NA NA 1313 735 NA NA NA 1451 835 NA NA NA
1520118000.0 1102.0 NA 100 NA NA NA NA 174 NA NA NA NA 5495 NA NA NA NA 6721 NA NA NA
