Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1520676000.0 1000.0 NA 240 152 0 51 NA NA NA NA 331 250 0 81 NA NA NA NA 6101 3164 1546 593 NA NA NA NA 6338 3541 1742 660 NA NA NA
1520676000.0 10001.0 NA 87 299 78 0 NA NA NA NA 165 349 104 0 NA NA NA NA 843 3210 538 2715 NA NA NA NA 1104 3347 639 2764 NA NA NA
1520676000.0 10002.0 NA 87 300 73 0 NA NA NA NA 165 349 104 0 NA NA NA NA 858 3216 539 2703 NA NA NA NA 1063 3321 637 2748 NA NA NA
1520676000.0 10003.0 NA 88 306 68 0 NA NA NA NA 168 349 104 0 NA NA NA NA 931 3313 523 2710 NA NA NA NA 1203 3422 636 2747 NA NA NA
1520676000.0 10004.0 NA 87 304 70 0 NA NA NA NA 165 348 104 0 NA NA NA NA 902 3224 535 2680 NA NA NA NA 1245 3349 638 2724 NA NA NA
1520676000.0 10005.0 NA 87 302 74 0 NA NA NA NA 165 349 104 0 NA NA NA NA 869 3221 532 2675 NA NA NA NA 1189 3337 624 2719 NA NA NA
1520676000.0 10006.0 NA 88 304 69 0 NA NA NA NA 168 347 104 0 NA NA NA NA 910 3162 530 2683 NA NA NA NA 1178 3255 620 2734 NA NA NA
1520676000.0 10007.0 NA 91 305 68 0 NA NA NA NA 168 349 104 0 NA NA NA NA 989 3361 541 2714 NA NA NA NA 1323 3469 643 2751 NA NA NA
1520676000.0 10008.0 NA 89 303 68 0 NA NA NA NA 168 349 104 0 NA NA NA NA 894 3376 545 2700 NA NA NA NA 1526 3499 653 2747 NA NA NA
1520676000.0 10009.0 NA 89 304 68 0 NA NA NA NA 168 349 104 0 NA NA NA NA 936 3429 536 2717 NA NA NA NA 1125 3526 661 2770 NA NA NA
1520676000.0 1001.0 NA 221 111 0 0 0 0 0 NA 286 144 0 0 0 0 0 NA 5094 1236 134 225 419 238 411 NA 5290 1356 158 255 444 269 435
1520676000.0 1002.0 NA 238 66 NA NA NA NA NA NA 324 110 NA NA NA NA NA NA 6205 890 NA NA NA NA NA NA 6468 921 NA NA NA NA NA
1520676000.0 10023.0 NA 88 310 73 0 NA NA NA NA 166 350 103 0 NA NA NA NA 884 3220 530 2770 NA NA NA NA 1251 3318 634 2810 NA NA NA
1520676000.0 10024.0 NA 94 305 69 0 NA NA NA NA 172 356 105 0 NA NA NA NA 1121 3849 549 2738 NA NA NA NA 1335 3967 690 2786 NA NA NA
1520676000.0 10024.1 NA 94 167 0 NA NA NA NA NA 172 202 0 NA NA NA NA NA 1174 1531 660 NA NA NA NA NA 1537 1645 691 NA NA NA NA
1520676000.0 10024.2 NA 92 307 0 NA NA NA NA NA 172 354 0 NA NA NA NA NA 1165 3825 2772 NA NA NA NA NA 1485 3932 2814 NA NA NA NA
1520676000.0 10024.3 NA 94 158 0 NA NA NA NA NA 172 194 0 NA NA NA NA NA 1142 1528 585 NA NA NA NA NA 1421 1634 613 NA NA NA NA
1520676000.0 10024.4 NA 92 308 0 NA NA NA NA NA 172 352 0 NA NA NA NA NA 1207 3796 2700 NA NA NA NA NA 1458 3913 2753 NA NA NA NA
1520676000.0 10024.5 NA 94 96 0 NA NA NA NA NA 172 117 0 NA NA NA NA NA 1112 818 221 NA NA NA NA NA 1357 898 251 NA NA NA NA
1520676000.0 10025.0 NA 91 308 69 0 NA NA NA NA 169 352 104 0 NA NA NA NA 1041 3456 534 2705 NA NA NA NA 1299 3558 646 2742 NA NA NA
1520676000.0 10026.0 NA 99 309 69 0 NA NA NA NA 179 367 105 0 NA NA NA NA 1242 4606 544 2754 NA NA NA NA 1983 4923 649 2798 NA NA NA
1520676000.0 1003.0 NA 206 0 NA NA NA NA NA NA 286 0 NA NA NA NA NA NA 6514 1084 NA NA NA NA NA NA 6746 1116 NA NA NA NA NA
1520676000.0 1004.0 NA 183 93 0 0 NA NA NA NA 260 127 0 0 NA NA NA NA 1875 535 160 252 NA NA NA NA 2938 895 384 553 NA NA NA
1520676000.0 10042.0 NA 89 306 68 0 NA NA NA NA 169 352 105 0 NA NA NA NA 1009 3510 512 2742 NA NA NA NA 1259 3627 660 2786 NA NA NA
1520676000.0 10059.0 NA 96 306 67 0 NA NA NA NA 177 364 104 0 NA NA NA NA 1308 5201 557 2782 NA NA NA NA 1851 5421 649 2822 NA NA NA
1520676000.0 10071.0 NA 94 305 69 0 NA NA NA NA 171 355 104 0 NA NA NA NA 1068 3747 540 2739 NA NA NA NA 1308 3865 681 2785 NA NA NA
1520676000.0 101.0 90 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 2223 NA NA NA NA NA NA NA 2288 NA NA NA NA NA NA NA
1520676000.0 1010.0 NA 27 45 NA NA NA NA NA NA 97 70 NA NA NA NA NA NA 245 250 NA NA NA NA NA NA 685 315 NA NA NA NA NA
1520676000.0 102.0 91 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 1747 NA NA NA NA NA NA NA 1812 NA NA NA NA NA NA NA
1520676000.0 1020.0 NA 41 NA NA NA NA NA NA NA 110 NA NA NA NA NA NA NA 512 NA NA NA NA NA NA NA 781 NA NA NA NA NA NA
1520676000.0 10224.0 NA 160 371 0 NA NA NA NA NA 245 475 0 NA NA NA NA NA 6316 9418 2794 NA NA NA NA NA 8053 11033 2844 NA NA NA NA
1520676000.0 10225.0 NA 158 365 0 NA NA NA NA NA 237 466 0 NA NA NA NA NA 6288 8289 2741 NA NA NA NA NA 7606 9631 2794 NA NA NA NA
1520676000.0 103.0 47 0 0 NA NA NA NA NA 88 0 0 NA NA NA NA NA 1066 286 2488 NA NA NA NA NA 1254 314 2662 NA NA NA NA NA
1520676000.0 1030.0 NA 146 39 0 NA NA NA NA NA 221 77 0 NA NA NA NA NA 19441 528 125 NA NA NA NA NA 19605 560 307 NA NA NA NA
1520676000.0 10424.0 NA 93 302 0 NA NA NA NA NA 171 355 0 NA NA NA NA NA 1137 3829 2712 NA NA NA NA NA 2121 4370 2757 NA NA NA NA
1520676000.0 105.0 62 74 36 NA NA NA NA NA 113 111 59 NA NA NA NA NA 3505 764 209 NA NA NA NA NA 3786 832 240 NA NA NA NA NA
1520676000.0 106.0 47 0 0 NA NA NA NA NA 88 0 0 NA NA NA NA NA 1073 297 2493 NA NA NA NA NA 1269 335 2658 NA NA NA NA NA
1520676000.0 107.0 61 74 231 NA NA NA NA NA 114 112 281 NA NA NA NA NA 5900 858 3093 NA NA NA NA NA 6573 1099 3205 NA NA NA NA NA
1520676000.0 108.0 62 76 235 NA NA NA NA NA 115 112 283 NA NA NA NA NA 8870 902 3279 NA NA NA NA NA 9246 1165 3399 NA NA NA NA NA
1520676000.0 10801.0 NA 162 324 83 0 NA NA NA NA 253 375 110 0 NA NA NA NA 2608 3755 837 4861 NA NA NA NA 3395 3935 943 4913 NA NA NA
1520676000.0 10802.0 NA 161 321 77 0 NA NA NA NA 253 376 110 0 NA NA NA NA 2627 3914 815 4935 NA NA NA NA 3215 4396 895 4998 NA NA NA
1520676000.0 10803.0 NA 164 321 77 0 NA NA NA NA 254 376 111 0 NA NA NA NA 2653 4287 829 4998 NA NA NA NA 3222 5262 933 5054 NA NA NA
1520676000.0 10804.0 NA 159 321 76 0 NA NA NA NA 252 375 110 0 NA NA NA NA 2583 4027 780 4966 NA NA NA NA 3183 4582 855 5029 NA NA NA
1520676000.0 10805.0 NA 162 320 86 0 NA NA NA NA 253 375 110 0 NA NA NA NA 2617 3857 797 4979 NA NA NA NA 3172 4252 892 5042 NA NA NA
1520676000.0 10806.0 NA 164 320 82 0 NA NA NA NA 252 375 110 0 NA NA NA NA 2538 4127 770 5004 NA NA NA NA 3194 5467 875 5064 NA NA NA
1520676000.0 10807.0 NA 176 321 88 0 NA NA NA NA 253 376 122 0 NA NA NA NA 2484 4206 826 4914 NA NA NA NA 2934 5893 921 4967 NA NA NA
1520676000.0 10808.0 NA 164 328 91 0 NA NA NA NA 253 377 122 0 NA NA NA NA 2630 4381 914 4961 NA NA NA NA 3277 5474 1010 5014 NA NA NA
1520676000.0 10809.0 NA 159 319 87 0 NA NA NA NA 253 377 121 0 NA NA NA NA 2785 4174 853 4987 NA NA NA NA 3850 4914 952 5048 NA NA NA
1520676000.0 10823.0 NA 158 328 78 0 NA NA NA NA 253 377 110 0 NA NA NA NA 2624 4234 944 4882 NA NA NA NA 3161 5354 1310 4936 NA NA NA
1520676000.0 10824.0 NA 173 326 88 0 NA NA NA NA 264 383 123 0 NA NA NA NA 2969 4764 978 5057 NA NA NA NA 3399 5598 1281 5116 NA NA NA
1520676000.0 10824.1 NA 172 174 0 NA NA NA NA NA 264 209 0 NA NA NA NA NA 2994 1589 655 NA NA NA NA NA 3511 1680 687 NA NA NA NA
1520676000.0 10824.5 NA 176 95 0 NA NA NA NA NA 264 128 0 NA NA NA NA NA 3036 1079 261 NA NA NA NA NA 3549 1177 286 NA NA NA NA
1520676000.0 10824.6 NA 172 323 101 0 NA NA NA NA 264 383 123 0 NA NA NA NA 2963 4747 822 5017 NA NA NA NA 3449 5681 907 5072 NA NA NA
1520676000.0 10825.0 NA 167 323 78 0 NA NA NA NA 256 378 111 0 NA NA NA NA 2739 4239 796 4965 NA NA NA NA 3268 4899 867 5026 NA NA NA
1520676000.0 10826.0 NA 180 326 87 0 NA NA NA NA 270 390 120 0 NA NA NA NA 3161 5185 937 5032 NA NA NA NA 3616 5986 1164 5099 NA NA NA
1520676000.0 10842.0 NA 170 322 94 0 NA NA NA NA 259 380 123 0 NA NA NA NA 2891 4514 835 5105 NA NA NA NA 3524 5248 940 5158 NA NA NA
