Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519725600.0 1.0 93 85 167 NA NA NA NA 181 348 268 NA NA NA NA 1358 567 1017 NA NA NA NA 2406 937 1459 NA NA NA NA
1519725600.0 10.0 NA 115 283 0 NA NA NA NA 357 376 0 NA NA NA NA 2608 3489 536 NA NA NA NA 2192 2211 587 NA NA NA
1519725600.0 1000.0 NA 266 157 0 46 NA NA NA 385 248 0 88 NA NA NA 2706 1308 702 336 NA NA NA 1943 2099 1129 991 NA NA
1519725600.0 10001.0 NA 108 308 73 0 NA NA NA 367 420 109 0 NA NA NA 1846 5275 677 4984 NA NA NA 2473 5893 931 6240 NA NA
1519725600.0 10002.0 NA 109 308 64 0 NA NA NA 367 431 110 0 NA NA NA 1815 5254 885 4919 NA NA NA 2058 7408 1139 5424 NA NA
1519725600.0 10003.0 NA 107 308 73 0 NA NA NA 367 442 110 0 NA NA NA 1902 5252 987 4925 NA NA NA 3693 9251 2226 5615 NA NA
1519725600.0 10004.0 NA 110 308 64 0 NA NA NA 367 436 110 0 NA NA NA 1802 5227 690 5012 NA NA NA 2025 7329 2755 5603 NA NA
1519725600.0 10005.0 NA 105 311 71 0 NA NA NA 366 456 110 0 NA NA NA 1935 5292 995 4944 NA NA NA 3009 9282 1194 6403 NA NA
1519725600.0 10006.0 NA 119 301 69 0 NA NA NA 367 423 110 0 NA NA NA 1810 5331 1057 4967 NA NA NA 3210 11639 2284 6386 NA NA
1519725600.0 10007.0 NA 108 305 72 0 NA NA NA 367 435 110 0 NA NA NA 1939 5365 692 5024 NA NA NA 4107 6387 2577 6331 NA NA
1519725600.0 10008.0 NA 105 309 73 0 NA NA NA 367 422 110 0 NA NA NA 1898 5372 686 4999 NA NA NA 2999 7258 896 6341 NA NA
1519725600.0 10009.0 NA 111 309 65 0 NA NA NA 367 431 110 0 NA NA NA 1910 5452 885 4803 NA NA NA 2323 8377 1094 5795 NA NA
1519725600.0 1001.0 NA 240 93 0 0 0 0 NA 321 143 0 0 0 0 NA 2270 438 79 85 259 144 NA 1647 1077 152 294 321 546
1519725600.0 1002.0 NA 273 71 NA NA NA NA NA 367 122 NA NA NA NA NA 3092 387 NA NA NA NA NA 4000 642 NA NA NA NA
1519725600.0 10023.0 NA 111 305 68 0 NA NA NA 367 425 110 0 NA NA NA 1816 5191 925 4972 NA NA NA 2072 8877 2611 6224 NA NA
1519725600.0 10024.0 NA 123 325 74 0 NA NA NA 367 433 111 0 NA NA NA 2075 6119 1092 5116 NA NA NA 2000 5941 2859 5397 NA NA
1519725600.0 10024.1 NA 121 176 0 NA NA NA NA 367 273 0 NA NA NA NA 2071 2501 990 NA NA NA NA 1840 4105 2371 NA NA NA
1519725600.0 10024.2 NA 122 325 0 NA NA NA NA 367 441 0 NA NA NA NA 2071 6032 4932 NA NA NA NA 1818 6977 6598 NA NA NA
1519725600.0 10024.3 NA 131 167 0 NA NA NA NA 367 252 0 NA NA NA NA 2119 2452 900 NA NA NA NA 2309 3215 1164 NA NA NA
1519725600.0 10024.4 NA 125 325 0 NA NA NA NA 367 443 0 NA NA NA NA 2090 5951 4932 NA NA NA NA 2621 7611 6357 NA NA NA
1519725600.0 10024.5 NA 122 75 0 NA NA NA NA 367 170 0 NA NA NA NA 2077 1164 337 NA NA NA NA 1827 1355 482 NA NA NA
1519725600.0 10025.0 NA 117 315 65 0 NA NA NA 367 439 110 0 NA NA NA 1907 5549 680 5029 NA NA NA 2153 8789 1165 5288 NA NA
1519725600.0 10026.0 NA 131 334 75 0 NA NA NA 367 460 111 0 NA NA NA 2114 6918 944 5059 NA NA NA 2105 5837 1077 5379 NA NA
1519725600.0 1003.0 NA 237 0 NA NA NA NA NA 334 0 NA NA NA NA NA 3107 516 NA NA NA NA NA 1958 878 NA NA NA NA
1519725600.0 1004.0 NA 213 76 0 0 NA NA NA 287 125 0 0 NA NA NA 977 281 78 81 NA NA NA 2903 743 255 347 NA NA
1519725600.0 10042.0 NA 112 313 74 0 NA NA NA 367 421 111 0 NA NA NA 1963 5571 690 5062 NA NA NA 2068 6674 958 6489 NA NA
