Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519639200.0 1.0 94 86 168 NA NA NA NA 181 349 280 NA NA NA NA 1472 547 990 NA NA NA NA 2225 774 1499 NA NA NA NA
1519639200.0 10.0 NA 122 286 0 NA NA NA NA 356 383 0 NA NA NA NA 2614 3255 534 NA NA NA NA 2721 2061 842 NA NA NA
1519639200.0 1000.0 NA 275 149 0 49 NA NA NA 365 246 0 88 NA NA NA 3580 1868 708 498 NA NA NA 4290 3211 774 1664 NA NA
1519639200.0 10001.0 NA 109 310 74 0 NA NA NA 367 455 110 0 NA NA NA 511 1640 354 1126 NA NA NA 622 2448 482 1213 NA NA
1519639200.0 10002.0 NA 110 306 69 0 NA NA NA 367 432 110 0 NA NA NA 540 1571 365 1130 NA NA NA 604 2633 922 1331 NA NA
1519639200.0 10003.0 NA 110 307 63 0 NA NA NA 367 437 110 0 NA NA NA 563 1667 438 1077 NA NA NA 671 3092 511 1154 NA NA
1519639200.0 10004.0 NA 109 309 63 0 NA NA NA 366 421 110 0 NA NA NA 525 1542 360 1113 NA NA NA 641 2228 434 1356 NA NA
1519639200.0 10005.0 NA 106 310 66 0 NA NA NA 366 422 109 0 NA NA NA 548 1544 253 1079 NA NA NA 1365 3090 520 1295 NA NA
1519639200.0 10006.0 NA 112 304 63 0 NA NA NA 367 455 109 0 NA NA NA 568 1575 773 1121 NA NA NA 1299 3772 1015 1277 NA NA
1519639200.0 10007.0 NA 108 310 74 0 NA NA NA 367 424 111 0 NA NA NA 588 1506 371 1146 NA NA NA 1295 1871 957 1367 NA NA
1519639200.0 10008.0 NA 108 313 71 0 NA NA NA 366 428 110 0 NA NA NA 638 1526 253 1122 NA NA NA 1202 1956 451 1288 NA NA
1519639200.0 10009.0 NA 110 310 74 0 NA NA NA 367 432 110 0 NA NA NA 557 1587 252 1133 NA NA NA 567 2575 382 1303 NA NA
1519639200.0 1001.0 NA 240 100 0 0 0 0 NA 325 141 0 0 0 0 NA 3294 485 90 83 307 140 NA 3991 964 220 147 789 211
1519639200.0 1002.0 NA 276 69 NA NA NA NA NA 361 124 NA NA NA NA NA 3853 437 NA NA NA NA NA 5149 376 NA NA NA NA
1519639200.0 10023.0 NA 110 304 73 0 NA NA NA 367 437 110 0 NA NA NA 512 1551 349 1120 NA NA NA 584 3481 410 1276 NA NA
1519639200.0 10024.0 NA 123 331 75 0 NA NA NA 368 444 111 0 NA NA NA 662 1804 338 1172 NA NA NA 681 2045 696 1463 NA NA
1519639200.0 10024.1 NA 122 178 0 NA NA NA NA 367 263 0 NA NA NA NA 625 741 314 NA NA NA NA 782 1064 439 NA NA NA
1519639200.0 10024.2 NA 124 326 0 NA NA NA NA 368 442 0 NA NA NA NA 656 1727 1096 NA NA NA NA 748 1614 1369 NA NA NA
1519639200.0 10024.3 NA 124 167 0 NA NA NA NA 367 263 0 NA NA NA NA 665 733 282 NA NA NA NA 717 885 668 NA NA NA
1519639200.0 10024.4 NA 123 323 0 NA NA NA NA 367 435 0 NA NA NA NA 637 1783 1179 NA NA NA NA 863 2466 1600 NA NA NA
1519639200.0 10024.5 NA 116 81 0 NA NA NA NA 361 165 0 NA NA NA NA 676 353 122 NA NA NA NA 786 755 401 NA NA NA
1519639200.0 10025.0 NA 110 313 64 0 NA NA NA 367 444 110 0 NA NA NA 644 1587 593 1145 NA NA NA 1187 1807 777 1303 NA NA
1519639200.0 10026.0 NA 125 340 72 0 NA NA NA 367 455 111 0 NA NA NA 675 2146 347 1156 NA NA NA 1486 2308 670 1514 NA NA
1519639200.0 1003.0 NA 234 0 NA NA NA NA NA 311 0 NA NA NA NA NA 3403 483 NA NA NA NA NA 2031 546 NA NA NA NA
1519639200.0 1004.0 NA 212 76 0 0 NA NA NA 287 125 0 0 NA NA NA 1266 298 80 96 NA NA NA 2824 400 233 364 NA NA
1519639200.0 10042.0 NA 115 314 68 0 NA NA NA 367 420 111 0 NA NA NA 587 1622 254 1154 NA NA NA 658 2626 562 1384 NA NA
1519639200.0 10059.0 NA 122 336 66 0 NA NA NA 366 454 111 0 NA NA NA 756 2201 253 1182 NA NA NA 1350 1784 445 1462 NA NA
