Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519513200.0 1.0 89 82 172 NA NA NA NA 181 348 259 NA NA NA NA 1679 483 837 NA NA NA NA 1971 701 2073 NA NA NA NA
1519513200.0 10.0 NA 126 280 0 NA NA NA NA 357 385 0 NA NA NA NA 2210 2820 472 NA NA NA NA 1651 1826 560 NA NA NA
1519513200.0 1000.0 NA 274 153 0 51 NA NA NA 369 245 0 88 NA NA NA 5189 2308 1339 469 NA NA NA 4771 3439 1882 563 NA NA
1519513200.0 10001.0 NA 115 308 74 0 NA NA NA 367 423 110 0 NA NA NA 611 1766 372 1174 NA NA NA 1719 2549 432 1293 NA NA
1519513200.0 10002.0 NA 108 312 64 0 NA NA NA 367 431 110 0 NA NA NA 565 1743 378 1204 NA NA NA 612 2244 457 1351 NA NA
1519513200.0 10003.0 NA 119 310 73 0 NA NA NA 367 431 110 0 NA NA NA 576 1809 362 1211 NA NA NA 744 2533 391 1344 NA NA
1519513200.0 10004.0 NA 106 306 66 0 NA NA NA 367 430 110 0 NA NA NA 561 1730 442 1194 NA NA NA 577 2059 1147 1429 NA NA
1519513200.0 10005.0 NA 118 312 74 0 NA NA NA 367 414 110 0 NA NA NA 563 1731 274 1190 NA NA NA 746 2018 391 1421 NA NA
1519513200.0 10006.0 NA 111 306 63 0 NA NA NA 367 426 110 0 NA NA NA 602 1777 502 1212 NA NA NA 771 2715 574 1397 NA NA
1519513200.0 10007.0 NA 109 306 64 0 NA NA NA 367 420 110 0 NA NA NA 574 1815 279 1198 NA NA NA 654 2372 408 1402 NA NA
1519513200.0 10008.0 NA 117 312 73 0 NA NA NA 367 409 111 0 NA NA NA 583 1820 438 1182 NA NA NA 786 2619 709 1446 NA NA
1519513200.0 10009.0 NA 111 313 74 0 NA NA NA 367 426 110 0 NA NA NA 588 1809 276 1198 NA NA NA 603 2196 401 1325 NA NA
1519513200.0 1001.0 NA 240 92 0 0 0 0 NA 321 141 0 0 0 0 NA 4295 613 117 131 413 243 NA 4001 625 160 214 548 370
1519513200.0 1002.0 NA 270 67 NA NA NA NA NA 371 121 NA NA NA NA NA 5729 669 NA NA NA NA NA 5018 721 NA NA NA NA
1519513200.0 10023.0 NA 113 303 64 0 NA NA NA 367 432 109 0 NA NA NA 544 1749 271 1183 NA NA NA 569 3809 454 1423 NA NA
1519513200.0 10024.0 NA 127 326 74 0 NA NA NA 367 471 112 0 NA NA NA 726 2067 375 1227 NA NA NA 1732 2954 416 1410 NA NA
