Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1520416800.0 1.0 95 87 169 NA NA 186 360 274 NA NA 1746 464 945 NA NA 2516 591 1759 NA NA
1520416800.0 10.0 NA 123 282 0 NA NA 369 382 0 NA NA 2277 3085 502 NA NA 1828 2295 646 NA
1520416800.0 10001.0 NA 111 328 64 0 NA 387 445 111 0 NA 1168 4207 1111 2802 NA 2865 6826 2152 3553
1520416800.0 10002.0 NA 112 330 65 0 NA 379 453 111 0 NA 1163 4432 1101 2646 NA 2297 7861 2472 3413
1520416800.0 10003.0 NA 113 322 65 0 NA 387 445 111 0 NA 1194 4478 1199 2750 NA 2224 7900 2055 3297
1520416800.0 10004.0 NA 119 326 65 0 NA 387 440 110 0 NA 1214 3915 686 2902 NA 2129 8629 1716 3780
1520416800.0 10005.0 NA 119 328 64 0 NA 386 444 110 0 NA 1218 3962 641 2936 NA 1849 7769 2206 3292
1520416800.0 10006.0 NA 120 319 68 0 NA 387 439 110 0 NA 1240 4031 757 2833 NA 1894 8251 1735 3218
1520416800.0 10007.0 NA 122 327 70 0 NA 387 439 111 0 NA 1270 4374 1115 2883 NA 1955 7645 2310 3239
1520416800.0 10008.0 NA 111 330 66 0 NA 386 445 111 0 NA 1240 4373 715 2843 NA 2860 6601 2472 4480
1520416800.0 10009.0 NA 121 325 65 0 NA 380 475 111 0 NA 1293 4670 723 2830 NA 1941 8251 2482 4428
1520416800.0 10023.0 NA 112 315 65 0 NA 387 453 111 0 NA 1184 4397 749 2843 NA 2224 8179 2255 3656
1520416800.0 10024.0 NA 135 341 67 0 NA 387 462 112 0 NA 1370 5024 1104 2927 NA 2116 7798 1710 3888
1520416800.0 10024.1 NA 124 180 0 NA NA 380 272 0 NA NA 1484 2084 803 NA NA 1637 3329 1583 NA
1520416800.0 10024.2 NA 124 340 0 NA NA 387 458 0 NA NA 1857 4769 2795 NA NA 3142 7994 4283 NA
1520416800.0 10024.3 NA 125 171 0 NA NA 383 267 0 NA NA 1468 1825 741 NA NA 1842 4238 1066 NA
1520416800.0 10024.4 NA 122 339 0 NA NA 387 458 0 NA NA 1611 4861 2873 NA NA 2720 7015 3923 NA
1520416800.0 10024.5 NA 125 84 0 NA NA 379 179 0 NA NA 1638 1144 317 NA NA 2283 3976 794 NA
1520416800.0 10025.0 NA 126 332 66 0 NA 387 452 111 0 NA 1289 4551 1018 2813 NA 2147 7812 1937 4342
1520416800.0 10026.0 NA 132 348 67 0 NA 387 471 113 0 NA 1412 5578 768 2966 NA 3135 8234 1592 3817
1520416800.0 10042.0 NA 116 335 65 0 NA 379 447 112 0 NA 1236 4439 1015 3012 NA 2345 7525 1604 3698
1520416800.0 10059.0 NA 134 349 66 0 NA 387 497 112 0 NA 1503 5760 1296 2818 NA 2212 8023 2044 4420
1520416800.0 10071.0 NA 131 338 67 0 NA 379 458 112 0 NA 1397 4397 1148 2864 NA 1922 8005 2522 4396
1520416800.0 101.0 84 NA NA NA NA 153 NA NA NA NA 1082 NA NA NA NA 1274 NA NA NA NA
1520416800.0 102.0 83 NA NA NA NA 151 NA NA NA NA 916 NA NA NA NA 1602 NA NA NA NA
1520416800.0 10224.0 NA 270 549 0 NA NA 412 802 0 NA NA 2872 4490 1232 NA NA 2937 3614 1417 NA
1520416800.0 10225.0 NA 273 495 0 NA NA 410 752 0 NA NA 2774 4091 1227 NA NA 3384 3859 1363 NA
1520416800.0 103.0 43 0 0 NA NA 91 0 0 NA NA 894 259 1396 NA NA 1044 583 1972 NA NA
1520416800.0 10424.0 NA 111 340 0 NA NA 379 486 0 NA NA 869 2101 1206 NA NA 1198 4360 1305 NA
1520416800.0 105.0 100 90 31 NA NA 185 368 64 NA NA 2139 548 146 NA NA 1676 518 242 NA NA
1520416800.0 106.0 43 0 0 NA NA 91 0 0 NA NA 1032 325 1426 NA NA 1097 766 1889 NA NA
1520416800.0 107.0 97 92 261 NA NA 186 361 350 NA NA 4001 613 1700 NA NA 2820 730 1828 NA NA
1520416800.0 108.0 104 95 256 NA NA 189 361 352 NA NA 4083 589 1831 NA NA 2911 622 2165 NA NA
1520416800.0 10801.0 NA 212 355 72 0 NA 476 483 122 0 NA 1616 2103 401 2030 NA 2488 3592 628 2157
1520416800.0 10802.0 NA 197 344 74 0 NA 479 476 123 0 NA 1662 2131 517 2013 NA 2510 3174 574 2125
1520416800.0 10803.0 NA 198 286 74 0 NA 484 503 123 0 NA 1569 2432 526 2106 NA 2242 4083 630 2451
1520416800.0 10804.0 NA 205 341 76 0 NA 475 504 123 0 NA 1621 2101 538 2017 NA 2494 3126 614 3216
1520416800.0 10805.0 NA 211 271 73 0 NA 469 481 122 0 NA 1559 2306 567 2096 NA 2425 4025 1289 2466
1520416800.0 10806.0 NA 208 268 74 0 NA 475 499 123 0 NA 1558 2456 419 2051 NA 3041 4272 593 2252
1520416800.0 10807.0 NA 196 332 89 0 NA 477 499 133 0 NA 1653 2110 429 2058 NA 2518 3492 607 3300
1520416800.0 10808.0 NA 195 268 83 0 NA 477 474 133 0 NA 1615 2565 447 2061 NA 2261 4532 942 2260
1520416800.0 10809.0 NA 224 240 92 0 NA 475 491 135 0 NA 1593 2446 422 2034 NA 2289 4649 697 2184
1520416800.0 10823.0 NA 202 344 74 0 NA 475 476 123 0 NA 1619 2122 419 2041 NA 2394 3175 865 2202
1520416800.0 10824.0 NA 242 253 90 0 NA 477 483 136 0 NA 1697 2803 508 2124 NA 3011 4943 1755 2353
1520416800.0 10824.1 NA 241 189 0 NA NA 483 300 0 NA NA 1634 937 387 NA NA 1561 1287 624 NA
1520416800.0 10824.5 NA 242 95 0 NA NA 475 188 0 NA NA 1633 591 146 NA NA 1531 1268 280 NA
1520416800.0 10824.6 NA 247 287 85 0 NA 476 493 134 0 NA 1687 2711 945 2089 NA 3126 4371 1934 2206
1520416800.0 10825.0 NA 204 272 83 0 NA 477 480 122 0 NA 1604 2530 505 2093 NA 2217 4449 581 3005
1520416800.0 10826.0 NA 248 295 84 0 NA 468 494 133 0 NA 1802 2887 451 2145 NA 3218 4937 852 2544
1520416800.0 10842.0 NA 244 268 88 0 NA 468 494 134 0 NA 1538 2688 436 2081 NA 2530 4546 661 2231
1520416800.0 10859.0 NA 241 380 84 0 NA 480 495 133 0 NA 1889 3410 637 2085 NA 2455 4978 1409 2247
1520416800.0 10871.0 NA 228 372 84 0 NA 470 498 134 0 NA 1748 2508 466 2098 NA 3159 3235 618 2274
1520416800.0 109.0 104 97 254 NA NA 186 368 344 NA NA 5109 583 1854 NA NA 2736 524 2165 NA NA
1520416800.0 11.0 NA 106 260 0 61 NA 369 379 0 101 NA 1777 1487 559 291 NA 1326 1839 875 346
1520416800.0 110.0 64 89 251 NA NA 132 361 358 NA NA 1415 498 1598 NA NA 2369 649 1812 NA NA
1520416800.0 11024.0 NA 466 669 0 NA NA 651 1058 0 NA NA 6029 6011 2109 NA NA 5330 3906 2219 NA
1520416800.0 11024.6 NA 456 691 0 NA NA 663 1032 0 NA NA 5997 6501 2086 NA NA 5838 4559 2183 NA
1520416800.0 11025.0 NA 473 649 0 NA NA 662 969 0 NA NA 5931 5698 2068 NA NA 6004 3866 2175 NA
1520416800.0 111.0 86 92 257 NA NA 175 361 349 NA NA 2595 533 1697 NA NA 2464 947 2342 NA NA
1520416800.0 112.0 97 95 262 NA NA 191 361 339 NA NA 3044 547 1681 NA NA 3223 662 1887 NA NA
1520416800.0 11224.0 NA 231 368 0 NA NA 475 492 0 NA NA 1648 2345 2115 NA NA 2832 4442 2564 NA
1520416800.0 11224.6 NA 232 367 0 NA NA 476 495 0 NA NA 1664 2410 2137 NA NA 2775 4691 2283 NA
1520416800.0 113.0 99 94 255 NA NA 190 361 356 NA NA 3735 622 1728 NA NA 3657 953 1994 NA NA
1520416800.0 114.0 93 95 257 NA NA 186 361 354 NA NA 3523 604 1785 NA NA 2751 724 3075 NA NA
1520416800.0 115.0 105 96 260 NA NA 192 368 368 NA NA 3714 588 1779 NA NA 2345 524 2278 NA NA
1520416800.0 116.0 98 99 251 NA NA 182 361 354 NA NA 4178 601 1870 NA NA 2622 862 2392 NA NA
1520416800.0 11623.0 70 119 329 66 0 111 377 446 110 0 1757 764 1968 426 1287 2083 876 4046 617 1456
1520416800.0 11624.0 73 128 347 65 0 122 384 456 112 0 4119 832 2294 913 1316 2463 785 4472 1081 1585
1520416800.0 11625.0 69 111 336 68 0 115 385 452 111 0 3186 978 2075 307 1315 2293 1197 4392 856 1477
1520416800.0 11626.0 76 128 343 66 0 123 385 467 111 0 6460 877 2462 368 1299 3143 925 4533 796 1558
1520416800.0 11642.0 57 103 322 65 0 105 385 443 111 0 1922 1388 1894 423 1315 1833 1599 4387 1096 1493
1520416800.0 117.0 96 95 256 NA NA 187 361 354 NA NA 4335 539 1741 NA NA 2283 691 1899 NA NA
1520416800.0 118.0 100 101 255 NA NA 193 361 355 NA NA 4601 611 1888 NA NA 3125 741 2218 NA NA
1520416800.0 119.0 92 98 257 NA NA 190 361 368 NA NA 3261 591 1690 NA NA 2670 862 1892 NA NA
1520416800.0 12.0 NA 121 279 0 NA NA 376 373 0 NA NA 2185 3385 586 NA NA 2000 3210 735 NA
1520416800.0 120.0 64 89 244 NA NA 130 368 362 NA NA 1059 553 1705 NA NA 997 953 2343 NA NA
1520416800.0 12024.0 74 135 345 0 NA 122 384 462 0 NA 4108 852 2220 1323 NA 2945 1062 3750 1507 NA
1520416800.0 121.0 99 101 262 NA NA 190 368 362 NA NA 4399 675 1880 NA NA 2880 840 2413 NA NA
1520416800.0 122.0 62 84 235 NA NA 126 360 337 NA NA 1345 614 1666 NA NA 1164 936 2325 NA NA
1520416800.0 123.1 309 NA NA NA NA 488 NA NA NA NA 1305 NA NA NA NA 1952 NA NA NA NA
