Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1520373600.0 1.0 98 83 168 NA NA 185 360 258 NA NA 1791 527 890 NA NA 1874 1019 1586 NA NA
1520373600.0 10.0 NA 119 284 0 NA NA 377 383 0 NA NA 2309 3109 491 NA NA 2728 2398 592 NA
1520373600.0 10001.0 NA 106 324 65 0 NA 379 451 111 0 NA 660 1916 528 1314 NA 1478 3490 811 2278
1520373600.0 10002.0 NA 110 327 65 0 NA 387 450 110 0 NA 668 1828 479 1345 NA 1113 3155 833 2340
1520373600.0 10003.0 NA 109 331 66 0 NA 379 444 111 0 NA 672 1855 478 1297 NA 1076 3294 652 1455
1520373600.0 10004.0 NA 112 321 74 0 NA 387 436 111 0 NA 573 1913 521 1336 NA 838 3057 761 2068
1520373600.0 10005.0 NA 113 326 70 0 NA 387 452 110 0 NA 571 1861 328 1314 NA 1391 3514 721 1802
1520373600.0 10006.0 NA 114 317 65 0 NA 387 442 110 0 NA 595 1836 571 1307 NA 1552 3402 676 2099
1520373600.0 10007.0 NA 120 310 65 0 NA 387 446 111 0 NA 607 1917 519 1308 NA 819 3122 1032 1470
1520373600.0 10008.0 NA 109 324 69 0 NA 379 449 111 0 NA 698 1928 329 1328 NA 1122 3472 1035 2056
1520373600.0 10009.0 NA 113 330 65 0 NA 387 462 111 0 NA 597 1916 524 1290 NA 792 3147 990 1485
1520373600.0 10023.0 NA 117 317 65 0 NA 379 441 110 0 NA 598 1894 395 1307 NA 1381 3011 862 1481
1520373600.0 10024.0 NA 125 343 70 0 NA 379 461 112 0 NA 730 2160 331 1325 NA 1642 3039 604 1501
1520373600.0 10024.1 NA 130 181 0 NA NA 387 248 0 NA NA 782 923 379 NA NA 1296 1280 584 NA
1520373600.0 10024.2 NA 119 343 0 NA NA 387 456 0 NA NA 825 2150 1337 NA NA 1130 4525 2337 NA
1520373600.0 10024.3 NA 123 168 0 NA NA 387 273 0 NA NA 737 894 348 NA NA 1070 1216 1084 NA
1520373600.0 10024.4 NA 125 337 0 NA NA 387 480 0 NA NA 707 2083 1286 NA NA 1363 3108 1454 NA
1520373600.0 10024.5 NA 125 82 0 NA NA 379 171 0 NA NA 703 551 156 NA NA 673 1001 358 NA
1520373600.0 10025.0 NA 120 335 66 0 NA 387 455 111 0 NA 677 1951 519 1319 NA 1581 2972 1499 1680
1520373600.0 10026.0 NA 128 351 67 0 NA 387 483 113 0 NA 784 2519 401 1346 NA 1502 3438 963 1713
1520373600.0 10042.0 NA 124 330 66 0 NA 387 433 112 0 NA 635 2063 523 1318 NA 956 3244 920 1498
1520373600.0 10059.0 NA 135 348 67 0 NA 387 470 112 0 NA 803 2634 333 1344 NA 1441 3396 970 2031
1520373600.0 10071.0 NA 125 343 76 0 NA 380 455 112 0 NA 671 2114 330 1324 NA 837 3533 630 2010
1520373600.0 101.0 90 NA NA NA NA 154 NA NA NA NA 945 NA NA NA NA 1186 NA NA NA NA
1520373600.0 102.0 83 NA NA NA NA 152 NA NA NA NA 763 NA NA NA NA 937 NA NA NA NA
1520373600.0 10224.0 NA 263 543 0 NA NA 396 759 0 NA NA 2984 4094 1197 NA NA 3358 5553 1396 NA
1520373600.0 10225.0 NA 269 537 0 NA NA 420 766 0 NA NA 2625 3743 1137 NA NA 3314 3268 1298 NA
1520373600.0 103.0 43 0 0 NA NA 90 0 0 NA NA 423 236 1214 NA NA 947 290 1705 NA NA
1520373600.0 10424.0 NA 131 338 0 NA NA 387 459 0 NA NA 591 1822 1144 NA NA 695 3711 1259 NA
1520373600.0 105.0 100 86 24 NA NA 186 361 64 NA NA 1760 541 123 NA NA 1039 972 239 NA NA
1520373600.0 106.0 44 0 0 NA NA 91 0 0 NA NA 818 326 1201 NA NA 1063 535 2278 NA NA
1520373600.0 107.0 100 93 266 NA NA 187 368 354 NA NA 2937 543 1469 NA NA 2021 608 1755 NA NA
1520373600.0 108.0 101 95 242 NA NA 189 361 371 NA NA 4348 519 1701 NA NA 2631 546 2813 NA NA
1520373600.0 10801.0 NA 217 311 73 0 NA 471 484 122 0 NA 1407 1937 589 1959 NA 2212 5119 792 3367
1520373600.0 10802.0 NA 227 247 75 0 NA 476 494 123 0 NA 1335 2121 475 1939 NA 2279 4068 663 2138
1520373600.0 10803.0 NA 214 344 74 0 NA 478 480 123 0 NA 1459 1887 512 1964 NA 2127 3322 739 2244
1520373600.0 10804.0 NA 216 274 74 0 NA 475 509 122 0 NA 1398 2026 376 1935 NA 2213 3948 659 2090
1520373600.0 10805.0 NA 210 317 77 0 NA 483 481 123 0 NA 1424 1872 369 1930 NA 2091 3105 614 2154
1520373600.0 10806.0 NA 212 242 73 0 NA 482 499 123 0 NA 1345 2186 385 1926 NA 1810 4136 761 2110
1520373600.0 10807.0 NA 217 276 85 0 NA 469 508 133 0 NA 1429 2104 392 1949 NA 2222 3937 557 2142
1520373600.0 10808.0 NA 202 231 85 0 NA 482 511 134 0 NA 1501 2213 408 1950 NA 2156 4330 713 2191
1520373600.0 10809.0 NA 226 276 85 0 NA 479 468 133 0 NA 1490 2193 418 1942 NA 2472 4152 797 2271
1520373600.0 10823.0 NA 226 218 73 0 NA 483 484 122 0 NA 1329 2095 465 1950 NA 2180 4471 676 2143
1520373600.0 10824.0 NA 241 335 88 0 NA 483 491 133 0 NA 1558 2130 396 1942 NA 2755 3065 1087 2312
1520373600.0 10824.1 NA 231 186 0 NA NA 477 309 0 NA NA 1555 811 301 NA NA 1908 1108 460 NA
1520373600.0 10824.5 NA 243 94 0 NA NA 469 188 0 NA NA 1467 536 128 NA NA 1542 1321 226 NA
1520373600.0 10824.6 NA 225 314 86 0 NA 475 507 134 0 NA 1526 2136 393 1989 NA 1873 3305 706 2291
1520373600.0 10825.0 NA 211 278 83 0 NA 467 501 123 0 NA 1520 2221 433 1960 NA 2159 4705 1100 2190
1520373600.0 10826.0 NA 253 328 85 0 NA 468 501 132 0 NA 1572 2582 394 1983 NA 2055 3352 1151 2214
1520373600.0 10842.0 NA 234 NA NA NA NA 477 NA NA NA NA 1477 NA NA NA NA 2934 NA NA NA
1520373600.0 10859.0 NA 240 378 85 0 NA 477 538 134 0 NA 1797 2918 411 2029 NA 2252 2988 700 2580
1520373600.0 10871.0 NA 240 263 93 0 NA 478 513 134 0 NA 1496 2493 402 1982 NA 1853 4450 700 2244
1520373600.0 109.0 98 96 257 NA NA 188 388 358 NA NA 5109 515 1642 NA NA 3828 519 2090 NA NA
1520373600.0 11.0 NA 102 265 0 60 NA 376 367 0 102 NA 1860 1423 539 214 NA 2116 1550 786 686
1520373600.0 110.0 66 88 250 NA NA 132 361 350 NA NA 634 515 1421 NA NA 872 721 1658 NA NA
1520373600.0 11024.0 NA 455 651 0 NA NA 643 996 0 NA NA 5825 5814 2025 NA NA 4220 3717 2284 NA
1520373600.0 11024.6 NA 467 648 0 NA NA 668 1000 0 NA NA 6057 5574 1988 NA NA 5279 5952 2146 NA
1520373600.0 11025.0 NA 449 666 0 NA NA 662 1025 0 NA NA 5779 5279 1983 NA NA 5124 4245 2205 NA
1520373600.0 111.0 89 90 246 NA NA 175 361 343 NA NA 1878 448 1413 NA NA 1361 539 1803 NA NA
1520373600.0 112.0 94 93 253 NA NA 192 361 347 NA NA 3196 556 1469 NA NA 2303 741 1944 NA NA
