Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519768800.0 1.0 92 99 178 NA NA NA NA 200 365 290 NA NA NA NA 2537 663 1392 NA NA NA NA 2451 895 2855 NA NA NA NA
1519768800.0 10.0 NA 126 306 0 NA NA NA NA 375 411 0 NA NA NA NA 2939 3615 633 NA NA NA NA 1928 2252 916 NA NA NA
1519768800.0 1000.0 NA 311 185 0 55 NA NA NA 397 255 0 93 NA NA NA 2459 1260 556 259 NA NA NA 1849 1685 773 623 NA NA
1519768800.0 10001.0 NA 122 340 68 0 NA NA NA 392 440 117 0 NA NA NA 443 1395 321 1180 NA NA NA 623 1751 503 1292 NA NA
1519768800.0 10002.0 NA 118 328 72 0 NA NA NA 393 463 116 0 NA NA NA 447 1423 250 1229 NA NA NA 611 1682 478 1322 NA NA
1519768800.0 10003.0 NA 121 336 78 0 NA NA NA 393 473 116 0 NA NA NA 463 1482 265 1228 NA NA NA 503 2165 414 1523 NA NA
1519768800.0 10004.0 NA 117 338 80 0 NA NA NA 393 468 116 0 NA NA NA 479 1373 291 1539 NA NA NA 668 1966 545 1810 NA NA
1519768800.0 10005.0 NA 122 341 81 0 NA NA NA 393 465 117 0 NA NA NA 482 1376 302 1259 NA NA NA 672 1719 584 1434 NA NA
1519768800.0 10006.0 NA 120 326 81 0 NA NA NA 385 466 116 0 NA NA NA 471 1423 265 1153 NA NA NA 610 2456 504 1267 NA NA
1519768800.0 10007.0 NA 119 342 82 0 NA NA NA 385 462 117 0 NA NA NA 491 1449 296 1320 NA NA NA 884 1881 341 1459 NA NA
1519768800.0 10008.0 NA 120 332 73 0 NA NA NA 384 472 117 0 NA NA NA 469 1435 327 1207 NA NA NA 759 1792 584 1290 NA NA
1519768800.0 10009.0 NA 123 333 80 0 NA NA NA 392 472 117 0 NA NA NA 472 1497 320 1556 NA NA NA 605 1882 589 1725 NA NA
1519768800.0 1001.0 NA 253 101 0 0 0 0 NA 346 148 0 0 0 0 NA 1909 356 62 66 249 125 NA 2170 623 116 110 353 250
1519768800.0 1002.0 NA 294 87 NA NA NA NA NA 381 127 NA NA NA NA NA 2537 371 NA NA NA NA NA 2654 259 NA NA NA NA
1519768800.0 10023.0 NA 111 331 69 0 NA NA NA 393 472 117 0 NA NA NA 540 1472 351 1574 NA NA NA 812 2199 671 1779 NA NA
1519768800.0 10024.0 NA 129 346 84 0 NA NA NA 393 477 118 0 NA NA NA 538 1916 334 1618 NA NA NA 714 2024 367 2065 NA NA
1519768800.0 10024.1 NA 130 185 0 NA NA NA NA 393 284 0 NA NA NA NA 660 943 386 NA NA NA NA 539 1610 535 NA NA NA
1519768800.0 10024.2 NA 132 351 0 NA NA NA NA 385 453 0 NA NA NA NA 543 2287 1552 NA NA NA NA 833 2527 1978 NA NA NA
1519768800.0 10024.3 NA 132 191 0 NA NA NA NA 385 276 0 NA NA NA NA 556 919 313 NA NA NA NA 442 1557 391 NA NA NA
1519768800.0 10024.4 NA 135 345 0 NA NA NA NA 392 482 0 NA NA NA NA 549 1946 1586 NA NA NA NA 465 2402 1936 NA NA NA
1519768800.0 10024.5 NA 131 89 0 NA NA NA NA 393 186 0 NA NA NA NA 673 397 121 NA NA NA NA 1126 826 255 NA NA NA
1519768800.0 10025.0 NA 120 343 75 0 NA NA NA 385 476 117 0 NA NA NA 601 1495 305 1532 NA NA NA 785 2011 407 1742 NA NA
1519768800.0 10026.0 NA 136 366 77 0 NA NA NA 385 496 118 0 NA NA NA 610 2171 256 1506 NA NA NA 864 2188 384 1718 NA NA
1519768800.0 1003.0 NA 258 0 NA NA NA NA NA 329 0 NA NA NA NA NA 2487 427 NA NA NA NA NA 1425 479 NA NA NA NA
1519768800.0 1004.0 NA 231 84 0 0 NA NA NA 308 130 0 0 NA NA NA 753 237 55 60 NA NA NA 1438 666 154 111 NA NA
1519768800.0 10042.0 NA 121 339 83 0 NA NA NA 385 467 118 0 NA NA NA 615 1479 229 1444 NA NA NA 852 1960 461 1629 NA NA
1519768800.0 10059.0 NA 126 362 74 0 NA NA NA 385 488 118 0 NA NA NA 675 2444 386 1255 NA NA NA 819 2527 444 1343 NA NA
1519768800.0 10071.0 NA 129 344 81 0 NA NA NA 393 476 118 0 NA NA NA 643 1601 312 1355 NA NA NA 797 1822 481 1570 NA NA
1519768800.0 101.0 93 NA NA NA NA NA NA 158 NA NA NA NA NA NA 1329 NA NA NA NA NA NA 1593 NA NA NA NA NA NA
1519768800.0 1010.0 NA 31 40 0 NA NA NA NA 76 90 0 NA NA NA NA 107 123 108 NA NA NA NA 944 240 199 NA NA NA
1519768800.0 102.0 92 NA NA NA NA NA NA 156 NA NA NA NA NA NA 1097 NA NA NA NA NA NA 1392 NA NA NA NA NA NA
1519768800.0 1020.0 NA 46 NA NA NA NA NA NA 123 NA NA NA NA NA NA 202 NA NA NA NA NA NA 417 NA NA NA NA NA
1519768800.0 10224.0 NA 278 593 0 NA NA NA NA 403 784 0 NA NA NA NA 2438 3542 1322 NA NA NA NA 2922 6137 1503 NA NA NA
1519768800.0 10225.0 NA 294 604 0 NA NA NA NA 414 785 0 NA NA NA NA 2567 3638 1216 NA NA NA NA 2945 3064 1415 NA NA NA
1519768800.0 103.0 48 0 0 NA NA NA NA 96 0 0 NA NA NA NA 1014 357 1751 NA NA NA NA 1070 476 2723 NA NA NA NA
1519768800.0 1030.0 NA 178 50 0 NA NA NA NA 327 90 0 NA NA NA NA 7251 231 56 NA NA NA NA 3556 233 132 NA NA NA
1519768800.0 10424.0 NA 129 305 0 NA NA NA NA 385 478 0 NA NA NA NA 827 2609 1665 NA NA NA NA 1637 3483 3767 NA NA NA
1519768800.0 105.0 111 98 37 NA NA NA NA 200 366 68 NA NA NA NA 2042 696 173 NA NA NA NA 1697 1163 381 NA NA NA NA
1519768800.0 106.0 54 0 0 NA NA NA NA 96 0 0 NA NA NA NA 1130 338 1738 NA NA NA NA 1550 393 2366 NA NA NA NA
1519768800.0 107.0 114 101 278 NA NA NA NA 201 366 373 NA NA NA NA 5120 701 2112 NA NA NA NA 3958 1018 2734 NA NA NA NA
1519768800.0 108.0 118 101 284 NA NA NA NA 207 368 384 NA NA NA NA 6031 830 2274 NA NA NA NA 3151 1128 2671 NA NA NA NA
1519768800.0 10801.0 NA 150 362 78 0 NA NA NA 475 496 128 0 NA NA NA 2152 2622 1059 2691 NA NA NA 2691 4964 2739 3020 NA NA
1519768800.0 10802.0 NA 186 369 79 0 NA NA NA 492 500 128 0 NA NA NA 1936 2749 1165 2797 NA NA NA 2800 5012 1951 5231 NA NA
1519768800.0 10803.0 NA 236 372 79 0 NA NA NA 482 477 130 0 NA NA NA 2089 2760 499 2687 NA NA NA 2873 4408 1046 2915 NA NA
