Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519552800.0 1.0 94 97 192 NA NA NA NA 195 352 277 NA NA NA NA 1791 452 955 NA NA NA NA 1814 371 1281 NA NA NA NA
1519552800.0 10.0 NA 124 296 0 NA NA NA NA 361 403 0 NA NA NA NA 2398 2991 479 NA NA NA NA 2547 2032 549 NA NA NA
1519552800.0 1000.0 NA 310 208 0 60 NA NA NA 371 252 0 93 NA NA NA 3499 1596 860 413 NA NA NA 2037 1901 1362 550 NA NA
1519552800.0 10001.0 NA 118 322 78 0 NA NA NA 372 449 116 0 NA NA NA 675 1591 428 1100 NA NA NA 830 2128 523 1244 NA NA
1519552800.0 10002.0 NA 110 321 72 0 NA NA NA 367 457 116 0 NA NA NA 604 1523 257 1033 NA NA NA 756 1688 441 1273 NA NA
1519552800.0 10003.0 NA 112 320 78 0 NA NA NA 372 457 116 0 NA NA NA 605 1550 431 1117 NA NA NA 896 1883 518 1238 NA NA
1519552800.0 10004.0 NA 116 324 81 0 NA NA NA 372 462 116 0 NA NA NA 514 1478 341 1147 NA NA NA 593 1789 369 1283 NA NA
1519552800.0 10005.0 NA 116 332 78 0 NA NA NA 372 460 115 0 NA NA NA 656 1588 392 1065 NA NA NA 861 2341 545 1177 NA NA
1519552800.0 10006.0 NA 114 320 78 0 NA NA NA 372 410 115 0 NA NA NA 628 1553 269 1064 NA NA NA 964 2476 640 1227 NA NA
1519552800.0 10007.0 NA 115 323 71 0 NA NA NA 372 461 116 0 NA NA NA 574 1566 270 1071 NA NA NA 759 2348 419 1312 NA NA
1519552800.0 10008.0 NA 113 330 73 0 NA NA NA 372 448 115 0 NA NA NA 640 1665 269 1108 NA NA NA 775 2108 723 1185 NA NA
1519552800.0 10009.0 NA 115 317 83 0 NA NA NA 372 455 118 0 NA NA NA 599 1609 267 1097 NA NA NA 750 1868 423 1213 NA NA
1519552800.0 1001.0 NA 251 112 0 0 0 0 NA 337 149 0 0 0 0 NA 2879 546 106 117 410 192 NA 3040 944 212 371 525 420
1519552800.0 1002.0 NA 290 78 NA NA NA NA NA 366 127 NA NA NA NA NA 3877 561 NA NA NA NA NA 2606 575 NA NA NA NA
1519552800.0 10023.0 NA 118 314 71 0 NA NA NA 372 457 116 0 NA NA NA 513 1640 333 1044 NA NA NA 535 2670 393 1106 NA NA
