Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1519423200.0 1020.0 NA 40 NA NA NA 100 NA NA NA 275 NA NA NA 489 NA NA
1519423200.0 112.0 60 74 218 NA 114 135 292 NA 3377 461 1717 NA 3753 656 2135 NA
1519423200.0 136.7801 NA 87 0 NA NA 143 0 NA NA 312 164 NA NA 467 265 NA
1519423200.0 4.55 NA 30 229 0 NA 74 306 0 NA 222 8590 748 NA 414 9472 871
1519423200.0 4000.0 NA 96 232 NA NA 150 310 NA NA 2810 3977 NA NA 3484 4530 NA
