Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1520028000.0 1.0 61 74 156 NA NA NA NA NA 112 134 231 NA NA NA NA NA 1871 481 1222 NA NA NA NA NA 2080 682 1936 NA NA NA NA NA
1520028000.0 10.0 NA 99 235 0 NA NA NA NA NA 153 313 0 NA NA NA NA NA 2389 2975 512 NA NA NA NA NA 2662 3361 588 NA NA NA NA
1520028000.0 1000.0 NA 232 151 0 45 NA NA NA NA 318 232 0 83 NA NA NA NA 2335 1072 607 252 NA NA NA NA 2669 1481 756 397 NA NA NA
1520028000.0 10001.0 NA 159 297 78 0 NA NA NA NA 237 406 113 0 NA NA NA NA 3125 4494 741 5242 NA NA NA NA 4714 5465 1398 6132 NA NA NA
1520028000.0 10002.0 NA 152 308 80 0 NA NA NA NA 238 406 113 0 NA NA NA NA 3003 4482 733 5873 NA NA NA NA 4619 5121 1063 7275 NA NA NA
1520028000.0 10003.0 NA 177 299 82 0 NA NA NA NA 240 406 113 0 NA NA NA NA 3161 4858 747 5545 NA NA NA NA 4234 5702 1184 6587 NA NA NA
1520028000.0 10004.0 NA 174 303 76 0 NA NA NA NA 236 406 113 0 NA NA NA NA 3009 4571 742 5153 NA NA NA NA 3907 5411 1294 5831 NA NA NA
1520028000.0 10005.0 NA 169 298 73 0 NA NA NA NA 236 406 113 0 NA NA NA NA 3168 4591 718 5353 NA NA NA NA 3881 5845 1282 6983 NA NA NA
1520028000.0 10006.0 NA 152 295 74 0 NA NA NA NA 236 406 113 0 NA NA NA NA 2924 4533 700 5371 NA NA NA NA 3728 5888 1215 6269 NA NA NA
1520028000.0 10007.0 NA 152 306 83 0 NA NA NA NA 238 406 126 0 NA NA NA NA 3021 4659 946 5099 NA NA NA NA 4040 6538 1907 5992 NA NA NA
1520028000.0 10008.0 NA 153 298 92 0 NA NA NA NA 238 406 125 0 NA NA NA NA 3021 4746 803 5385 NA NA NA NA 3910 6120 1397 6372 NA NA NA
1520028000.0 10009.0 NA 175 307 92 0 NA NA NA NA 238 406 125 0 NA NA NA NA 3169 4615 825 5286 NA NA NA NA 4398 5770 1152 6882 NA NA NA
1520028000.0 1001.0 NA 210 117 0 0 0 0 0 NA 266 151 0 0 0 0 0 NA 2003 418 67 107 233 116 227 NA 2267 608 145 173 291 186 271
1520028000.0 1002.0 NA 235 68 NA NA NA NA NA NA 308 117 NA NA NA NA NA NA 2605 315 NA NA NA NA NA NA 3128 406 NA NA NA NA NA
1520028000.0 10023.0 NA 174 304 74 0 NA NA NA NA 237 406 113 0 NA NA NA NA 3091 4489 845 5426 NA NA NA NA 3844 5765 1702 6427 NA NA NA
1520028000.0 10024.0 NA 176 306 94 0 NA NA NA NA 253 408 128 0 NA NA NA NA 3414 5422 836 5323 NA NA NA NA 4208 6311 1286 6313 NA NA NA
1520028000.0 10024.1 NA 185 162 0 NA NA NA NA NA 253 210 0 NA NA NA NA NA 1311 748 328 NA NA NA NA NA 1574 939 428 NA NA NA NA
1520028000.0 10024.2 NA 183 314 0 NA NA NA NA NA 253 407 0 NA NA NA NA NA 1458 1903 1763 NA NA NA NA NA 1755 2207 1855 NA NA NA NA
1520028000.0 10024.3 NA 187 157 0 NA NA NA NA NA 253 204 0 NA NA NA NA NA 1313 726 289 NA NA NA NA NA 1511 935 412 NA NA NA NA
1520028000.0 10024.4 NA 177 307 0 NA NA NA NA NA 253 409 0 NA NA NA NA NA 1498 2054 2030 NA NA NA NA NA 2035 2464 2129 NA NA NA NA
1520028000.0 10024.5 NA 186 160 0 NA NA NA NA NA 253 210 0 NA NA NA NA NA 1309 757 310 NA NA NA NA NA 1527 1023 391 NA NA NA NA
1520028000.0 10024.6 NA 183 313 0 NA NA NA NA NA 253 407 0 NA NA NA NA NA 1513 1918 1840 NA NA NA NA NA 1963 2266 1945 NA NA NA NA
1520028000.0 10025.0 NA 160 310 76 0 NA NA NA NA 245 406 113 0 NA NA NA NA 1331 1730 392 1872 NA NA NA NA 1637 2044 554 2010 NA NA NA
1520028000.0 10026.0 NA 182 319 91 0 NA NA NA NA 256 409 124 0 NA NA NA NA 1492 2297 396 1875 NA NA NA NA 1739 2681 602 1986 NA NA NA
1520028000.0 1003.0 NA 201 0 NA NA NA NA NA NA 262 0 NA NA NA NA NA NA 2603 440 NA NA NA NA NA NA 2922 581 NA NA NA NA NA
1520028000.0 1004.0 NA 172 102 0 0 0 0 NA NA 234 136 0 0 0 0 NA NA 789 277 67 104 251 251 NA NA 1287 407 148 169 324 312 NA
1520028000.0 10042.0 NA 165 309 83 0 NA NA NA NA 245 406 127 0 NA NA NA NA 1434 1907 424 1851 NA NA NA NA 1746 2454 702 1986 NA NA NA
1520028000.0 10059.0 NA 181 311 84 0 NA NA NA NA 259 409 124 0 NA NA NA NA 1478 2722 352 1868 NA NA NA NA 1708 3219 526 1981 NA NA NA
1520028000.0 10071.0 NA 168 309 84 0 NA NA NA NA 246 406 114 0 NA NA NA NA 1398 2024 377 1855 NA NA NA NA 1714 2452 557 2005 NA NA NA
1520028000.0 101.0 85 NA NA NA NA NA NA NA 148 NA NA NA NA NA NA NA 1086 NA NA NA NA NA NA NA 1284 NA NA NA NA NA NA NA
1520028000.0 1010.0 NA 26 33 0 NA NA NA NA NA 68 79 0 NA NA NA NA NA 103 143 136 NA NA NA NA NA 376 284 355 NA NA NA NA
1520028000.0 102.0 90 NA NA NA NA NA NA NA 149 NA NA NA NA NA NA NA 794 NA NA NA NA NA NA NA 1029 NA NA NA NA NA NA NA
1520028000.0 1020.0 NA 35 NA NA NA NA NA NA NA 100 NA NA NA NA NA NA NA 213 NA NA NA NA NA NA NA 675 NA NA NA NA NA NA
1520028000.0 10224.0 NA 251 395 0 NA NA NA NA NA 337 516 0 NA NA NA NA NA 3794 4409 1919 NA NA NA NA NA 4867 5239 2022 NA NA NA NA
1520028000.0 10225.0 NA 266 405 0 NA NA NA NA NA 341 531 0 NA NA NA NA NA 3815 4228 1924 NA NA NA NA NA 4442 5320 2064 NA NA NA NA
1520028000.0 103.0 44 0 0 NA NA NA NA NA 85 0 0 NA NA NA NA NA 399 127 1211 NA NA NA NA NA 569 207 1543 NA NA NA NA NA
1520028000.0 1030.0 NA 139 45 0 NA NA NA NA NA 237 79 0 NA NA NA NA NA 8058 197 58 NA NA NA NA NA 8455 367 147 NA NA NA NA
1520028000.0 10424.0 NA 185 320 0 NA NA NA NA NA 254 408 0 NA NA NA NA NA 1449 1837 1819 NA NA NA NA NA 1855 2071 2160 NA NA NA NA
1520028000.0 105.0 61 74 23 NA NA NA NA NA 112 135 60 NA NA NA NA NA 1493 372 91 NA NA NA NA NA 1761 536 176 NA NA NA NA NA
1520028000.0 106.0 46 0 0 NA NA NA NA NA 85 0 0 NA NA NA NA NA 381 138 1238 NA NA NA NA NA 463 210 1608 NA NA NA NA NA
1520028000.0 107.0 63 79 218 NA NA NA NA NA 113 135 293 NA NA NA NA NA 2907 404 1384 NA NA NA NA NA 3303 595 1659 NA NA NA NA NA
1520028000.0 108.0 64 83 222 NA NA NA NA NA 115 135 295 NA NA NA NA NA 3890 429 1714 NA NA NA NA NA 4242 664 2480 NA NA NA NA NA
1520028000.0 10823.0 52 176 305 77 0 NA NA NA 97 227 406 113 0 NA NA NA 764 1340 1804 354 1849 NA NA NA 976 1630 2157 580 1971 NA NA NA
1520028000.0 10824.0 64 168 304 92 0 NA NA NA 101 237 407 127 0 NA NA NA 3723 1370 2102 385 1922 NA NA NA 4108 1673 2585 580 2135 NA NA NA
1520028000.0 10825.0 54 164 312 76 0 NA NA NA 100 234 407 113 0 NA NA NA 2857 1289 1970 345 1876 NA NA NA 3175 1582 2416 514 2013 NA NA NA
1520028000.0 10826.0 58 182 313 84 0 NA NA NA 103 239 407 124 0 NA NA NA 6309 1500 2257 419 1886 NA NA NA 6914 1765 2580 605 2021 NA NA NA
1520028000.0 10842.0 54 157 302 85 0 NA NA NA 99 231 406 127 0 NA NA NA 1083 1142 1856 376 1981 NA NA NA 1249 1371 2515 629 3140 NA NA NA
1520028000.0 109.0 63 75 221 NA NA NA NA NA 115 135 296 NA NA NA NA NA 3613 407 1685 NA NA NA NA NA 3906 557 2393 NA NA NA NA NA
1520028000.0 11.0 NA 88 231 0 66 NA NA NA NA 142 305 0 98 NA NA NA NA 1939 1338 566 200 NA NA NA NA 2162 1602 677 321 NA NA NA
1520028000.0 110.0 51 76 214 NA NA NA NA NA 93 135 290 NA NA NA NA NA 526 381 1511 NA NA NA NA NA 711 572 1909 NA NA NA NA NA
1520028000.0 1102.0 NA 97 237 123 72 NA NA NA NA 150 311 181 155 NA NA NA NA 2267 3563 1422 287 NA NA NA NA 2643 3950 1590 369 NA NA NA
1520028000.0 111.0 62 73 217 NA NA NA NA NA 114 135 294 NA NA NA NA NA 1637 361 1397 NA NA NA NA NA 1904 514 1755 NA NA NA NA NA
1520028000.0 112.0 59 82 217 NA NA NA NA NA 114 135 293 NA NA NA NA NA 3007 376 1519 NA NA NA NA NA 3274 545 1878 NA NA NA NA NA
1520028000.0 11224.0 55 178 313 0 NA NA NA NA 101 237 406 0 NA NA NA NA 3767 1471 1857 1794 NA NA NA NA 4242 2109 2081 1873 NA NA NA NA
1520028000.0 113.0 63 75 225 NA NA NA NA NA 115 135 295 NA NA NA NA NA 3487 415 1476 NA NA NA NA NA 3817 562 2015 NA NA NA NA NA
1520028000.0 114.0 65 75 221 NA NA NA NA NA 114 135 295 NA NA NA NA NA 3215 411 1391 NA NA NA NA NA 3572 549 1634 NA NA NA NA NA
