Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1519725600.0 1.0 58 76 162 NA NA NA NA NA 112 134 231 NA NA NA NA NA 1328 340 744 NA NA NA NA NA 1567 478 906 NA NA NA NA NA
1519725600.0 10.0 NA 99 230 0 NA NA NA NA NA 153 312 0 NA NA NA NA NA 2066 2751 487 NA NA NA NA NA 2640 3039 617 NA NA NA NA
1519725600.0 1000.0 NA 235 151 0 50 NA NA NA NA 318 233 0 83 NA NA NA NA 2624 1161 714 276 NA NA NA NA 2900 1585 829 508 NA NA NA
1519725600.0 10001.0 NA 174 304 74 0 NA NA NA NA 237 405 113 0 NA NA NA NA 1777 2596 592 2836 NA NA NA NA 2854 3718 838 3745 NA NA NA
1519725600.0 10002.0 NA 175 304 74 0 NA NA NA NA 238 405 113 0 NA NA NA NA 1603 2376 552 2730 NA NA NA NA 2254 3119 790 3248 NA NA NA
1519725600.0 10003.0 NA 158 305 73 0 NA NA NA NA 239 405 113 0 NA NA NA NA 1754 2631 573 2705 NA NA NA NA 2514 3797 793 3256 NA NA NA
1519725600.0 10004.0 NA 171 304 72 0 NA NA NA NA 236 405 113 0 NA NA NA NA 1668 2454 556 3163 NA NA NA NA 2213 3159 755 3826 NA NA NA
1519725600.0 10005.0 NA 161 304 72 0 NA NA NA NA 236 405 113 0 NA NA NA NA 1715 2524 546 2677 NA NA NA NA 2341 3509 793 3354 NA NA NA
1519725600.0 10006.0 NA 171 302 73 0 NA NA NA NA 236 405 113 0 NA NA NA NA 1618 2423 559 2746 NA NA NA NA 2142 3173 805 3400 NA NA NA
1519725600.0 10007.0 NA 172 306 87 0 NA NA NA NA 238 405 126 0 NA NA NA NA 1722 2538 593 2805 NA NA NA NA 2238 3256 802 3477 NA NA NA
1519725600.0 10008.0 NA 153 306 83 0 NA NA NA NA 238 405 125 0 NA NA NA NA 1759 2552 570 2678 NA NA NA NA 2475 3336 811 3254 NA NA NA
1519725600.0 10009.0 NA 171 304 83 0 NA NA NA NA 238 405 125 0 NA NA NA NA 1726 2657 589 2740 NA NA NA NA 2195 3795 817 3503 NA NA NA
1519725600.0 1001.0 NA 208 117 0 0 0 0 0 NA 266 151 0 0 0 0 0 NA 2369 573 81 113 312 140 265 NA 3150 1058 154 155 365 232 319
