Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1520805600.0 10006.0 NA 106 569 78 0 NA 379 721 121 0 NA 585 1646 229 1074 NA 953 2046 417 1155
1520805600.0 10024.5 NA 124 85 0 NA NA 387 167 0 NA NA 591 331 115 NA NA 945 592 341 NA
1520805600.0 10801.0 NA 202 631 91 0 NA 476 789 134 0 NA 1402 2049 335 1871 NA 1645 3471 1040 2010
1520805600.0 124.6 276 NA NA NA NA 499 NA NA NA NA 943 NA NA NA NA 1160 NA NA NA NA
1520805600.0 125.0 105 94 403 NA NA 188 361 491 NA NA 2839 471 1366 NA NA 1558 445 1938 NA NA
1520805600.0 126.0 71 87 380 NA NA 149 369 497 NA NA 1499 549 1403 NA NA 828 502 2345 NA NA
1520805600.0 127.0 61 88 392 NA NA 133 361 500 NA NA 1315 434 1316 NA NA 742 419 1854 NA NA
1520805600.0 128.0 61 94 386 NA NA 116 361 508 NA NA 973 448 1294 NA NA 895 834 1925 NA NA
1520805600.0 129.0 63 89 386 NA NA 117 369 495 NA NA 979 429 1305 NA NA 735 535 1854 NA NA
1520805600.0 130.0 64 90 393 NA NA 134 361 492 NA NA 927 439 1306 NA NA 843 453 1599 NA NA
1520805600.0 131.0 69 88 375 NA NA 138 368 509 NA NA 1371 437 1434 NA NA 696 488 2346 NA NA
1520805600.0 132.0 103 95 399 NA NA 184 361 508 NA NA 3478 493 1444 NA NA 1949 709 1652 NA NA
1520805600.0 1325.6 NA 102 NA NA NA NA 160 NA NA NA NA 2176 NA NA NA NA 2324 NA NA NA
1520805600.0 134.705 NA 41 447 0 NA NA 86 563 0 NA NA 236 5917 675 NA NA 247 3583 752 NA
1520805600.0 134.805 NA 42 481 0 NA NA 94 571 0 NA NA 267 6535 658 NA NA 334 3172 1738 NA
1520805600.0 134.806 NA 34 487 0 NA NA 91 575 0 NA NA 259 6947 619 NA NA 268 4197 738 NA
1520805600.0 134.807 NA 92 510 0 NA NA 198 631 0 NA NA 1113 7392 759 NA NA 676 3474 909 NA
1520805600.0 134.808 NA 96 513 0 NA NA 195 640 0 NA NA 1130 7532 676 NA NA 876 4490 955 NA
1520805600.0 134.99601 NA 35 478 0 NA NA 86 567 0 NA NA 271 7233 672 NA NA 306 3607 1684 NA
1520805600.0 1340.0 NA 102 535 0 NA NA 387 622 0 NA NA 562 1456 678 NA NA 708 2155 890 NA
1520805600.0 135.12 362 0 99 NA NA 517 0 152 NA NA 1081 225 461 NA NA 1460 332 573 NA NA
1520805600.0 135.2 294 0 96 NA NA 509 0 148 NA NA 906 208 450 NA NA 1136 548 642 NA NA
1520805600.0 135.3 298 0 96 NA NA 517 0 151 NA NA 904 211 446 NA NA 1337 384 1213 NA NA
1520805600.0 135.4 373 0 98 NA NA 509 0 151 NA NA 1052 222 459 NA NA 1149 344 720 NA NA
1520805600.0 135.5 374 0 99 NA NA 517 0 149 NA NA 1000 222 459 NA NA 1140 327 569 NA NA
1520805600.0 135.6 361 0 102 NA NA 518 0 153 NA NA 1102 226 481 NA NA 1357 376 690 NA NA
1520805600.0 135.7 351 0 102 NA NA 510 0 151 NA NA 1011 224 459 NA NA 1170 610 636 NA NA
1520805600.0 1356.0 98 104 545 0 104 156 379 672 0 166 2889 589 1582 697 474 2175 874 2049 1807 590
1520805600.0 250199.17 280 NA NA NA NA 430 NA NA NA NA 4819 NA NA NA NA 17336 NA NA NA NA
1520805600.0 250199.18 337 NA NA NA NA 524 NA NA NA NA 6805 NA NA NA NA 20401 NA NA NA NA
1520805600.0 4007.0 59 106 414 NA NA 116 385 539 NA NA 1215 676 1387 NA NA 1239 1166 2396 NA NA
1520805600.0 4008.0 49 0 0 NA NA 91 0 0 NA NA 420 237 1139 NA NA 806 395 1581 NA NA
