Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1520373600.0 1.0 102 86 183 NA NA NA NA NA 199 373 280 NA NA NA NA NA 1933 630 2150 NA NA NA NA NA 2376 1507 2596 NA NA NA NA NA
1520373600.0 10.0 NA 124 272 0 NA NA NA NA NA 382 385 0 NA NA NA NA NA 2461 4677 1064 NA NA NA NA NA 2805 4231 1151 NA NA NA NA
1520373600.0 1000.0 NA 282 159 0 53 NA NA NA NA 379 262 0 102 NA NA NA NA 5153 3120 1296 1072 NA NA NA NA 5818 4283 3207 1682 NA NA NA
1520373600.0 10001.0 NA 116 332 80 0 NA NA NA NA 392 498 124 0 NA NA NA NA 822 3280 1096 1767 NA NA NA NA 935 4499 1391 1927 NA NA NA
1520373600.0 10002.0 NA 113 278 68 0 NA NA NA NA 400 460 125 0 NA NA NA NA 923 3319 1403 1709 NA NA NA NA 1232 4255 1756 1826 NA NA NA
1520373600.0 10003.0 NA 117 333 69 0 NA NA NA NA 400 466 124 0 NA NA NA NA 643 3934 1284 1846 NA NA NA NA 793 4742 1940 2000 NA NA NA
1520373600.0 10004.0 NA 114 312 79 0 NA NA NA NA 399 462 124 0 NA NA NA NA 659 3829 1098 1986 NA NA NA NA 716 4719 1230 2144 NA NA NA
1520373600.0 10005.0 NA 125 334 68 0 NA NA NA NA 400 462 125 0 NA NA NA NA 871 3325 1324 1806 NA NA NA NA 895 4526 2253 1980 NA NA NA
1520373600.0 10006.0 NA 114 304 73 0 NA NA NA NA 400 464 124 0 NA NA NA NA 669 3313 1217 1784 NA NA NA NA 1779 4752 1542 1914 NA NA NA
1520373600.0 10007.0 NA 115 321 68 0 NA NA NA NA 400 466 125 0 NA NA NA NA 667 3473 1147 1723 NA NA NA NA 1746 4386 1664 1904 NA NA NA
