Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1519423200.0 114.0 94 97 263 NA 197 363 368 NA 3532 728 3066 NA 2317 1095 4344 NA
1519423200.0 128.0 61 97 251 NA 126 356 370 NA 1474 788 3534 NA 1784 1398 4145 NA
1519423200.0 1325.6 NA 105 NA NA NA 172 NA NA NA 3634 NA NA NA 3915 NA NA
1519423200.0 4.28 NA 70 278 0 NA 138 373 0 NA 2573 11565 17513 NA 3052 21432 26096
1519423200.0 528.0 20 40 0 NA 150 91 0 NA 796 424 204 NA 4927 879 1102 NA
