Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1519855200.0 1.0 94 90 185 NA NA NA NA NA 199 380 281 NA NA NA NA NA 1708 571 2107 NA NA NA NA NA 2090 471 2774 NA NA NA NA NA
1519855200.0 10.0 NA 123 286 0 NA NA NA NA NA 389 411 0 NA NA NA NA NA 2487 4495 1061 NA NA NA NA NA 2244 4737 1275 NA NA NA NA
1519855200.0 1000.0 NA 275 159 0 49 NA NA NA NA 385 266 0 102 NA NA NA NA 3943 2517 900 801 NA NA NA NA 3943 3592 1736 915 NA NA NA
1519855200.0 10001.0 NA 112 294 68 0 NA NA NA NA 391 459 124 0 NA NA NA NA 738 3592 1121 1901 NA NA NA NA 1075 4895 2290 2118 NA NA NA
1519855200.0 10002.0 NA 114 269 69 0 NA NA NA NA 399 468 124 0 NA NA NA NA 731 3715 1110 1953 NA NA NA NA 990 5265 1471 5155 NA NA NA
1519855200.0 10003.0 NA 114 332 68 0 NA NA NA NA 392 495 124 0 NA NA NA NA 728 3571 1350 1956 NA NA NA NA 995 4381 1644 5165 NA NA NA
1519855200.0 10004.0 NA 118 327 70 0 NA NA NA NA 399 467 124 0 NA NA NA NA 748 3529 1136 1936 NA NA NA NA 954 4340 2389 4020 NA NA NA
1519855200.0 10005.0 NA 121 292 73 0 NA NA NA NA 396 468 124 0 NA NA NA NA 711 3618 1120 1908 NA NA NA NA 959 4930 1490 2185 NA NA NA
1519855200.0 10006.0 NA 116 254 69 0 NA NA NA NA 391 465 124 0 NA NA NA NA 731 3626 1121 1942 NA NA NA NA 1178 4776 1462 5181 NA NA NA
1519855200.0 10007.0 NA 117 309 69 0 NA NA NA NA 392 470 124 0 NA NA NA NA 778 3662 1127 1986 NA NA NA NA 1226 4963 1646 5196 NA NA NA
1519855200.0 10008.0 NA 119 272 74 0 NA NA NA NA 400 459 125 0 NA NA NA NA 743 3680 1142 1983 NA NA NA NA 1044 4511 3198 5279 NA NA NA
1519855200.0 10009.0 NA 121 336 69 0 NA NA NA NA 399 463 125 0 NA NA NA NA 745 3597 1309 1966 NA NA NA NA 793 4891 2540 5176 NA NA NA
1519855200.0 1001.0 NA 242 111 0 0 0 0 0 NA 350 172 0 0 0 0 0 NA 3744 1362 151 231 754 457 739 NA 8517 2660 250 307 1126 577 2155
1519855200.0 1002.0 NA 284 75 NA NA NA NA NA NA 381 135 NA NA NA NA NA NA 4463 1234 NA NA NA NA NA NA 5852 1115 NA NA NA NA NA
1519855200.0 10023.0 NA 116 325 68 0 NA NA NA NA 400 462 124 0 NA NA NA NA 818 3521 1267 1971 NA NA NA NA 1397 4303 2049 5316 NA NA NA
1519855200.0 10024.0 NA 135 274 70 0 NA NA NA NA 392 509 126 0 NA NA NA NA 823 4178 1128 2218 NA NA NA NA 949 5033 1423 2700 NA NA NA
1519855200.0 10024.1 NA 125 186 0 NA NA NA NA NA 397 294 0 NA NA NA NA NA 1015 1522 1102 NA NA NA NA NA 2592 1994 1275 NA NA NA NA
1519855200.0 10024.2 NA 129 348 0 NA NA NA NA NA 400 479 0 NA NA NA NA NA 920 3724 2092 NA NA NA NA NA 1119 4901 2422 NA NA NA NA
1519855200.0 10024.3 NA 130 178 0 NA NA NA NA NA 399 277 0 NA NA NA NA NA 961 1482 960 NA NA NA NA NA 2362 1834 1162 NA NA NA NA
1519855200.0 10024.4 NA 129 349 0 NA NA NA NA NA 392 482 0 NA NA NA NA NA 912 3697 2111 NA NA NA NA NA 1113 4764 2479 NA NA NA NA
1519855200.0 10024.5 NA 130 80 0 NA NA NA NA NA 399 178 0 NA NA NA NA NA 827 873 280 NA NA NA NA NA 941 1369 357 NA NA NA NA
1519855200.0 10025.0 NA 122 335 70 0 NA NA NA NA 399 490 125 0 NA NA NA NA 804 3667 1302 2051 NA NA NA NA 2034 4870 1869 2375 NA NA NA
1519855200.0 10026.0 NA 134 279 75 0 NA NA NA NA 399 494 126 0 NA NA NA NA 887 4413 1383 2140 NA NA NA NA 1044 5042 1645 2454 NA NA NA
1519855200.0 1003.0 NA 243 0 NA NA NA NA NA NA 331 0 NA NA NA NA NA NA 3956 673 NA NA NA NA NA NA 4036 2500 NA NA NA NA NA
1519855200.0 1004.0 NA 213 94 0 0 0 0 NA NA 310 153 0 0 0 0 NA NA 1887 861 155 232 751 765 NA NA 3774 1870 421 324 1026 946 NA
1519855200.0 10042.0 NA 125 302 69 0 NA NA NA NA 400 459 126 0 NA NA NA NA 764 3758 1144 2102 NA NA NA NA 1155 5222 2216 2483 NA NA NA
1519855200.0 10059.0 NA 130 280 70 0 NA NA NA NA 399 489 126 0 NA NA NA NA 921 4675 1282 2214 NA NA NA NA 1954 5558 1669 2704 NA NA NA
1519855200.0 10071.0 NA 128 308 72 0 NA NA NA NA 400 473 126 0 NA NA NA NA 839 3906 1267 2118 NA NA NA NA 1011 5262 2156 2389 NA NA NA
1519855200.0 101.0 89 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 1053 NA NA NA NA NA NA NA 1306 NA NA NA NA NA NA NA
1519855200.0 1010.0 NA 26 39 0 NA NA NA NA NA 85 98 0 NA NA NA NA NA 196 331 258 NA NA NA NA NA 505 368 330 NA NA NA NA
1519855200.0 102.0 89 NA NA NA NA NA NA NA 165 NA NA NA NA NA NA NA 851 NA NA NA NA NA NA NA 1000 NA NA NA NA NA NA NA
1519855200.0 1020.0 NA 40 NA NA NA NA NA NA NA 121 NA NA NA NA NA NA NA 425 NA NA NA NA NA NA NA 633 NA NA NA NA NA NA
1519855200.0 10224.0 NA 289 535 0 NA NA NA NA NA 436 785 0 NA NA NA NA NA 3821 7595 2233 NA NA NA NA NA 3273 9551 2626 NA NA NA NA
