Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1520460000.0 1.0 105 95 179 NA NA 199 373 280 NA NA 2374 850 2867 NA NA 2304 1936 4477 NA NA
1520460000.0 10.0 NA 128 286 0 NA NA 382 407 0 NA NA 3289 5581 1271 NA NA 2295 5275 1488 NA
1520460000.0 10001.0 NA 114 332 74 0 NA 392 451 125 0 NA 1011 4396 1747 2770 NA 1217 5835 2147 3104
1520460000.0 10002.0 NA 115 316 72 0 NA 400 467 125 0 NA 981 4716 1518 2812 NA 1550 6546 2333 3145
1520460000.0 10003.0 NA 117 331 69 0 NA 400 462 124 0 NA 997 4736 1651 2733 NA 1205 6189 2785 3106
1520460000.0 10004.0 NA 115 328 73 0 NA 392 462 125 0 NA 983 4754 1569 2798 NA 1118 5932 1904 3108
1520460000.0 10005.0 NA 116 332 73 0 NA 400 466 125 0 NA 1011 4386 1505 2838 NA 1257 5829 2145 3278
1520460000.0 10006.0 NA 116 327 72 0 NA 400 462 124 0 NA 1013 4621 1780 2718 NA 2795 5862 2371 3082
1520460000.0 10007.0 NA 117 333 68 0 NA 400 463 125 0 NA 1016 4801 1523 2798 NA 1240 6117 3417 3150
1520460000.0 10008.0 NA 114 334 68 0 NA 400 461 125 0 NA 1046 4817 2081 2788 NA 2818 6329 3073 3164
1520460000.0 10009.0 NA 119 337 68 0 NA 393 461 125 0 NA 987 4609 1808 2743 NA 1141 6145 3122 3121
1520460000.0 10023.0 NA 115 326 72 0 NA 400 453 124 0 NA 981 4692 1605 2786 NA 1186 5693 1932 3289
1520460000.0 10024.0 NA 130 353 74 0 NA 401 476 127 0 NA 1100 5129 1891 3134 NA 1111 6772 4460 3588
1520460000.0 10024.1 NA 129 186 0 NA NA 400 291 0 NA NA 1211 2161 1602 NA NA 1618 2856 1941 NA
1520460000.0 10024.2 NA 129 348 0 NA NA 400 469 0 NA NA 942 4749 3115 NA NA 1010 6971 3656 NA
1520460000.0 10024.3 NA 128 178 0 NA NA 400 264 0 NA NA 1151 2165 1312 NA NA 1234 3356 1499 NA
1520460000.0 10024.4 NA 132 344 0 NA NA 393 463 0 NA NA 973 5078 3058 NA NA 1139 7359 3452 NA
1520460000.0 10024.5 NA 127 87 0 NA NA 393 213 0 NA NA 1180 1337 377 NA NA 1325 1904 487 NA
1520460000.0 10025.0 NA 119 345 69 0 NA 400 470 124 0 NA 1152 4905 1804 2994 NA 1674 6448 2717 3379
1520460000.0 10026.0 NA 133 348 71 0 NA 400 509 126 0 NA 1154 5727 1764 3133 NA 1318 6428 3013 3621
1520460000.0 10042.0 NA 122 341 69 0 NA 392 473 126 0 NA 1073 4849 1502 3071 NA 1246 6120 2691 3482
1520460000.0 10059.0 NA 142 296 74 0 NA 392 480 126 0 NA 1211 6167 1507 3139 NA 1556 7103 2314 3674
1520460000.0 10071.0 NA 128 282 77 0 NA 400 474 126 0 NA 1088 5212 1692 3135 NA 1590 6544 2898 3627
1520460000.0 101.0 87 NA NA NA NA 167 NA NA NA NA 1090 NA NA NA NA 1271 NA NA NA NA
1520460000.0 102.0 87 NA NA NA NA 165 NA NA NA NA 918 NA NA NA NA 1524 NA NA NA NA
1520460000.0 10224.0 NA 263 586 0 NA NA 428 814 0 NA NA 3683 6467 2221 NA NA 4227 6231 2469 NA
1520460000.0 10225.0 NA 279 570 0 NA NA 415 819 0 NA NA 3557 6394 2199 NA NA 3510 6867 5198 NA
1520460000.0 103.0 47 0 0 NA NA 104 0 0 NA NA 553 386 2908 NA NA 946 617 3546 NA NA
1520460000.0 10424.0 NA 123 348 0 NA NA 400 468 0 NA NA 850 3712 2096 NA NA 1812 6676 2354 NA
1520460000.0 105.0 101 96 36 NA NA 199 381 77 NA NA 1979 640 244 NA NA 1268 767 303 NA NA
1520460000.0 106.0 46 0 0 NA NA 104 0 0 NA NA 848 423 2869 NA NA 971 636 3664 NA NA
1520460000.0 107.0 101 101 262 NA NA 201 374 384 NA NA 3767 701 3219 NA NA 2614 642 3784 NA NA
1520460000.0 108.0 106 95 274 NA NA 199 381 365 NA NA 4360 750 3287 NA NA 3171 1022 3635 NA NA
1520460000.0 10801.0 NA 224 365 75 0 NA 491 519 136 0 NA 2255 3818 1263 2817 NA 2541 5314 2011 6621
1520460000.0 10802.0 NA 187 364 78 0 NA 494 489 137 0 NA 2326 3896 1171 2825 NA 3108 4614 1534 3044
1520460000.0 10803.0 NA 223 365 82 0 NA 483 495 136 0 NA 2289 3921 1514 2906 NA 2869 6447 2443 5736
1520460000.0 10804.0 NA 229 363 78 0 NA 483 502 136 0 NA 2241 3806 1462 2763 NA 2981 4942 2123 3006
1520460000.0 10805.0 NA 185 361 83 0 NA 489 489 137 0 NA 2346 3828 1207 2769 NA 3122 5006 1574 3128
1520460000.0 10806.0 NA 223 365 82 0 NA 483 494 137 0 NA 2237 3806 1263 2830 NA 2874 5286 2063 6318
1520460000.0 10807.0 NA 188 366 88 0 NA 491 520 148 0 NA 2404 3945 1257 2885 NA 3165 4834 2429 3186
1520460000.0 10808.0 NA 189 367 94 0 NA 498 496 146 0 NA 2416 3901 1229 2854 NA 3166 4827 1799 3224
1520460000.0 10809.0 NA 221 368 88 0 NA 492 492 146 0 NA 2319 3936 1295 2832 NA 2545 5193 2229 6584
1520460000.0 10823.0 NA 186 353 83 0 NA 494 496 136 0 NA 2354 3906 1280 2936 NA 3118 4669 1605 3162
1520460000.0 10824.0 NA 223 380 93 0 NA 497 527 149 0 NA 2546 4053 1231 3263 NA 2864 6700 2052 4085
1520460000.0 10824.1 NA 253 195 0 NA NA 490 283 0 NA NA 2442 1593 969 NA NA 3559 2070 1100 NA
1520460000.0 10824.5 NA 220 103 0 NA NA 490 196 0 NA NA 2573 1247 259 NA NA 3104 1624 379 NA
1520460000.0 10824.6 NA 223 380 92 0 NA 498 503 148 0 NA 2557 4050 1289 3154 NA 5012 6709 2249 6531
1520460000.0 10825.0 NA 209 368 83 0 NA 497 497 137 0 NA 2358 3972 1204 2999 NA 2809 5673 1640 3376
1520460000.0 10826.0 NA 225 375 91 0 NA 489 535 146 0 NA 2580 4425 1284 3229 NA 2867 6145 2025 3648
1520460000.0 10842.0 NA 234 368 89 0 NA 489 521 147 0 NA 2416 3979 1231 3168 NA 2485 6878 1832 3539
1520460000.0 10859.0 NA 232 374 88 0 NA 483 546 146 0 NA 2650 5360 1266 3168 NA 2838 6420 1775 5624
1520460000.0 10871.0 NA 222 379 94 0 NA 483 506 146 0 NA 2532 4201 1489 3177 NA 2869 6911 1906 3493
1520460000.0 109.0 102 98 270 NA NA 204 374 370 NA NA 4736 793 3271 NA NA 3088 1099 3415 NA NA
1520460000.0 11.0 NA 110 276 0 60 NA 390 381 0 115 NA 2478 3186 1460 1329 NA 2616 3463 1847 1865
1520460000.0 110.0 68 100 255 NA NA 146 374 377 NA NA 1122 681 3109 NA NA 1014 909 3540 NA NA
1520460000.0 11024.0 NA 449 675 0 NA NA 676 968 0 NA NA 8149 9061 3335 NA NA 5611 6956 3555 NA
1520460000.0 11024.6 NA 433 728 0 NA NA 684 1034 0 NA NA 8342 9025 3389 NA NA 5739 10427 3828 NA
1520460000.0 11025.0 NA 428 661 0 NA NA 670 983 0 NA NA 7629 8354 3270 NA NA 5681 9313 3576 NA
1520460000.0 111.0 96 97 262 NA NA 188 374 365 NA NA 2190 628 3049 NA NA 1721 1266 3450 NA NA
1520460000.0 112.0 103 94 262 NA NA 205 374 364 NA NA 3433 784 3153 NA NA 3031 1642 3586 NA NA
1520460000.0 11224.0 NA 239 202 0 NA NA 482 531 0 NA NA 2475 4680 3209 NA NA 5393 9597 3394 NA
1520460000.0 11224.6 NA 248 375 0 NA NA 493 504 0 NA NA 2383 4125 3238 NA NA 2617 5152 3844 NA
1520460000.0 113.0 103 95 261 NA NA 204 374 370 NA NA 3458 789 3248 NA NA 3145 2003 3967 NA NA
1520460000.0 114.0 101 101 266 NA NA 203 382 367 NA NA 3458 757 3209 NA NA 2913 1239 3793 NA NA
1520460000.0 115.0 102 102 266 NA NA 201 381 376 NA NA 3643 681 3207 NA NA 3107 725 3447 NA NA
1520460000.0 116.0 100 98 264 NA NA 196 374 370 NA NA 3425 707 3238 NA NA 2369 1292 3793 NA NA
1520460000.0 11623.0 68 123 233 72 0 124 390 463 124 0 1889 903 3920 1221 2036 2251 1025 8565 1701 2282
1520460000.0 11624.0 76 131 232 69 0 135 390 478 127 0 3867 1113 4428 1133 2173 2516 1748 7729 1601 2380
1520460000.0 11625.0 71 129 269 76 0 129 398 474 124 0 2844 998 4224 1102 2149 2075 1429 6850 1330 2348
1520460000.0 11626.0 79 132 210 69 0 136 398 510 125 0 5692 1047 4847 1230 2139 3099 1890 8970 1352 2293
1520460000.0 11642.0 60 117 188 69 0 118 397 496 125 0 1218 725 4189 1309 2012 1221 1033 8488 2058 2165
1520460000.0 117.0 103 96 263 NA NA 201 381 372 NA NA 3950 818 3348 NA NA 3022 1058 4694 NA NA
1520460000.0 118.0 101 96 265 NA NA 207 374 380 NA NA 4198 804 3396 NA NA 2266 1987 3705 NA NA
1520460000.0 119.0 105 97 262 NA NA 204 374 369 NA NA 3247 726 3203 NA NA 2977 852 3798 NA NA
1520460000.0 12.0 NA 124 287 0 NA NA 382 393 0 NA NA 2419 5188 1413 NA NA 1852 5995 1590 NA
1520460000.0 120.0 68 98 254 NA NA 144 374 368 NA NA 951 640 3157 NA NA 832 1156 4146 NA NA
1520460000.0 12024.0 78 129 354 0 NA 136 397 483 0 NA 4083 1087 3914 2193 NA 2807 1214 7224 2675 NA
1520460000.0 121.0 102 109 270 NA NA 204 381 373 NA NA 4199 798 3352 NA NA 3301 719 3819 NA NA
1520460000.0 122.0 71 93 244 NA NA 139 381 353 NA NA 1306 603 3145 NA NA 1894 893 4207 NA NA
1520460000.0 123.1 314 NA NA NA NA 510 NA NA NA NA 2316 NA NA NA NA 2861 NA NA NA NA
1520460000.0 123.2 320 NA NA NA NA 503 NA NA NA NA 2332 NA NA NA NA 2848 NA NA NA NA
1520460000.0 123.3 226 NA NA NA NA 502 NA NA NA NA 2245 NA NA NA NA 2821 NA NA NA NA
1520460000.0 124.1 275 NA NA NA NA 510 NA NA NA NA 2238 NA NA NA NA 2813 NA NA NA NA
1520460000.0 124.2 285 NA NA NA NA 503 NA NA NA NA 2458 NA NA NA NA 2906 NA NA NA NA
1520460000.0 124.4 277 NA NA NA NA 510 NA NA NA NA 2202 NA NA NA NA 2461 NA NA NA NA
1520460000.0 124.5 283 NA NA NA NA 510 NA NA NA NA 2224 NA NA NA NA 2480 NA NA NA NA
1520460000.0 124.6 227 NA NA NA NA 510 NA NA NA NA 2217 NA NA NA NA 2735 NA NA NA NA
1520460000.0 125.0 107 100 261 NA NA 201 381 375 NA NA 2788 656 3225 NA NA 2400 847 3668 NA NA
1520460000.0 126.0 73 101 258 NA NA 162 374 359 NA NA 2608 908 4436 NA NA 1906 1393 6207 NA NA
1520460000.0 127.0 64 101 257 NA NA 146 381 361 NA NA 2556 892 4515 NA NA 3409 1517 6798 NA NA
1520460000.0 128.0 64 99 254 NA NA 129 381 359 NA NA 1589 922 4359 NA NA 1545 1557 6625 NA NA
1520460000.0 129.0 65 90 247 NA NA 130 374 364 NA NA 1940 959 4405 NA NA 1880 2202 6841 NA NA
