Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1520028000.0 1.0 101 88 173 NA NA NA NA NA 199 373 296 NA NA NA NA NA 1624 696 2284 NA NA NA NA NA 1382 1317 3420 NA NA NA NA NA
1520028000.0 10.0 NA 126 287 0 NA NA NA NA NA 382 394 0 NA NA NA NA NA 2584 5044 1112 NA NA NA NA NA 3909 5788 1223 NA NA NA NA
1520028000.0 1000.0 NA 275 160 0 51 NA NA NA NA 390 264 0 102 NA NA NA NA 4557 2533 949 845 NA NA NA NA 5173 3782 1928 1283 NA NA NA
1520028000.0 10001.0 NA 112 326 77 0 NA NA NA NA 392 464 125 0 NA NA NA NA 799 3579 1166 2403 NA NA NA NA 1336 4646 1571 2640 NA NA NA
1520028000.0 10002.0 NA 113 269 68 0 NA NA NA NA 392 495 125 0 NA NA NA NA 917 4196 1408 2408 NA NA NA NA 1290 5700 2910 2709 NA NA NA
1520028000.0 10003.0 NA 113 331 68 0 NA NA NA NA 392 474 125 0 NA NA NA NA 871 3827 1212 2302 NA NA NA NA 1087 5185 1449 2598 NA NA NA
1520028000.0 10004.0 NA 111 288 77 0 NA NA NA NA 400 468 124 0 NA NA NA NA 923 3734 1291 2399 NA NA NA NA 1152 4851 1478 2646 NA NA NA
1520028000.0 10005.0 NA 124 295 64 0 NA NA NA NA 392 465 125 0 NA NA NA NA 838 3656 1665 2380 NA NA NA NA 889 4649 3492 2611 NA NA NA
1520028000.0 10006.0 NA 114 312 69 0 NA NA NA NA 399 469 124 0 NA NA NA NA 884 3883 1090 2346 NA NA NA NA 2909 7103 1558 2593 NA NA NA
1520028000.0 10007.0 NA 114 279 74 0 NA NA NA NA 392 473 125 0 NA NA NA NA 882 3921 1185 2370 NA NA NA NA 1169 4789 3206 2620 NA NA NA
1520028000.0 10008.0 NA 112 301 69 0 NA NA NA NA 400 469 125 0 NA NA NA NA 872 4035 1211 2359 NA NA NA NA 1149 7415 1385 2579 NA NA NA
1520028000.0 10009.0 NA 115 316 69 0 NA NA NA NA 400 464 124 0 NA NA NA NA 891 3720 1194 2420 NA NA NA NA 1217 4909 1897 2624 NA NA NA
1520028000.0 1001.0 NA 244 110 0 0 0 0 0 NA 344 171 0 0 0 0 0 NA 4077 1394 157 239 784 455 808 NA 4445 3279 335 824 866 542 1025
1520028000.0 1002.0 NA 283 83 NA NA NA NA NA NA 391 137 NA NA NA NA NA NA 4801 1199 NA NA NA NA NA NA 5996 1671 NA NA NA NA NA
1520028000.0 10023.0 NA 117 277 68 0 NA NA NA NA 401 466 124 0 NA NA NA NA 871 3867 1772 2491 NA NA NA NA 1405 4812 1931 2762 NA NA NA
1520028000.0 10024.0 NA 126 296 76 0 NA NA NA NA 393 472 126 0 NA NA NA NA 976 4124 1127 2639 NA NA NA NA 1144 4971 1660 3027 NA NA NA
1520028000.0 10024.1 NA 131 195 0 NA NA NA NA NA 393 283 0 NA NA NA NA NA 838 1839 1360 NA NA NA NA NA 952 2048 1543 NA NA NA NA
1520028000.0 10024.2 NA 139 356 0 NA NA NA NA NA 401 473 0 NA NA NA NA NA 882 3833 2515 NA NA NA NA NA 922 5153 2788 NA NA NA NA
1520028000.0 10024.3 NA 123 183 0 NA NA NA NA NA 401 282 0 NA NA NA NA NA 906 1817 1160 NA NA NA NA NA 2223 2007 1278 NA NA NA NA
1520028000.0 10024.4 NA 128 310 0 NA NA NA NA NA 393 480 0 NA NA NA NA NA 855 4095 2632 NA NA NA NA NA 1498 5464 2863 NA NA NA NA
1520028000.0 10024.5 NA 138 91 0 NA NA NA NA NA 400 178 0 NA NA NA NA NA 1014 992 264 NA NA NA NA NA 2823 1655 342 NA NA NA NA
1520028000.0 10025.0 NA 133 335 71 0 NA NA NA NA 400 468 124 0 NA NA NA NA 888 3722 1228 2645 NA NA NA NA 1102 4726 1520 2965 NA NA NA
1520028000.0 10026.0 NA 133 321 74 0 NA NA NA NA 400 487 126 0 NA NA NA NA 1059 4402 1463 2710 NA NA NA NA 1197 5297 3316 2989 NA NA NA
1520028000.0 1003.0 NA 242 0 NA NA NA NA NA NA 332 0 NA NA NA NA NA NA 4072 680 NA NA NA NA NA NA 4194 1032 NA NA NA NA NA
1520028000.0 1004.0 NA 214 92 0 0 0 0 NA NA 311 152 0 0 0 0 NA NA 2020 891 162 231 781 755 NA NA 4125 3128 469 348 934 938 NA
1520028000.0 10042.0 NA 120 288 69 0 NA NA NA NA 400 469 126 0 NA NA NA NA 971 4020 1096 2532 NA NA NA NA 1579 4861 1558 2711 NA NA NA
1520028000.0 10059.0 NA 134 277 69 0 NA NA NA NA 401 492 126 0 NA NA NA NA 1136 5296 1415 2656 NA NA NA NA 1457 6994 2919 2920 NA NA NA
1520028000.0 10071.0 NA 124 227 81 0 NA NA NA NA 400 502 125 0 NA NA NA NA 1046 4472 1220 2636 NA NA NA NA 2590 6963 1404 2897 NA NA NA
1520028000.0 101.0 87 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 1627 NA NA NA NA NA NA NA 2048 NA NA NA NA NA NA NA
1520028000.0 1010.0 NA 35 42 0 NA NA NA NA NA 85 98 0 NA NA NA NA NA 221 306 256 NA NA NA NA NA 416 573 416 NA NA NA NA
1520028000.0 102.0 87 NA NA NA NA NA NA NA 165 NA NA NA NA NA NA NA 1362 NA NA NA NA NA NA NA 1669 NA NA NA NA NA NA NA
1520028000.0 1020.0 NA 39 NA NA NA NA NA NA NA 126 NA NA NA NA NA NA NA 468 NA NA NA NA NA NA NA 1040 NA NA NA NA NA NA
1520028000.0 10224.0 NA 277 393 0 NA NA NA NA NA 426 831 0 NA NA NA NA NA 4567 8065 2795 NA NA NA NA NA 3539 8294 3047 NA NA NA NA
1520028000.0 10225.0 NA 269 554 0 NA NA NA NA NA 425 805 0 NA NA NA NA NA 4541 6392 2765 NA NA NA NA NA 3872 6650 3043 NA NA NA NA
1520028000.0 103.0 51 0 0 NA NA NA NA NA 105 0 0 NA NA NA NA NA 1493 661 4128 NA NA NA NA NA 1725 912 5613 NA NA NA NA NA
1520028000.0 1030.0 NA 177 50 0 NA NA NA NA NA 315 97 0 NA NA NA NA NA 8205 594 146 NA NA NA NA NA 3748 689 417 NA NA NA NA
1520028000.0 10424.0 NA 122 347 0 NA NA NA NA NA 400 484 0 NA NA NA NA NA 1257 5190 3211 NA NA NA NA NA 1753 8455 5394 NA NA NA NA
1520028000.0 105.0 107 91 33 NA NA NA NA NA 199 381 77 NA NA NA NA NA 3137 943 400 NA NA NA NA NA 2335 1133 610 NA NA NA NA NA
1520028000.0 106.0 46 0 0 NA NA NA NA NA 104 0 0 NA NA NA NA NA 1506 579 4016 NA NA NA NA NA 1393 701 5024 NA NA NA NA NA
1520028000.0 107.0 102 99 264 NA NA NA NA NA 200 381 367 NA NA NA NA NA 5982 968 4542 NA NA NA NA NA 5613 989 5462 NA NA NA NA NA
1520028000.0 108.0 110 98 270 NA NA NA NA NA 203 381 372 NA NA NA NA NA 6222 1040 4674 NA NA NA NA NA 3641 2084 5429 NA NA NA NA NA
1520028000.0 10801.0 NA 239 359 77 0 NA NA NA NA 484 523 137 0 NA NA NA NA 3269 5507 1686 4173 NA NA NA NA 4537 8816 2249 4648 NA NA NA
1520028000.0 10802.0 NA 212 365 78 0 NA NA NA NA 490 495 136 0 NA NA NA NA 3243 5573 1918 4194 NA NA NA NA 4576 7137 2204 4907 NA NA NA
1520028000.0 10803.0 NA 235 335 83 0 NA NA NA NA 483 524 136 0 NA NA NA NA 3298 5733 1880 2995 NA NA NA NA 4787 8275 3631 3297 NA NA NA
1520028000.0 10804.0 NA 221 350 82 0 NA NA NA NA 490 497 137 0 NA NA NA NA 3262 5442 1727 4186 NA NA NA NA 4560 7263 3026 7229 NA NA NA
1520028000.0 10805.0 NA 227 308 84 0 NA NA NA NA 492 501 136 0 NA NA NA NA 3250 5568 1762 4147 NA NA NA NA 4769 8226 2595 7994 NA NA NA
1520028000.0 10806.0 NA 227 305 84 0 NA NA NA NA 490 525 136 0 NA NA NA NA 3160 5513 1812 4217 NA NA NA NA 3828 7909 2263 4896 NA NA NA
1520028000.0 10807.0 NA 230 367 88 0 NA NA NA NA 490 497 147 0 NA NA NA NA 3313 5719 1696 4241 NA NA NA NA 4390 8272 2424 4707 NA NA NA
1520028000.0 10808.0 NA 228 329 92 0 NA NA NA NA 498 517 146 0 NA NA NA NA 3184 5785 1730 4371 NA NA NA NA 3591 8051 2870 8286 NA NA NA
