Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519682400.0 1.0 94 90 173 NA NA NA NA 195 361 274 NA NA NA NA 1501 842 2567 NA NA NA NA 3030 2457 4074 NA NA NA NA
1519682400.0 10.0 NA 128 284 0 NA NA NA NA 369 404 0 NA NA NA NA 2841 5415 1299 NA NA NA NA 2170 5535 1490 NA NA NA
1519682400.0 1000.0 NA 274 160 0 50 NA NA NA 391 262 0 101 NA NA NA 9631 5616 2336 1807 NA NA NA 11885 10380 5063 2951 NA NA
1519682400.0 10001.0 NA 115 308 77 0 NA NA NA 380 444 123 0 NA NA NA 833 3950 1367 2589 NA NA NA 971 5705 2521 2887 NA NA
1519682400.0 10002.0 NA 116 312 71 0 NA NA NA 379 440 123 0 NA NA NA 971 3833 1438 2620 NA NA NA 2076 5251 2130 3004 NA NA
1519682400.0 10003.0 NA 118 313 67 0 NA NA NA 380 446 123 0 NA NA NA 861 3921 1591 2626 NA NA NA 987 5191 2068 3200 NA NA
1519682400.0 10004.0 NA 113 314 74 0 NA NA NA 374 449 123 0 NA NA NA 898 3901 1528 2637 NA NA NA 1112 6288 3063 3173 NA NA
1519682400.0 10005.0 NA 114 314 68 0 NA NA NA 380 450 123 0 NA NA NA 841 3847 1258 2645 NA NA NA 2009 5178 1714 3214 NA NA
1519682400.0 10006.0 NA 116 308 72 0 NA NA NA 380 444 123 0 NA NA NA 844 3891 1349 2633 NA NA NA 1300 5109 1586 3114 NA NA
1519682400.0 10007.0 NA 120 311 73 0 NA NA NA 379 447 123 0 NA NA NA 817 4011 1231 2707 NA NA NA 882 5726 1474 3133 NA NA
1519682400.0 10008.0 NA 116 307 68 0 NA NA NA 380 449 123 0 NA NA NA 855 3922 1295 2704 NA NA NA 1083 4652 2415 3213 NA NA
1519682400.0 10009.0 NA 123 317 79 0 NA NA NA 380 450 124 0 NA NA NA 921 3945 1593 2668 NA NA NA 1091 5339 1779 2976 NA NA
1519682400.0 1001.0 NA 246 95 0 0 0 0 NA 341 158 0 0 0 0 NA 8363 2395 296 331 2218 996 NA 11648 4017 631 843 3148 3569
1519682400.0 1002.0 NA 279 70 NA NA NA NA NA 376 135 NA NA NA NA NA 10475 2738 NA NA NA NA NA 15948 4368 NA NA NA NA
1519682400.0 10023.0 NA 119 307 69 0 NA NA NA 380 453 123 0 NA NA NA 902 3936 1406 2691 NA NA NA 1027 5719 1610 3043 NA NA
1519682400.0 10024.0 NA 128 317 75 0 NA NA NA 381 462 126 0 NA NA NA 1007 4259 1372 2712 NA NA NA 2250 4843 1577 3148 NA NA
1519682400.0 10024.1 NA 131 186 0 NA NA NA NA 380 285 0 NA NA NA NA 963 1767 1536 NA NA NA NA 870 2106 2430 NA NA NA
1519682400.0 10024.2 NA 137 331 0 NA NA NA NA 380 452 0 NA NA NA NA 1123 4264 2863 NA NA NA NA 1180 5956 3561 NA NA NA
1519682400.0 10024.3 NA 137 182 0 NA NA NA NA 380 263 0 NA NA NA NA 961 1751 1268 NA NA NA NA 914 2126 1464 NA NA NA
1519682400.0 10024.4 NA 118 327 0 NA NA NA NA 381 463 0 NA NA NA NA 1018 4223 2808 NA NA NA NA 1371 6049 3106 NA NA NA
1519682400.0 10024.5 NA 135 80 0 NA NA NA NA 380 176 0 NA NA NA NA 1073 946 310 NA NA NA NA 1050 1271 460 NA NA NA
1519682400.0 10025.0 NA 131 324 72 0 NA NA NA 380 456 124 0 NA NA NA 871 4014 1275 2768 NA NA NA 944 6286 1811 3018 NA NA
1519682400.0 10026.0 NA 131 320 72 0 NA NA NA 380 477 125 0 NA NA NA 1059 4749 1421 2648 NA NA NA 1659 4942 1911 3153 NA NA
1519682400.0 1003.0 NA 239 0 NA NA NA NA NA 334 0 NA NA NA NA NA 9398 1827 NA NA NA NA NA 8337 4491 NA NA NA NA
1519682400.0 1004.0 NA 216 78 0 0 NA NA NA 315 139 0 0 NA NA NA 4453 1657 302 335 NA NA NA 9620 2305 458 558 NA NA
1519682400.0 10042.0 NA 122 323 69 0 NA NA NA 375 448 124 0 NA NA NA 925 4047 1225 2648 NA NA NA 1174 5165 2365 3156 NA NA
1519682400.0 10059.0 NA 142 331 73 0 NA NA NA 380 463 125 0 NA NA NA 1049 4974 1545 2775 NA NA NA 1007 5545 2454 3305 NA NA
1519682400.0 10071.0 NA 125 333 73 0 NA NA NA 380 464 125 0 NA NA NA 967 4193 1586 2839 NA NA NA 1187 5701 2219 3345 NA NA
1519682400.0 101.0 85 NA NA NA NA NA NA 165 NA NA NA NA NA NA 1066 NA NA NA NA NA NA 1389 NA NA NA NA NA NA
1519682400.0 1010.0 NA 28 38 0 NA NA NA NA 84 98 0 NA NA NA NA 466 660 650 NA NA NA NA 794 2936 1653 NA NA NA
1519682400.0 102.0 86 NA NA NA NA NA NA 164 NA NA NA NA NA NA 905 NA NA NA NA NA NA 1054 NA NA NA NA NA NA
1519682400.0 1020.0 NA 40 NA NA NA NA NA NA 125 NA NA NA NA NA NA 1228 NA NA NA NA NA NA 2766 NA NA NA NA NA
1519682400.0 10224.0 NA 272 562 0 NA NA NA NA 416 821 0 NA NA NA NA 4478 8200 2995 NA NA NA NA 3978 9027 3224 NA NA NA
1519682400.0 10225.0 NA 263 537 0 NA NA NA NA 411 781 0 NA NA NA NA 4413 7539 2704 NA NA NA NA 3901 6601 2912 NA NA NA
