Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519596000.0 1.0 91 92 171 NA NA NA NA 195 361 291 NA NA NA NA 1618 639 2381 NA NA NA NA 3239 599 4458 NA NA NA NA
1519596000.0 10.0 NA 124 285 0 NA NA NA NA 369 406 0 NA NA NA NA 2719 5012 1184 NA NA NA NA 3359 3966 1427 NA NA NA
1519596000.0 1000.0 NA 273 158 0 57 NA NA NA 395 259 0 102 NA NA NA 4342 2677 1063 855 NA NA NA 4898 3949 1937 1028 NA NA
1519596000.0 10001.0 NA 124 311 67 0 NA NA NA 380 452 124 0 NA NA NA 887 4198 1440 2279 NA NA NA 1366 5825 2543 2486 NA NA
1519596000.0 10002.0 NA 124 311 68 0 NA NA NA 380 440 124 0 NA NA NA 880 4250 1448 2337 NA NA NA 1579 6156 2410 2821 NA NA
1519596000.0 10003.0 NA 127 313 71 0 NA NA NA 374 441 124 0 NA NA NA 905 4211 1557 2650 NA NA NA 1414 5958 2391 3108 NA NA
1519596000.0 10004.0 NA 123 311 68 0 NA NA NA 380 453 123 0 NA NA NA 876 4159 1330 2438 NA NA NA 1244 5660 1944 3441 NA NA
1519596000.0 10005.0 NA 123 316 67 0 NA NA NA 369 446 123 0 NA NA NA 890 4209 1372 2279 NA NA NA 1445 6183 2280 2453 NA NA
1519596000.0 10006.0 NA 124 311 67 0 NA NA NA 380 442 124 0 NA NA NA 892 4215 1611 2308 NA NA NA 1392 6221 2382 2520 NA NA
1519596000.0 10007.0 NA 126 311 68 0 NA NA NA 380 449 124 0 NA NA NA 910 4256 1526 2567 NA NA NA 1512 5769 2140 3247 NA NA
1519596000.0 10008.0 NA 125 317 67 0 NA NA NA 380 443 124 0 NA NA NA 922 4282 1432 2404 NA NA NA 1441 6189 2456 2741 NA NA
1519596000.0 10009.0 NA 125 310 68 0 NA NA NA 380 443 124 0 NA NA NA 907 4272 1716 2411 NA NA NA 1270 5760 2258 2780 NA NA
1519596000.0 1001.0 NA 247 95 0 0 0 0 NA 333 157 0 0 0 0 NA 3698 1214 156 160 835 505 NA 4484 2370 216 528 976 923
1519596000.0 1002.0 NA 283 72 NA NA NA NA NA 378 135 NA NA NA NA NA 4918 1240 NA NA NA NA NA 6045 1212 NA NA NA NA
1519596000.0 10023.0 NA 124 314 67 0 NA NA NA 380 446 124 0 NA NA NA 883 4226 1745 2350 NA NA NA 1252 6646 2381 2640 NA NA
1519596000.0 10024.0 NA 137 332 73 0 NA NA NA 375 459 125 0 NA NA NA 1036 4615 1423 2911 NA NA NA 1475 6599 2421 3173 NA NA
1519596000.0 10024.1 NA 126 186 0 NA NA NA NA 380 279 0 NA NA NA NA 967 1981 1928 NA NA NA NA 1206 2658 2387 NA NA NA
1519596000.0 10024.2 NA 130 324 0 NA NA NA NA 381 464 0 NA NA NA NA 973 4638 2911 NA NA NA NA 1434 6516 3519 NA NA NA
