Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1520805600.0 1.0 93 94 174 NA NA NA NA 187 368 252 NA NA NA NA 1845 480 831 NA NA NA NA 2296 416 1317 NA NA NA NA
1520805600.0 1000.0 NA 393 158 0 50 NA NA NA 508 253 0 89 NA NA NA 3677 1442 795 361 NA NA NA 4646 1803 1187 617 NA NA
1520805600.0 10001.0 NA 113 573 75 0 NA NA NA 387 715 122 0 NA NA NA 543 1900 254 1156 NA NA NA 536 2731 402 1267 NA NA
1520805600.0 10002.0 NA 108 570 78 0 NA NA NA 387 713 121 0 NA NA NA 669 1819 249 1193 NA NA NA 794 2481 352 1432 NA NA
1520805600.0 10003.0 NA 115 378 76 0 NA NA NA 388 694 121 0 NA NA NA 624 2008 268 1119 NA NA NA 608 3674 435 1197 NA NA
1520805600.0 10004.0 NA 112 566 75 0 NA NA NA 387 710 121 0 NA NA NA 596 1898 252 1156 NA NA NA 708 3257 366 1630 NA NA
1520805600.0 10005.0 NA 118 547 84 0 NA NA NA 387 717 122 0 NA NA NA 586 1919 246 1148 NA NA NA 650 2328 356 1237 NA NA
1520805600.0 10006.0 NA 108 566 75 0 NA NA NA 387 716 121 0 NA NA NA 638 1867 288 1162 NA NA NA 669 2629 796 1307 NA NA
1520805600.0 10007.0 NA 112 NA NA NA NA NA NA 383 NA NA NA NA NA NA 594 NA NA NA NA NA NA 644 NA NA NA NA NA
1520805600.0 10008.0 NA 116 573 84 0 NA NA NA 387 706 125 0 NA NA NA 762 1817 248 1174 NA NA NA 601 2263 362 1412 NA NA
1520805600.0 10009.0 NA 115 572 85 0 NA NA NA 387 719 122 0 NA NA NA 772 1849 251 1179 NA NA NA 597 1982 455 2377 NA NA
1520805600.0 1001.0 NA 364 178 NA NA NA NA NA 438 230 NA NA NA NA NA 3305 658 NA NA NA NA NA 4182 1010 NA NA NA NA
1520805600.0 1002.0 NA 385 68 NA NA NA NA NA 465 124 NA NA NA NA NA 3365 407 NA NA NA NA NA 2533 282 NA NA NA NA
1520805600.0 10023.0 NA 105 497 75 0 NA NA NA 388 713 121 0 NA NA NA 677 1832 264 1130 NA NA NA 794 2469 540 1263 NA NA
1520805600.0 10024.0 NA 127 593 80 0 NA NA NA 380 735 123 0 NA NA NA 750 2072 279 1203 NA NA NA 1100 1998 498 1891 NA NA
1520805600.0 10024.1 NA 126 253 0 NA NA NA NA 387 356 0 NA NA NA NA 634 842 319 NA NA NA NA 473 1233 426 NA NA NA
1520805600.0 10024.2 NA 125 529 0 NA NA NA NA 380 725 0 NA NA NA NA 712 2171 1140 NA NA NA NA 724 2484 1218 NA NA NA
1520805600.0 10024.3 NA 126 246 0 NA NA NA NA 387 325 0 NA NA NA NA 666 765 293 NA NA NA NA 505 856 361 NA NA NA
1520805600.0 10024.4 NA 126 592 0 NA NA NA NA 380 694 0 NA NA NA NA 678 2055 1126 NA NA NA NA 713 2076 1199 NA NA NA
1520805600.0 10024.5 NA 124 82 0 NA NA NA NA 388 166 0 NA NA NA NA 602 360 127 NA NA NA NA 458 469 192 NA NA NA
1520805600.0 10025.0 NA 118 582 76 0 NA NA NA 380 727 122 0 NA NA NA 674 1919 274 1164 NA NA NA 990 2516 453 1253 NA NA
1520805600.0 10026.0 NA 130 605 77 0 NA NA NA 387 749 123 0 NA NA NA 778 2816 269 1162 NA NA NA 989 2498 373 1224 NA NA
1520805600.0 1003.0 NA 318 0 NA NA NA NA NA 409 0 NA NA NA NA NA 3536 497 NA NA NA NA NA 2035 548 NA NA NA NA
1520805600.0 1004.0 NA 318 160 0 0 0 0 NA 413 212 0 0 0 0 NA 1274 503 126 194 282 294 NA 2078 905 303 365 397 487
1520805600.0 10042.0 NA 119 358 76 0 NA NA NA 380 723 123 0 NA NA NA 583 2094 298 1213 NA NA NA 665 3791 955 1391 NA NA
1520805600.0 10059.0 NA 124 589 81 0 NA NA NA 387 739 123 0 NA NA NA 812 2642 267 1193 NA NA NA 707 2395 384 2112 NA NA
1520805600.0 10071.0 NA 127 565 83 0 NA NA NA 388 705 123 0 NA NA NA 685 2101 263 1170 NA NA NA 588 2357 413 1281 NA NA
1520805600.0 101.0 80 NA NA NA NA NA NA 154 NA NA NA NA NA NA 1020 NA NA NA NA NA NA 2256 NA NA NA NA NA NA
1520805600.0 1010.0 NA 23 69 0 NA NA NA NA 72 119 0 NA NA NA NA 191 290 162 NA NA NA NA 771 806 519 NA NA NA
1520805600.0 102.0 85 NA NA NA NA NA NA 152 NA NA NA NA NA NA 750 NA NA NA NA NA NA 838 NA NA NA NA NA NA
1520805600.0 1020.0 NA 36 NA NA NA NA NA NA 109 NA NA NA NA NA NA 349 NA NA NA NA NA NA 903 NA NA NA NA NA
1520805600.0 10224.0 NA 252 857 0 NA NA NA NA 430 1053 0 NA NA NA NA 4511 4619 1185 NA NA NA NA 17577 4183 1241 NA NA NA
1520805600.0 10225.0 NA 251 817 0 NA NA NA NA 405 1040 0 NA NA NA NA 5688 4257 1174 NA NA NA NA 21589 3207 1226 NA NA NA
1520805600.0 103.0 44 0 0 NA NA NA NA 92 0 0 NA NA NA NA 738 312 1283 NA NA NA NA 724 348 1822 NA NA NA NA
1520805600.0 1030.0 NA 176 45 0 NA NA NA NA 321 84 0 NA NA NA NA 12429 310 105 NA NA NA NA 6777 479 259 NA NA NA
1520805600.0 10424.0 NA 119 583 0 NA NA NA NA 379 729 0 NA NA NA NA 734 2222 1193 NA NA NA NA 1067 3182 1303 NA NA NA
1520805600.0 105.0 102 92 26 NA NA NA NA 186 369 65 NA NA NA NA 1244 575 111 NA NA NA NA 997 826 173 NA NA NA NA
1520805600.0 106.0 44 0 0 NA NA NA NA 92 0 0 NA NA NA NA 788 336 1102 NA NA NA NA 1104 344 1336 NA NA NA NA
1520805600.0 107.0 104 93 402 NA NA NA NA 188 369 489 NA NA NA NA 3325 567 1384 NA NA NA NA 2543 552 1903 NA NA NA NA
1520805600.0 108.0 105 95 387 NA NA NA NA 189 361 508 NA NA NA NA 3765 505 1634 NA NA NA NA 2263 985 2031 NA NA NA NA
1520805600.0 10801.0 NA 227 637 84 0 NA NA NA 469 788 133 0 NA NA NA 1488 2189 377 2167 NA NA NA 1591 3174 567 2617 NA NA
1520805600.0 10802.0 NA 224 631 88 0 NA NA NA 472 786 134 0 NA NA NA 1280 1953 345 1921 NA NA NA 1201 2104 439 2019 NA NA
1520805600.0 10803.0 NA 203 638 93 0 NA NA NA 475 782 133 0 NA NA NA 1384 1977 346 1909 NA NA NA 1519 1962 434 1980 NA NA
1520805600.0 10804.0 NA 222 639 93 0 NA NA NA 478 770 134 0 NA NA NA 1238 1975 345 1841 NA NA NA 1180 2285 591 1932 NA NA
