Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519768800.0 1.0 96 99 177 NA NA NA NA 200 365 279 NA NA NA NA 2955 944 1506 NA NA NA NA 2762 1293 2037 NA NA NA NA
1519768800.0 10.0 NA 134 300 0 NA NA NA NA 375 392 0 NA NA NA NA 3478 4532 686 NA NA NA NA 2612 4469 819 NA NA NA
1519768800.0 1000.0 NA 313 197 0 49 NA NA NA 390 257 0 93 NA NA NA 3523 1479 951 482 NA NA NA 2961 1625 1770 1290 NA NA
1519768800.0 10001.0 NA 117 329 76 0 NA NA NA 393 474 116 0 NA NA NA 521 1746 279 1145 NA NA NA 664 2018 467 1248 NA NA
1519768800.0 10002.0 NA 127 331 76 0 NA NA NA 385 475 117 0 NA NA NA 551 1823 384 1134 NA NA NA 677 3475 456 1226 NA NA
1519768800.0 10003.0 NA 128 334 71 0 NA NA NA 385 460 117 0 NA NA NA 558 1804 391 1184 NA NA NA 683 2907 621 1453 NA NA
1519768800.0 10004.0 NA 117 331 77 0 NA NA NA 393 455 117 0 NA NA NA 548 1838 371 1192 NA NA NA 798 3188 733 1533 NA NA
1519768800.0 10005.0 NA 123 328 81 0 NA NA NA 393 456 117 0 NA NA NA 540 1794 292 1136 NA NA NA 581 2592 454 1319 NA NA
1519768800.0 10006.0 NA 120 321 82 0 NA NA NA 393 467 116 0 NA NA NA 542 1780 377 1173 NA NA NA 722 2459 447 1634 NA NA
1519768800.0 10007.0 NA 119 343 82 0 NA NA NA 385 458 118 0 NA NA NA 639 1829 279 1176 NA NA NA 1219 3076 481 1389 NA NA
1519768800.0 10008.0 NA 115 343 76 0 NA NA NA 385 463 119 0 NA NA NA 621 1781 379 1179 NA NA NA 1312 2949 515 1394 NA NA
1519768800.0 10009.0 NA 114 344 76 0 NA NA NA 393 451 118 0 NA NA NA 644 1842 325 1133 NA NA NA 901 3076 893 1211 NA NA
1519768800.0 1001.0 NA 257 106 0 0 0 0 NA 339 150 0 0 0 0 NA 2991 649 90 91 277 162 NA 2588 1747 181 127 307 195
1519768800.0 1002.0 NA 299 85 NA NA NA NA NA 386 129 NA NA NA NA NA 4147 490 NA NA NA NA NA 3707 535 NA NA NA NA
1519768800.0 10023.0 NA 116 335 72 0 NA NA NA 393 466 117 0 NA NA NA 583 1729 436 1154 NA NA NA 987 2374 917 1240 NA NA
1519768800.0 10024.0 NA 131 351 82 0 NA NA NA 385 480 119 0 NA NA NA 748 2100 358 1254 NA NA NA 819 3044 430 1451 NA NA
