Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1520373600.0 1.0 106 87 174 NA NA 200 366 295 NA NA 1958 571 899 NA NA 1835 1679 1778 NA NA
1520373600.0 10.0 NA 135 301 0 NA NA 375 403 0 NA NA 2369 2958 480 NA NA 1424 2209 716 NA
1520373600.0 10001.0 NA 126 346 82 0 NA 385 475 117 0 NA 472 1628 330 1044 NA 709 2163 385 1194
1520373600.0 10002.0 NA 124 330 71 0 NA 393 460 117 0 NA 554 1562 372 1097 NA 731 2326 753 1247
1520373600.0 10003.0 NA 127 341 72 0 NA 393 472 117 0 NA 502 1639 247 1103 NA 743 2203 406 1214
1520373600.0 10004.0 NA 124 304 76 0 NA 385 469 117 0 NA 574 1615 331 1059 NA 775 2968 373 1186
1520373600.0 10005.0 NA 128 316 73 0 NA 385 475 117 0 NA 574 1620 249 1071 NA 731 3060 504 1206
1520373600.0 10006.0 NA 125 338 73 0 NA 385 476 117 0 NA 497 1585 246 1065 NA 709 2359 383 1207
1520373600.0 10007.0 NA 122 262 82 0 NA 385 436 118 0 NA 482 1757 495 1061 NA 570 2483 659 1189
1520373600.0 10008.0 NA 121 322 82 0 NA 386 450 117 0 NA 482 1618 253 1060 NA 494 2816 450 1228
1520373600.0 10009.0 NA 118 325 73 0 NA 386 476 118 0 NA 561 1608 243 1060 NA 523 2397 589 1164
1520373600.0 10023.0 NA 119 337 68 0 NA 386 467 117 0 NA 475 1588 409 1079 NA 548 2597 643 1198
1520373600.0 10024.0 NA 138 293 81 0 NA 386 479 119 0 NA 583 1992 291 1093 NA 747 2538 1594 1283
1520373600.0 10024.1 NA 130 190 0 NA NA 386 293 0 NA NA 596 741 287 NA NA 587 886 369 NA
1520373600.0 10024.2 NA 136 364 0 NA NA 386 489 0 NA NA 555 1760 1049 NA NA 509 2807 1175 NA
1520373600.0 10024.3 NA 136 180 0 NA NA 386 282 0 NA NA 561 722 248 NA NA 499 1106 308 NA
1520373600.0 10024.4 NA 135 351 0 NA NA 386 482 0 NA NA 621 1770 1036 NA NA 532 1821 1147 NA
1520373600.0 10024.5 NA 133 88 0 NA NA 386 202 0 NA NA 653 453 135 NA NA 794 616 211 NA
1520373600.0 10025.0 NA 127 344 73 0 NA 385 480 118 0 NA 573 1712 339 1080 NA 779 2234 386 1239
1520373600.0 10026.0 NA 143 303 72 0 NA 386 494 119 0 NA 693 2222 371 1101 NA 830 2614 557 1269
1520373600.0 10042.0 NA 133 340 72 0 NA 394 481 118 0 NA 560 1738 384 1100 NA 953 2239 479 1262
1520373600.0 10059.0 NA 147 355 77 0 NA 386 499 119 0 NA 732 2279 407 1099 NA 853 2652 822 1332
1520373600.0 10071.0 NA 136 333 77 0 NA 393 478 119 0 NA 667 1860 462 1079 NA 793 2530 666 1280
1520373600.0 101.0 96 NA NA NA NA 159 NA NA NA NA 928 NA NA NA NA 1072 NA NA NA NA
1520373600.0 102.0 92 NA NA NA NA 157 NA NA NA NA 777 NA NA NA NA 1257 NA NA NA NA
1520373600.0 10224.0 NA 277 563 0 NA NA 433 768 0 NA NA 2517 4078 1102 NA NA 2946 3620 1193 NA
1520373600.0 10225.0 NA 278 545 0 NA NA 400 758 0 NA NA 2433 3745 1070 NA NA 2471 3322 1213 NA
1520373600.0 103.0 47 0 0 NA NA 96 0 0 NA NA 708 344 1206 NA NA 1045 364 1501 NA NA
1520373600.0 10424.0 NA 124 330 0 NA NA 393 480 0 NA NA 780 1837 1103 NA NA 1521 3752 1489 NA
1520373600.0 105.0 94 90 31 NA NA 200 366 69 NA NA 1530 574 120 NA NA 1127 507 238 NA NA
1520373600.0 106.0 48 0 0 NA NA 96 0 0 NA NA 694 261 1243 NA NA 583 365 1696 NA NA
1520373600.0 107.0 112 104 263 NA NA 200 366 364 NA NA 3289 646 1551 NA NA 1890 536 1991 NA NA
