Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519725600.0 1.0 94 96 196 NA NA NA NA 196 353 268 NA NA NA NA 2854 908 1523 NA NA NA NA 3090 1684 2669 NA NA NA NA
1519725600.0 10.0 NA 127 305 0 NA NA NA NA 362 402 0 NA NA NA NA 3671 4646 706 NA NA NA NA 2974 3244 849 NA NA NA
1519725600.0 1000.0 NA 287 181 0 60 NA NA NA 371 256 0 93 NA NA NA 2517 1304 598 275 NA NA NA 1995 2742 829 475 NA NA
1519725600.0 10001.0 NA 117 327 71 0 NA NA NA 372 454 116 0 NA NA NA 655 2267 479 1376 NA NA NA 1521 4299 739 1773 NA NA
1519725600.0 10002.0 NA 115 323 71 0 NA NA NA 372 454 116 0 NA NA NA 660 2110 507 1476 NA NA NA 1200 3474 1000 2071 NA NA
1519725600.0 10003.0 NA 120 322 72 0 NA NA NA 384 442 116 0 NA NA NA 674 2161 510 1378 NA NA NA 1206 3463 994 1713 NA NA
1519725600.0 10004.0 NA 118 323 72 0 NA NA NA 372 442 116 0 NA NA NA 666 2086 385 1384 NA NA NA 1203 3374 951 1908 NA NA
1519725600.0 10005.0 NA 118 321 71 0 NA NA NA 372 453 116 0 NA NA NA 657 2142 375 1396 NA NA NA 1211 3578 828 1882 NA NA
1519725600.0 10006.0 NA 118 323 70 0 NA NA NA 372 452 115 0 NA NA NA 675 2099 506 1410 NA NA NA 1210 3725 961 2047 NA NA
1519725600.0 10007.0 NA 121 329 71 0 NA NA NA 372 448 116 0 NA NA NA 669 2119 499 1368 NA NA NA 1092 3607 656 1734 NA NA
1519725600.0 10008.0 NA 120 335 77 0 NA NA NA 372 446 120 0 NA NA NA 689 2241 540 1443 NA NA NA 1079 3959 831 1835 NA NA
1519725600.0 10009.0 NA 119 321 72 0 NA NA NA 366 453 116 0 NA NA NA 693 2140 507 1411 NA NA NA 1443 3800 850 1775 NA NA
1519725600.0 1001.0 NA 253 111 0 0 0 0 NA 337 150 0 0 0 0 NA 2037 384 61 71 282 131 NA 1474 463 125 141 812 358
1519725600.0 1002.0 NA 296 91 NA NA NA NA NA 375 126 NA NA NA NA NA 2668 373 NA NA NA NA NA 1986 313 NA NA NA NA
1519725600.0 10023.0 NA 119 326 70 0 NA NA NA 372 462 116 0 NA NA NA 655 2027 604 1385 NA NA NA 1107 4396 1042 1697 NA NA
1519725600.0 10024.0 NA 130 347 74 0 NA NA NA 373 472 118 0 NA NA NA 797 2484 380 1249 NA NA NA 1262 3844 949 1610 NA NA
1519725600.0 10024.1 NA 130 192 0 NA NA NA NA 372 294 0 NA NA NA NA 736 1012 433 NA NA NA NA 1016 1649 639 NA NA NA
1519725600.0 10024.2 NA 130 344 0 NA NA NA NA 372 471 0 NA NA NA NA 725 2294 1349 NA NA NA NA 809 3285 1731 NA NA NA
1519725600.0 10024.3 NA 131 177 0 NA NA NA NA 373 272 0 NA NA NA NA 791 1036 355 NA NA NA NA 1110 2362 507 NA NA NA
1519725600.0 10024.4 NA 129 347 0 NA NA NA NA 373 473 0 NA NA NA NA 717 2268 1321 NA NA NA NA 828 2724 1725 NA NA NA
1519725600.0 10024.5 NA 140 86 0 NA NA NA NA 372 182 0 NA NA NA NA 713 468 218 NA NA NA NA 952 1109 450 NA NA NA
1519725600.0 10025.0 NA 126 334 72 0 NA NA NA 372 464 116 0 NA NA NA 724 2241 343 1259 NA NA NA 1225 3669 726 1545 NA NA
1519725600.0 10026.0 NA 137 355 73 0 NA NA NA 373 486 118 0 NA NA NA 799 2816 353 1410 NA NA NA 1248 4660 719 1986 NA NA
1519725600.0 1003.0 NA 254 0 NA NA NA NA NA 328 0 NA NA NA NA NA 2637 480 NA NA NA NA NA 1648 959 NA NA NA NA
1519725600.0 1004.0 NA 231 80 0 0 NA NA NA 311 130 0 0 NA NA NA 803 326 67 72 NA NA NA 989 2072 172 215 NA NA
1519725600.0 10042.0 NA 126 337 72 0 NA NA NA 372 464 117 0 NA NA NA 714 2190 740 1474 NA NA NA 1135 3814 1250 2188 NA NA
1519725600.0 10059.0 NA 134 352 72 0 NA NA NA 372 483 117 0 NA NA NA 834 3072 687 1549 NA NA NA 1267 4215 855 2236 NA NA
1519725600.0 10071.0 NA 129 341 76 0 NA NA NA 372 465 119 0 NA NA NA 742 2513 771 1332 NA NA NA 1378 4595 1061 1615 NA NA
1519725600.0 101.0 87 NA NA NA NA NA NA 157 NA NA NA NA NA NA 1147 NA NA NA NA NA NA 1335 NA NA NA NA NA NA
1519725600.0 1010.0 NA 34 39 0 NA NA NA NA 76 90 0 NA NA NA NA 136 163 148 NA NA NA NA 1158 227 194 NA NA NA
1519725600.0 102.0 89 NA NA NA NA NA NA 156 NA NA NA NA NA NA 822 NA NA NA NA NA NA 1048 NA NA NA NA NA NA
1519725600.0 1020.0 NA 40 NA NA NA NA NA NA 110 NA NA NA NA NA NA 241 NA NA NA NA NA NA 427 NA NA NA NA NA
1519725600.0 10224.0 NA 284 586 0 NA NA NA NA 403 766 0 NA NA NA NA 2755 4621 1351 NA NA NA NA 4858 6369 1638 NA NA NA
1519725600.0 10225.0 NA 293 587 0 NA NA NA NA 389 764 0 NA NA NA NA 2927 4550 1413 NA NA NA NA 3144 4566 1758 NA NA NA
1519725600.0 103.0 47 0 0 NA NA NA NA 96 0 0 NA NA NA NA 1081 361 1424 NA NA NA NA 1217 581 1947 NA NA NA NA
