Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519596000.0 1.0 107 86 171 NA NA NA NA 186 360 282 NA NA NA NA 2380 793 1512 NA NA NA NA 2418 1421 2381 NA NA NA NA
1519596000.0 10.0 NA 120 297 0 NA NA NA NA 369 384 0 NA NA NA NA 3278 4852 793 NA NA NA NA 3234 3921 2094 NA NA NA
1519596000.0 1000.0 NA 279 165 0 47 NA NA NA 391 250 0 88 NA NA NA 3605 1585 775 380 NA NA NA 3075 2197 912 1093 NA NA
1519596000.0 10001.0 NA 109 323 75 0 NA NA NA 387 436 111 0 NA NA NA 482 1509 251 1081 NA NA NA 745 2408 488 1222 NA NA
1519596000.0 10002.0 NA 108 319 64 0 NA NA NA 379 445 111 0 NA NA NA 509 1539 336 1094 NA NA NA 775 2656 365 1324 NA NA
1519596000.0 10003.0 NA 114 320 74 0 NA NA NA 386 442 111 0 NA NA NA 529 1561 319 1082 NA NA NA 934 2475 420 1211 NA NA
1519596000.0 10004.0 NA 111 322 74 0 NA NA NA 386 436 111 0 NA NA NA 492 1506 309 1080 NA NA NA 562 2406 440 1173 NA NA
1519596000.0 10005.0 NA 110 319 71 0 NA NA NA 386 440 111 0 NA NA NA 493 1517 258 1108 NA NA NA 719 2683 1225 1227 NA NA
1519596000.0 10006.0 NA 113 319 65 0 NA NA NA 387 442 111 0 NA NA NA 499 1513 431 1103 NA NA NA 804 1936 595 1289 NA NA
1519596000.0 10007.0 NA 120 318 65 0 NA NA NA 379 443 112 0 NA NA NA 510 1540 274 1096 NA NA NA 1334 2348 1331 1213 NA NA
1519596000.0 10008.0 NA 113 319 66 0 NA NA NA 387 438 111 0 NA NA NA 503 1517 245 1085 NA NA NA 660 2179 364 1178 NA NA
1519596000.0 10009.0 NA 113 320 69 0 NA NA NA 386 443 111 0 NA NA NA 503 1561 257 1103 NA NA NA 642 1776 515 1265 NA NA
1519596000.0 1001.0 NA 251 96 0 0 0 0 NA 328 146 0 0 0 0 NA 3120 505 81 87 317 184 NA 2695 690 122 120 422 443
