Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1520373600.0 1.0 95 86 169 NA NA NA NA NA 186 360 266 NA NA NA NA NA 2018 495 958 NA NA NA NA NA 2806 677 1150 NA NA NA NA NA
1520373600.0 10.0 NA 122 281 0 NA NA NA NA NA 377 379 0 NA NA NA NA NA 2497 3336 547 NA NA NA NA NA 2551 2808 687 NA NA NA NA
1520373600.0 1000.0 NA 272 158 0 52 NA NA NA NA 363 251 0 89 NA NA NA NA 2372 1171 564 244 NA NA NA NA 2460 2236 809 349 NA NA NA
1520373600.0 10001.0 NA 110 330 74 0 NA NA NA NA 379 439 110 0 NA NA NA NA 610 1881 456 1266 NA NA NA NA 1148 2594 523 1740 NA NA NA
1520373600.0 10002.0 NA 110 301 65 0 NA NA NA NA 383 445 111 0 NA NA NA NA 591 2000 336 1276 NA NA NA NA 887 3422 1050 1485 NA NA NA
1520373600.0 10003.0 NA 112 327 66 0 NA NA NA NA 387 453 110 0 NA NA NA NA 655 1910 432 1269 NA NA NA NA 1330 2336 1150 1958 NA NA NA
1520373600.0 10004.0 NA 111 319 72 0 NA NA NA NA 379 434 111 0 NA NA NA NA 760 1988 419 1251 NA NA NA NA 1271 3460 588 1430 NA NA NA
1520373600.0 10005.0 NA 109 324 65 0 NA NA NA NA 387 450 111 0 NA NA NA NA 611 1918 338 1260 NA NA NA NA 923 2623 1056 2005 NA NA NA
1520373600.0 10006.0 NA 114 316 74 0 NA NA NA NA 387 447 111 0 NA NA NA NA 661 1851 460 1264 NA NA NA NA 835 2549 699 1398 NA NA NA
1520373600.0 10007.0 NA 112 326 65 0 NA NA NA NA 379 446 111 0 NA NA NA NA 613 1989 323 1257 NA NA NA NA 1945 3311 531 1687 NA NA NA
1520373600.0 10008.0 NA 113 327 75 0 NA NA NA NA 387 451 112 0 NA NA NA NA 649 1938 447 1262 NA NA NA NA 1028 2689 754 1482 NA NA NA
1520373600.0 10009.0 NA 112 308 73 0 NA NA NA NA 386 449 112 0 NA NA NA NA 724 2058 437 1280 NA NA NA NA 1087 3543 610 1531 NA NA NA
1520373600.0 1001.0 NA 244 111 0 0 0 0 0 NA 320 160 0 0 0 0 0 NA 2098 569 61 98 209 109 205 NA 3485 649 212 388 259 154 240
1520373600.0 1002.0 NA 272 76 NA NA NA NA NA NA 369 122 NA NA NA NA NA NA 2526 342 NA NA NA NA NA NA 3076 316 NA NA NA NA NA
1520373600.0 10023.0 NA 112 321 72 0 NA NA NA NA 387 475 111 0 NA NA NA NA 586 1869 430 1291 NA NA NA NA 845 3211 581 2240 NA NA NA
1520373600.0 10024.0 NA 124 342 66 0 NA NA NA NA 379 453 112 0 NA NA NA NA 827 2218 490 1302 NA NA NA NA 1127 2827 686 1602 NA NA NA
1520373600.0 10024.1 NA 125 178 0 NA NA NA NA NA 387 266 0 NA NA NA NA NA 682 907 374 NA NA NA NA NA 644 1137 508 NA NA NA NA
1520373600.0 10024.2 NA 132 342 0 NA NA NA NA NA 380 461 0 NA NA NA NA NA 766 2100 1265 NA NA NA NA NA 867 2675 1717 NA NA NA NA
1520373600.0 10024.3 NA 126 173 0 NA NA NA NA NA 387 263 0 NA NA NA NA NA 745 882 332 NA NA NA NA NA 1234 1140 457 NA NA NA NA
