Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1519423200.0 10024.5 NA 126 77 0 NA 380 167 0 NA 649 410 145 NA 761 789 216
1519423200.0 120.0 64 88 251 NA 132 361 350 NA 1156 604 2042 NA 1326 1263 3823 NA
1519423200.0 4.28 NA 72 282 0 NA 116 369 0 NA 300 2398 2183 NA 542 5023 2908
1519423200.0 517.0 17 42 0 NA 137 78 0 NA 2487 257 142 NA 5644 2035 344 NA
1519423200.0 562.0 17 42 0 NA 137 79 0 NA 265 177 111 NA 728 349 587 NA
