Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519750800.0 1.0 99 86 175 NA NA NA NA 186 360 291 NA NA NA NA 1691 436 1007 NA NA NA NA 1846 690 2269 NA NA NA NA
1519750800.0 10.0 NA 123 289 0 NA NA NA NA 369 380 0 NA NA NA NA 2196 2829 492 NA NA NA NA 1910 2578 635 NA NA NA
1519750800.0 1000.0 NA 274 156 0 52 NA NA NA 384 247 0 88 NA NA NA 2360 1171 591 248 NA NA NA 2322 1307 909 396 NA NA
1519750800.0 10001.0 NA 111 317 65 0 NA NA NA 386 432 110 0 NA NA NA 774 2362 454 1655 NA NA NA 1279 3805 529 2149 NA NA
1519750800.0 10002.0 NA 110 314 70 0 NA NA NA 387 441 110 0 NA NA NA 755 2378 363 1678 NA NA NA 1163 4270 569 2204 NA NA
1519750800.0 10003.0 NA 115 320 65 0 NA NA NA 379 445 111 0 NA NA NA 765 2428 445 1664 NA NA NA 1166 3783 540 2156 NA NA
1519750800.0 10004.0 NA 111 317 64 0 NA NA NA 379 445 111 0 NA NA NA 738 2434 492 1729 NA NA NA 1163 5284 629 2220 NA NA
1519750800.0 10005.0 NA 110 316 64 0 NA NA NA 387 438 111 0 NA NA NA 698 2391 479 1801 NA NA NA 1250 4688 627 2557 NA NA
1519750800.0 10006.0 NA 110 311 68 0 NA NA NA 386 437 111 0 NA NA NA 764 2314 536 1746 NA NA NA 1241 3375 649 2315 NA NA
1519750800.0 10007.0 NA 112 317 65 0 NA NA NA 386 445 112 0 NA NA NA 797 2425 471 1666 NA NA NA 1173 4334 641 2119 NA NA
1519750800.0 10008.0 NA 111 323 66 0 NA NA NA 386 446 112 0 NA NA NA 829 2441 443 1685 NA NA NA 1349 3289 484 2187 NA NA
1519750800.0 10009.0 NA 111 321 65 0 NA NA NA 388 437 111 0 NA NA NA 794 2459 361 1756 NA NA NA 1225 3359 573 2345 NA NA
1519750800.0 1001.0 NA 246 93 0 0 0 0 NA 330 145 0 0 0 0 NA 1939 327 58 84 205 108 NA 2949 682 520 309 277 164
1519750800.0 1002.0 NA 281 77 NA NA NA NA NA 376 124 NA NA NA NA NA 2579 362 NA NA NA NA NA 1906 814 NA NA NA NA
1519750800.0 10023.0 NA 113 312 64 0 NA NA NA 398 445 111 0 NA NA NA 740 2361 627 1795 NA NA NA 1169 4316 762 2311 NA NA
1519750800.0 10024.0 NA 126 337 67 0 NA NA NA 386 448 112 0 NA NA NA 882 2783 491 1751 NA NA NA 1224 3895 555 2239 NA NA
1519750800.0 10024.1 NA 122 179 0 NA NA NA NA 387 260 0 NA NA NA NA 824 1092 407 NA NA NA NA 835 1638 460 NA NA NA
1519750800.0 10024.2 NA 123 338 0 NA NA NA NA 387 444 0 NA NA NA NA 838 2759 1687 NA NA NA NA 875 3928 2209 NA NA NA
1519750800.0 10024.3 NA 123 169 0 NA NA NA NA 387 265 0 NA NA NA NA 818 1216 382 NA NA NA NA 646 1784 448 NA NA NA
1519750800.0 10024.4 NA 123 332 0 NA NA NA NA 387 456 0 NA NA NA NA 846 2635 1745 NA NA NA NA 865 2674 2331 NA NA NA
1519750800.0 10024.5 NA 123 85 0 NA NA NA NA 379 171 0 NA NA NA NA 809 508 197 NA NA NA NA 635 723 528 NA NA NA
1519750800.0 10025.0 NA 116 328 66 0 NA NA NA 386 447 111 0 NA NA NA 823 2523 504 1767 NA NA NA 1164 4733 658 2377 NA NA
1519750800.0 10026.0 NA 132 347 66 0 NA NA NA 379 458 113 0 NA NA NA 870 3270 656 1811 NA NA NA 1222 4844 798 2379 NA NA
1519750800.0 1003.0 NA 247 0 NA NA NA NA NA 329 0 NA NA NA NA NA 2481 418 NA NA NA NA NA 1685 830 NA NA NA NA
1519750800.0 1004.0 NA 216 75 0 0 NA NA NA 299 127 0 0 NA NA NA 763 235 60 64 NA NA NA 2572 2359 748 759 NA NA
1519750800.0 10042.0 NA 117 326 67 0 NA NA NA 387 451 112 0 NA NA NA 802 2482 435 1738 NA NA NA 1023 3462 434 2186 NA NA
1519750800.0 10059.0 NA 126 337 66 0 NA NA NA 387 459 112 0 NA NA NA 946 3755 519 1812 NA NA NA 1264 5169 663 2432 NA NA
1519750800.0 10071.0 NA 122 329 66 0 NA NA NA 379 457 112 0 NA NA NA 863 2687 365 1778 NA NA NA 1313 3458 702 2314 NA NA
1519750800.0 101.0 91 NA NA NA NA NA NA 154 NA NA NA NA NA NA 902 NA NA NA NA NA NA 1005 NA NA NA NA NA NA
1519750800.0 1010.0 NA 28 35 0 NA NA NA NA 72 85 0 NA NA NA NA 96 139 106 NA NA NA NA 401 258 274 NA NA NA
