Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1520978400.0 1000.0 NA 267 159 0 44 NA NA NA NA 374 250 0 89 NA NA NA NA 5120 1785 1045 393 NA NA NA NA 5947 1480 1108 433 NA NA NA
1520978400.0 10001.0 NA 110 322 65 0 NA NA NA NA 387 448 110 0 NA NA NA NA 690 2123 337 1219 NA NA NA NA 791 2218 555 1324 NA NA NA
1520978400.0 10002.0 NA 110 326 69 0 NA NA NA NA 384 441 111 0 NA NA NA NA 676 2247 303 1242 NA NA NA NA 627 2963 426 1391 NA NA NA
1520978400.0 10003.0 NA 111 327 64 0 NA NA NA NA 387 446 111 0 NA NA NA NA 664 2389 415 1262 NA NA NA NA 601 3245 576 1363 NA NA NA
1520978400.0 10004.0 NA 119 325 65 0 NA NA NA NA 387 448 111 0 NA NA NA NA 713 2290 309 1247 NA NA NA NA 983 3087 672 1340 NA NA NA
1520978400.0 10005.0 NA 110 323 64 0 NA NA NA NA 380 443 111 0 NA NA NA NA 672 2094 363 1255 NA NA NA NA 589 2136 526 1381 NA NA NA
1520978400.0 10006.0 NA 113 320 65 0 NA NA NA NA 387 435 110 0 NA NA NA NA 630 2283 305 1240 NA NA NA NA 646 3300 670 1377 NA NA NA
1520978400.0 10007.0 NA 121 326 65 0 NA NA NA NA 387 469 111 0 NA NA NA NA 732 2337 367 1262 NA NA NA NA 1024 2887 409 1330 NA NA NA
1520978400.0 10008.0 NA 114 327 66 0 NA NA NA NA 379 445 111 0 NA NA NA NA 722 2330 307 1254 NA NA NA NA 854 2964 421 1395 NA NA NA
1520978400.0 10009.0 NA 111 327 65 0 NA NA NA NA 387 460 111 0 NA NA NA NA 729 2365 575 1258 NA NA NA NA 541 2965 759 1351 NA NA NA
1520978400.0 1001.0 NA 237 108 0 0 0 0 0 NA 318 156 0 0 0 0 0 NA 4526 942 105 194 344 187 314 NA 5442 832 136 242 369 212 338
1520978400.0 1002.0 NA 271 68 NA NA NA NA NA NA 370 123 NA NA NA NA NA NA 4826 535 NA NA NA NA NA NA 3138 340 NA NA NA NA NA
1520978400.0 10023.0 NA 121 317 65 0 NA NA NA NA 380 443 110 0 NA NA NA NA 701 2221 287 1317 NA NA NA NA 995 2566 690 1493 NA NA NA
1520978400.0 10024.0 NA 123 336 67 0 NA NA NA NA 387 463 112 0 NA NA NA NA 785 2558 364 1314 NA NA NA NA 712 2362 512 1436 NA NA NA
1520978400.0 10024.1 NA 124 179 0 NA NA NA NA NA 387 261 0 NA NA NA NA NA 728 961 322 NA NA NA NA NA 528 1264 380 NA NA NA NA
1520978400.0 10024.2 NA 131 338 0 NA NA NA NA NA 388 458 0 NA NA NA NA NA 815 2460 1264 NA NA NA NA NA 600 2442 1369 NA NA NA NA
1520978400.0 10024.3 NA 125 169 0 NA NA NA NA NA 379 267 0 NA NA NA NA NA 735 914 283 NA NA NA NA NA 553 1205 336 NA NA NA NA
1520978400.0 10024.4 NA 126 336 0 NA NA NA NA NA 380 460 0 NA NA NA NA NA 860 2747 1221 NA NA NA NA NA 884 3531 1353 NA NA NA NA
1520978400.0 10024.5 NA 124 83 0 NA NA NA NA NA 388 172 0 NA NA NA NA NA 834 536 133 NA NA NA NA NA 792 841 185 NA NA NA NA
1520978400.0 10025.0 NA 128 331 74 0 NA NA NA NA 387 450 111 0 NA NA NA NA 756 2360 406 1306 NA NA NA NA 1021 2832 544 1507 NA NA NA
