Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1519855200.0 1.0 93 86 179 NA NA NA NA NA 185 360 263 NA NA NA NA NA 2594 868 1486 NA NA NA NA NA 2309 2307 1970 NA NA NA NA NA
1519855200.0 10.0 NA 131 277 0 NA NA NA NA NA 376 387 0 NA NA NA NA NA 3548 5014 827 NA NA NA NA NA 3291 4932 1580 NA NA NA NA
1519855200.0 1000.0 NA 269 157 0 50 NA NA NA NA 361 249 0 89 NA NA NA NA 2598 1308 645 269 NA NA NA NA 1884 1689 1160 327 NA NA NA
1519855200.0 10001.0 NA 110 319 65 0 NA NA NA NA 386 453 111 0 NA NA NA NA 732 2386 361 1706 NA NA NA NA 1058 3988 736 2262 NA NA NA
1519855200.0 10002.0 NA 112 323 69 0 NA NA NA NA 386 454 111 0 NA NA NA NA 763 2418 522 1673 NA NA NA NA 1301 4376 848 2652 NA NA NA
1519855200.0 10003.0 NA 114 323 68 0 NA NA NA NA 386 454 111 0 NA NA NA NA 682 2414 365 1621 NA NA NA NA 1007 3969 848 2223 NA NA NA
1519855200.0 10004.0 NA 112 323 65 0 NA NA NA NA 386 469 110 0 NA NA NA NA 734 2460 383 1675 NA NA NA NA 1217 5365 1087 2123 NA NA NA
1519855200.0 10005.0 NA 112 321 65 0 NA NA NA NA 386 446 110 0 NA NA NA NA 753 2412 365 1593 NA NA NA NA 1301 4336 714 2141 NA NA NA
1519855200.0 10006.0 NA 113 319 64 0 NA NA NA NA 387 449 111 0 NA NA NA NA 757 2317 568 1701 NA NA NA NA 1145 3311 1259 2401 NA NA NA
1519855200.0 10007.0 NA 113 324 65 0 NA NA NA NA 386 447 112 0 NA NA NA NA 796 2494 365 1698 NA NA NA NA 1345 4698 644 2308 NA NA NA
1519855200.0 10008.0 NA 111 324 74 0 NA NA NA NA 386 456 111 0 NA NA NA NA 780 2382 380 1633 NA NA NA NA 1269 2989 1189 2270 NA NA NA
1519855200.0 10009.0 NA 112 323 72 0 NA NA NA NA 386 452 112 0 NA NA NA NA 780 2560 514 1652 NA NA NA NA 1157 5787 660 2152 NA NA NA
1519855200.0 1001.0 NA 238 113 0 0 0 0 0 NA 337 160 0 0 0 0 0 NA 2337 774 66 101 230 118 237 NA 7548 2596 152 146 275 216 436
1519855200.0 1002.0 NA 278 68 NA NA NA NA NA NA 376 123 NA NA NA NA NA NA 2870 389 NA NA NA NA NA NA 3902 362 NA NA NA NA NA
1519855200.0 10023.0 NA 114 322 65 0 NA NA NA NA 387 444 111 0 NA NA NA NA 811 2431 366 1656 NA NA NA NA 1301 4658 584 2398 NA NA NA
1519855200.0 10024.0 NA 123 340 70 0 NA NA NA NA 380 458 112 0 NA NA NA NA 877 2840 499 1672 NA NA NA NA 1381 5456 692 2273 NA NA NA
1519855200.0 10024.1 NA 122 179 0 NA NA NA NA NA 387 272 0 NA NA NA NA NA 834 1059 389 NA NA NA NA NA 692 2016 426 NA NA NA NA
1519855200.0 10024.2 NA 122 338 0 NA NA NA NA NA 387 461 0 NA NA NA NA NA 825 2721 1729 NA NA NA NA NA 899 3404 2307 NA NA NA NA
1519855200.0 10024.3 NA 130 168 0 NA NA NA NA NA 383 260 0 NA NA NA NA NA 807 1076 363 NA NA NA NA NA 660 1741 396 NA NA NA NA
1519855200.0 10024.4 NA 123 335 0 NA NA NA NA NA 387 454 0 NA NA NA NA NA 850 2772 1648 NA NA NA NA NA 1013 3566 2212 NA NA NA NA
1519855200.0 10024.5 NA 123 76 0 NA NA NA NA NA 387 164 0 NA NA NA NA NA 843 484 188 NA NA NA NA NA 757 830 512 NA NA NA NA
1519855200.0 10025.0 NA 117 330 65 0 NA NA NA NA 387 455 111 0 NA NA NA NA 821 2601 502 1704 NA NA NA NA 1301 5457 714 2402 NA NA NA
1519855200.0 10026.0 NA 129 347 66 0 NA NA NA NA 387 468 113 0 NA NA NA NA 855 3295 485 1685 NA NA NA NA 1439 4899 664 2522 NA NA NA
1519855200.0 1003.0 NA 236 0 NA NA NA NA NA NA 316 0 NA NA NA NA NA NA 2850 476 NA NA NA NA NA NA 1780 762 NA NA NA NA NA
1519855200.0 1004.0 NA 208 94 0 0 0 0 NA NA 287 140 0 0 0 0 NA NA 993 411 68 101 234 230 NA NA 2204 1718 210 179 336 314 NA
1519855200.0 10042.0 NA 118 328 66 0 NA NA NA NA 387 455 112 0 NA NA NA NA 807 2475 388 1680 NA NA NA NA 1335 3154 1195 2311 NA NA NA
1519855200.0 10059.0 NA 127 342 68 0 NA NA NA NA 387 475 112 0 NA NA NA NA 1011 3740 497 1711 NA NA NA NA 1439 5171 762 2561 NA NA NA
1519855200.0 10071.0 NA 123 336 66 0 NA NA NA NA 387 485 112 0 NA NA NA NA 864 2701 528 1660 NA NA NA NA 1263 4049 884 2297 NA NA NA
1519855200.0 101.0 84 NA NA NA NA NA NA NA 154 NA NA NA NA NA NA NA 967 NA NA NA NA NA NA NA 1199 NA NA NA NA NA NA NA
1519855200.0 1010.0 NA 27 42 0 NA NA NA NA NA 72 85 0 NA NA NA NA NA 129 168 133 NA NA NA NA NA 852 996 1228 NA NA NA NA
1519855200.0 102.0 86 NA NA NA NA NA NA NA 152 NA NA NA NA NA NA NA 793 NA NA NA NA NA NA NA 1349 NA NA NA NA NA NA NA
