Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1520722800.0 1000.0 NA 391 143 0 50 NA NA NA NA 508 217 0 102 NA NA NA NA 1911 468 489 116 NA NA NA NA 851 425 500 167 NA NA NA
1520722800.0 10001.0 NA 198 608 97 0 NA NA NA NA 472 769 160 0 NA NA NA NA 604 1008 183 1174 NA NA NA NA 385 826 192 1187 NA NA NA
1520722800.0 10002.0 NA 197 603 102 0 NA NA NA NA 473 771 157 0 NA NA NA NA 1047 1830 420 2514 NA NA NA NA 720 1759 578 2583 NA NA NA
1520722800.0 10003.0 NA 202 612 108 0 NA NA NA NA 473 769 161 0 NA NA NA NA 736 1260 225 1359 NA NA NA NA 530 1124 279 1378 NA NA NA
1520722800.0 10004.0 NA 190 610 97 0 NA NA NA NA 474 767 161 0 NA NA NA NA 697 1135 222 1368 NA NA NA NA 523 1019 258 1390 NA NA NA
1520722800.0 10005.0 NA 202 607 101 0 NA NA NA NA 473 769 161 0 NA NA NA NA 724 1288 230 1358 NA NA NA NA 529 1254 297 1417 NA NA NA
1520722800.0 10006.0 NA 192 588 98 0 NA NA NA NA 475 769 161 0 NA NA NA NA 576 1108 187 1206 NA NA NA NA 365 1045 184 1245 NA NA NA
1520722800.0 10007.0 NA 194 607 116 0 NA NA NA NA 477 773 171 0 NA NA NA NA 1516 1884 402 2092 NA NA NA NA 1378 1647 464 2126 NA NA NA
1520722800.0 10008.0 NA 206 484 107 0 NA NA NA NA 475 773 169 0 NA NA NA NA 836 1781 263 1395 NA NA NA NA 680 2850 344 1423 NA NA NA
1520722800.0 10009.0 NA 193 612 116 0 NA NA NA NA 473 779 170 0 NA NA NA NA 535 1027 211 1210 NA NA NA NA 355 862 264 1221 NA NA NA
1520722800.0 1001.0 NA 362 178 0 0 0 0 0 NA 460 237 0 0 0 0 0 NA 1716 213 6 28 206 28 199 NA 980 230 11 37 212 36 205
1520722800.0 1002.0 NA 360 67 NA NA NA NA NA NA 459 125 NA NA NA NA NA NA 2857 209 NA NA NA NA NA NA 1243 138 NA NA NA NA NA
1520722800.0 10023.0 NA 196 608 101 0 NA NA NA NA 474 783 160 0 NA NA NA NA 1317 1837 409 2614 NA NA NA NA 1016 1635 529 2724 NA NA NA
1520722800.0 10024.0 NA 213 632 109 0 NA NA NA NA 475 793 172 0 NA NA NA NA 1499 3780 443 2333 NA NA NA NA 1075 3113 506 2358 NA NA NA
