Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1520118000.0 1.0 49 80 112 NA NA NA NA 93 142 165 NA NA NA NA 1387 265 278 NA NA NA NA 1409 285 395 NA NA NA NA
1520118000.0 10.0 NA 71 168 0 NA NA NA NA 139 222 0 NA NA NA NA 1933 1978 470 NA NA NA NA 2007 2049 501 NA NA NA
1520118000.0 1000.0 NA 167 100 0 36 NA NA NA 228 152 0 66 NA NA NA 1975 522 560 90 NA NA NA 2051 745 586 103 NA NA
1520118000.0 1001.0 NA 158 102 0 0 0 0 NA 215 140 0 0 0 0 NA 1790 242 56 57 176 56 NA 2220 265 69 63 193 65
1520118000.0 1002.0 NA 179 55 NA NA NA NA NA 243 92 NA NA NA NA NA 1753 153 NA NA NA NA NA 1853 167 NA NA NA NA
1520118000.0 1003.0 NA 153 0 NA NA NA NA NA 217 0 NA NA NA NA NA 2317 520 NA NA NA NA NA 2387 546 NA NA NA NA
1520118000.0 1004.0 NA 160 95 0 0 0 NA NA 222 122 0 0 0 NA NA 462 112 46 47 132 NA NA 505 132 60 59 144 NA
1520118000.0 101.0 79 NA NA NA NA NA NA 133 NA NA NA NA NA NA 885 NA NA NA NA NA NA 916 NA NA NA NA NA NA
1520118000.0 102.0 80 NA NA NA NA NA NA 134 NA NA NA NA NA NA 727 NA NA NA NA NA NA 768 NA NA NA NA NA NA
1520118000.0 103.0 45 74 164 NA NA NA NA 88 142 221 NA NA NA NA 630 175 327 NA NA NA NA 650 193 360 NA NA NA NA
1520118000.0 105.0 50 72 20 NA NA NA NA 93 142 51 NA NA NA NA 1373 278 3 NA NA NA NA 1399 296 14 NA NA NA NA
1520118000.0 106.0 35 0 0 NA NA NA NA 73 0 0 NA NA NA NA 352 60 142 NA NA NA NA 365 75 159 NA NA NA NA
1520118000.0 107.0 50 84 164 NA NA NA NA 94 142 221 NA NA NA NA 2509 350 479 NA NA NA NA 2543 371 510 NA NA NA NA
1520118000.0 108.0 53 77 168 NA NA NA NA 98 142 221 NA NA NA NA 3385 314 491 NA NA NA NA 3435 344 524 NA NA NA NA
1520118000.0 109.0 55 79 164 NA NA NA NA 98 142 221 NA NA NA NA 3680 318 515 NA NA NA NA 3715 343 544 NA NA NA NA
1520118000.0 11.0 NA 66 174 0 46 NA NA NA 138 231 0 74 NA NA NA 1530 891 537 38 NA NA NA 1592 965 577 54 NA NA
1520118000.0 110.0 42 74 163 NA NA NA NA 80 142 221 NA NA NA NA 529 272 360 NA NA NA NA 540 295 399 NA NA NA NA
1520118000.0 1102.0 NA 75 166 97 61 NA NA NA 139 221 148 99 NA NA NA 1721 2243 1336 135 NA NA NA 1775 2337 1367 149 NA NA
1520118000.0 111.0 50 80 162 NA NA NA NA 93 142 221 NA NA NA NA 1590 231 384 NA NA NA NA 1606 256 411 NA NA NA NA
1520118000.0 112.0 52 77 168 NA NA NA NA 95 142 221 NA NA NA NA 2325 321 454 NA NA NA NA 2345 344 476 NA NA NA NA
1520118000.0 113.0 51 76 164 NA NA NA NA 95 142 222 NA NA NA NA 2290 298 417 NA NA NA NA 2328 318 467 NA NA NA NA
1520118000.0 114.0 51 82 164 NA NA NA NA 95 142 221 NA NA NA NA 2408 357 493 NA NA NA NA 2452 385 521 NA NA NA NA
1520118000.0 115.0 54 85 165 NA NA NA NA 96 142 221 NA NA NA NA 2684 328 447 NA NA NA NA 2735 355 482 NA NA NA NA
1520118000.0 116.0 53 77 167 NA NA NA NA 96 142 222 NA NA NA NA 2546 302 459 NA NA NA NA 2578 335 500 NA NA NA NA
1520118000.0 117.0 53 77 166 NA NA NA NA 97 142 221 NA NA NA NA 3589 319 508 NA NA NA NA 3661 340 557 NA NA NA NA
1520118000.0 118.0 54 77 163 NA NA NA NA 96 142 221 NA NA NA NA 2949 369 565 NA NA NA NA 3035 407 607 NA NA NA NA
