Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1520892000.0 10.0 NA 83 194 0 NA NA 151 258 0 NA NA 1624 1499 381 NA NA 1697 1588 406 NA
1520892000.0 1000.0 NA 222 128 0 39 NA 289 186 0 79 NA 2202 433 366 104 NA 2281 681 381 167
1520892000.0 1002.0 NA 211 60 NA NA NA 280 100 NA NA NA 1789 129 NA NA NA 1906 158 NA NA
1520892000.0 10224.0 NA 120 184 0 NA NA 194 274 0 NA NA 2414 2049 255 NA NA 6658 6622 270 NA
1520892000.0 107.0 54 85 194 NA NA 99 149 255 NA NA 2666 289 332 NA NA 2703 308 367 NA NA
1520892000.0 108.0 55 87 192 NA NA 102 149 255 NA NA 3557 278 400 NA NA 3586 293 442 NA NA
1520892000.0 109.0 57 82 194 NA NA 101 149 255 NA NA 3935 279 408 NA NA 3996 302 438 NA NA
1520892000.0 1102.0 NA 83 208 119 67 NA 151 263 176 113 NA 3810 4338 3377 330 NA 4055 4436 3475 341
1520892000.0 112.0 60 81 192 NA NA 100 149 255 NA NA 2616 280 352 NA NA 2664 315 383 NA NA
1520892000.0 113.0 54 80 194 NA NA 100 149 255 NA NA 2635 267 331 NA NA 2669 286 364 NA NA
1520892000.0 115.0 56 90 192 NA NA 101 149 255 NA NA 3227 277 362 NA NA 3272 293 404 NA NA
1520892000.0 116.0 55 80 196 NA NA 101 149 255 NA NA 2995 270 375 NA NA 3034 291 408 NA NA
1520892000.0 117.0 55 78 193 NA NA 101 149 255 NA NA 3941 305 419 NA NA 4107 398 464 NA NA
1520892000.0 118.0 55 78 199 NA NA 100 149 255 NA NA 2989 288 392 NA NA 3025 313 415 NA NA
1520892000.0 12.0 NA 81 192 0 NA NA 151 257 0 NA NA 1459 1595 398 NA NA 1516 1837 413 NA
1520892000.0 121.0 56 87 196 NA NA 101 149 256 NA NA 8082 707 1141 NA NA 8168 741 1201 NA NA
1520892000.0 125.0 56 83 192 NA NA 101 149 255 NA NA 3355 276 334 NA NA 3418 298 365 NA NA
1520892000.0 1301.0 58 137 178 NA NA 104 199 230 NA NA 1127 353 1216 NA NA 1229 415 1273 NA NA
1520892000.0 1302.0 63 135 180 NA NA 110 199 235 NA NA 5110 720 1447 NA NA 5491 1184 1576 NA NA
1520892000.0 1303.0 62 144 190 NA NA 111 199 240 NA NA 6750 778 1673 NA NA 8933 976 1799 NA NA
1520892000.0 1311.0 NA 162 224 0 70 NA 220 292 0 101 NA 365 703 1146 59 NA 435 843 1161 204
1520892000.0 1325.0 NA 172 249 0 68 NA 229 317 0 110 NA 533 1103 1148 93 NA 792 1202 1169 186
1520892000.0 133.0 56 84 195 NA NA 102 149 255 NA NA 8829 739 1164 NA NA 8958 774 1218 NA NA
1520892000.0 134.701 NA 38 239 0 NA NA 85 308 0 NA NA 116 3347 341 NA NA 169 3483 361 NA
1520892000.0 134.702 NA 35 232 0 NA NA 83 300 0 NA NA 242 9074 906 NA NA 291 9312 938 NA
1520892000.0 134.703 NA 41 239 0 NA NA 87 314 0 NA NA 128 4590 356 NA NA 185 4972 375 NA
1520892000.0 134.704 NA 37 230 0 NA NA 83 304 0 NA NA 264 8951 857 NA NA 291 9444 889 NA
1520892000.0 134.705 NA 41 240 0 NA NA 87 316 0 NA NA 260 9883 879 NA NA 309 10412 909 NA
1520892000.0 134.706 NA 38 241 0 NA NA 86 313 0 NA NA 278 9777 966 NA NA 316 10229 996 NA
1520892000.0 134.707 NA 37 218 0 NA NA 86 309 0 NA NA 153 5155 428 NA NA 214 5872 459 NA
1520892000.0 134.708 NA 38 231 0 NA NA 84 300 0 NA NA 252 8095 903 NA NA 293 8323 943 NA
1520892000.0 134.71 NA 40 229 0 NA NA 79 304 0 NA NA 112 2832 342 NA NA 147 3570 369 NA
1520892000.0 134.801 NA 43 227 0 NA NA 84 304 0 NA NA 123 3212 329 NA NA 175 3497 351 NA
1520892000.0 134.802 NA 34 223 0 NA NA 87 305 0 NA NA 191 6762 423 NA NA 230 7189 483 NA
1520892000.0 134.803 NA 35 229 0 NA NA 87 313 0 NA NA 324 10523 978 NA NA 446 11018 1011 NA
1520892000.0 134.804 NA 35 240 0 NA NA 86 320 0 NA NA 324 11983 913 NA NA 435 12471 945 NA
1520892000.0 134.805 NA 37 236 0 NA NA 88 320 0 NA NA 192 6348 402 NA NA 251 6733 450 NA
1520892000.0 134.806 NA 36 221 0 NA NA 85 313 0 NA NA 202 7303 415 NA NA 231 7896 452 NA
1520892000.0 134.807 NA 78 238 0 NA NA 146 330 0 NA NA 642 6824 459 NA NA 692 7548 481 NA
