Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519380000.0 1.0 97 96 165 NA NA NA NA 182 349 278 NA NA NA NA 1696 516 1068 NA NA NA NA 1078 477 1404 NA NA NA NA
1519380000.0 10.0 NA 121 281 0 NA NA NA NA 357 385 0 NA NA NA NA 2317 2994 584 NA NA NA NA 1524 2514 725 NA NA NA
1519380000.0 1000.0 NA 274 156 0 50 NA NA NA 368 245 0 88 NA NA NA 2374 1141 605 255 NA NA NA 1586 1318 681 320 NA NA
1519380000.0 10001.0 NA 111 305 64 0 NA NA NA 367 433 110 0 NA NA NA 565 1653 398 1241 NA NA NA 651 1771 523 1323 NA NA
1519380000.0 10002.0 NA 111 308 64 0 NA NA NA 367 437 110 0 NA NA NA 566 1898 376 1277 NA NA NA 594 2751 626 1407 NA NA
1519380000.0 10003.0 NA 114 314 72 0 NA NA NA 367 433 110 0 NA NA NA 589 1688 262 1168 NA NA NA 585 2338 406 1482 NA NA
1519380000.0 10004.0 NA 110 306 74 0 NA NA NA 367 432 110 0 NA NA NA 586 1752 354 1303 NA NA NA 694 2279 580 1602 NA NA
1519380000.0 10005.0 NA 109 307 73 0 NA NA NA 367 435 110 0 NA NA NA 576 1649 448 1202 NA NA NA 637 1772 745 1781 NA NA
1519380000.0 10006.0 NA 109 300 68 0 NA NA NA 367 428 110 0 NA NA NA 700 1796 355 1193 NA NA NA 641 2632 405 1279 NA NA
1519380000.0 10007.0 NA 112 309 74 0 NA NA NA 367 459 111 0 NA NA NA 633 1909 376 1191 NA NA NA 740 2603 590 1753 NA NA
1519380000.0 10008.0 NA 110 306 74 0 NA NA NA 367 458 110 0 NA NA NA 622 1917 349 1178 NA NA NA 729 3357 417 1279 NA NA
1519380000.0 10009.0 NA 111 307 64 0 NA NA NA 367 435 110 0 NA NA NA 598 1902 396 1381 NA NA NA 749 3066 513 1787 NA NA
1519380000.0 1001.0 NA 243 100 0 0 0 0 NA 322 143 0 0 0 0 NA 1989 339 59 70 216 115 NA 1794 464 248 113 306 172
1519380000.0 1002.0 NA 276 70 NA NA NA NA NA 360 122 NA NA NA NA NA 2671 357 NA NA NA NA NA 2360 619 NA NA NA NA
1519380000.0 10023.0 NA 104 310 69 0 NA NA NA 368 430 110 0 NA NA NA 672 1885 286 1357 NA NA NA 1229 3557 539 1685 NA NA
1519380000.0 10024.0 NA 120 323 65 0 NA NA NA 367 438 112 0 NA NA NA 772 2142 304 1287 NA NA NA 1373 2579 644 1410 NA NA
1519380000.0 10024.1 NA 124 177 0 NA NA NA NA 367 257 0 NA NA NA NA 630 776 343 NA NA NA NA 625 784 459 NA NA NA
1519380000.0 10024.2 NA 124 326 0 NA NA NA NA 368 442 0 NA NA NA NA 701 1988 1098 NA NA NA NA 743 2159 1165 NA NA NA
1519380000.0 10024.3 NA 124 179 0 NA NA NA NA 368 255 0 NA NA NA NA 775 794 289 NA NA NA NA 852 1015 363 NA NA NA
1519380000.0 10024.4 NA 125 324 0 NA NA NA NA 367 439 0 NA NA NA NA 729 1864 1062 NA NA NA NA 1422 1712 1128 NA NA NA
1519380000.0 10024.5 NA 132 85 0 NA NA NA NA 367 158 0 NA NA NA NA 692 409 147 NA NA NA NA 494 859 315 NA NA NA
1519380000.0 10025.0 NA 119 321 73 0 NA NA NA 367 430 111 0 NA NA NA 609 1747 393 1186 NA NA NA 626 1931 454 1413 NA NA
1519380000.0 10026.0 NA 127 340 65 0 NA NA NA 357 448 112 0 NA NA NA 750 2340 351 1255 NA NA NA 784 2071 373 1474 NA NA
1519380000.0 1003.0 NA 240 0 NA NA NA NA NA 318 0 NA NA NA NA NA 2620 419 NA NA NA NA NA 1493 836 NA NA NA NA
1519380000.0 1004.0 NA 213 75 0 0 NA NA NA 303 124 0 0 NA NA NA 757 236 58 67 NA NA NA 1143 564 101 104 NA NA
1519380000.0 10042.0 NA 117 318 74 0 NA NA NA 367 459 111 0 NA NA NA 663 1986 302 1260 NA NA NA 694 2644 496 1387 NA NA
1519380000.0 10059.0 NA 124 331 75 0 NA NA NA 368 468 112 0 NA NA NA 834 2673 360 1303 NA NA NA 1363 2221 389 1554 NA NA
1519380000.0 10071.0 NA 123 323 70 0 NA NA NA 367 443 112 0 NA NA NA 688 2170 461 1162 NA NA NA 724 3242 833 1241 NA NA
1519380000.0 101.0 88 NA NA NA NA NA NA 153 NA NA NA NA NA NA 1339 NA NA NA NA NA NA 2478 NA NA NA NA NA NA
1519380000.0 1010.0 NA 27 42 0 NA NA NA NA 71 85 0 NA NA NA NA 102 142 124 NA NA NA NA 224 226 424 NA NA NA
1519380000.0 102.0 83 NA NA NA NA NA NA 152 NA NA NA NA NA NA 1049 NA NA NA NA NA NA 1240 NA NA NA NA NA NA
1519380000.0 1020.0 NA 36 NA NA NA NA NA NA 108 NA NA NA NA NA NA 212 NA NA NA NA NA NA 458 NA NA NA NA NA
1519380000.0 10224.0 NA 268 560 0 NA NA NA NA 387 782 0 NA NA NA NA 2883 3945 1032 NA NA NA NA 2921 3579 1084 NA NA NA
1519380000.0 10225.0 NA 271 565 0 NA NA NA NA 416 771 0 NA NA NA NA 2962 3230 978 NA NA NA NA 3238 2800 1028 NA NA NA
1519380000.0 103.0 44 0 0 NA NA NA NA 92 0 0 NA NA NA NA 1189 628 1689 NA NA NA NA 1754 706 3036 NA NA NA NA
1519380000.0 1030.0 NA 179 47 0 NA NA NA NA 309 85 0 NA NA NA NA 7355 239 53 NA NA NA NA 3243 286 115 NA NA NA
1519380000.0 10424.0 NA 124 323 0 NA NA NA NA 367 440 0 NA NA NA NA 723 1955 1255 NA NA NA NA 1096 1920 1467 NA NA NA
1519380000.0 105.0 105 94 30 NA NA NA NA 182 349 64 NA NA NA NA 2008 763 195 NA NA NA NA 1552 1176 455 NA NA NA NA
1519380000.0 106.0 51 0 0 NA NA NA NA 91 0 0 NA NA NA NA 1444 486 1708 NA NA NA NA 2021 788 2317 NA NA NA NA
1519380000.0 107.0 97 88 262 NA NA NA NA 184 349 345 NA NA NA NA 5253 962 2018 NA NA NA NA 2874 881 2467 NA NA NA NA
1519380000.0 108.0 102 97 256 NA NA NA NA 185 349 365 NA NA NA NA 6450 851 2157 NA NA NA NA 3439 1372 2381 NA NA NA NA
1519380000.0 10801.0 NA 214 336 70 0 NA NA NA 459 462 117 0 NA NA NA 1696 2035 412 2141 NA NA NA 2269 2898 724 2247 NA NA
1519380000.0 10802.0 NA 218 335 70 0 NA NA NA 456 456 118 0 NA NA NA 2038 2939 732 2605 NA NA NA 3707 4905 1254 2955 NA NA
1519380000.0 10803.0 NA 209 336 74 0 NA NA NA 453 459 118 0 NA NA NA 2191 2821 747 2654 NA NA NA 3233 5380 1570 2982 NA NA
1519380000.0 10804.0 NA 213 331 70 0 NA NA NA 458 461 117 0 NA NA NA 2117 2818 607 2590 NA NA NA 3723 4917 927 2958 NA NA
1519380000.0 10805.0 NA 204 333 70 0 NA NA NA 461 459 118 0 NA NA NA 2143 2713 752 2582 NA NA NA 3175 4720 1233 2853 NA NA
1519380000.0 10806.0 NA 197 332 70 0 NA NA NA 459 460 117 0 NA NA NA 2123 2671 728 2609 NA NA NA 3198 5110 1342 2854 NA NA
1519380000.0 10807.0 NA 217 340 89 0 NA NA NA 457 447 129 0 NA NA NA 2110 2898 650 2582 NA NA NA 3765 4749 2026 2976 NA NA
1519380000.0 10808.0 NA 218 336 82 0 NA NA NA 457 495 129 0 NA NA NA 2396 2834 619 2615 NA NA NA 4137 4578 1984 2988 NA NA
1519380000.0 10809.0 NA 213 335 81 0 NA NA NA 459 448 128 0 NA NA NA 2376 3004 612 2698 NA NA NA 4102 5216 1791 3158 NA NA
1519380000.0 10823.0 NA 201 335 70 0 NA NA NA 452 480 117 0 NA NA NA 2048 2908 745 2674 NA NA NA 2841 6005 1699 2924 NA NA
1519380000.0 10824.0 NA 235 354 86 0 NA NA NA 460 461 130 0 NA NA NA 2207 3114 560 2689 NA NA NA 3012 5739 930 3047 NA NA
1519380000.0 10824.1 NA 233 182 0 NA NA NA NA 456 267 0 NA NA NA NA 2282 1106 404 NA NA NA NA 3280 1765 689 NA NA NA
1519380000.0 10824.5 NA 237 84 0 NA NA NA NA 458 172 0 NA NA NA NA 2249 697 200 NA NA NA NA 3641 1813 536 NA NA NA
1519380000.0 10824.6 NA 227 348 83 0 NA NA NA 457 463 130 0 NA NA NA 2534 3288 587 2627 NA NA NA 4023 5869 1313 2954 NA NA
1519380000.0 10825.0 NA 194 338 70 0 NA NA NA 454 492 118 0 NA NA NA 2178 3032 907 3150 NA NA NA 2774 5239 1818 3765 NA NA
1519380000.0 10826.0 NA 246 355 87 0 NA NA NA 456 469 128 0 NA NA NA 2361 3546 718 2723 NA NA NA 4043 5542 2167 3213 NA NA
1519380000.0 10842.0 NA 235 344 82 0 NA NA NA 460 463 130 0 NA NA NA 2041 3001 568 2661 NA NA NA 2284 5158 1239 3280 NA NA
1519380000.0 10859.0 NA 255 358 80 0 NA NA NA 456 480 129 0 NA NA NA 2395 4534 575 3166 NA NA NA 2505 8054 1897 3548 NA NA
1519380000.0 10871.0 NA 239 349 81 0 NA NA NA 459 480 128 0 NA NA NA 2292 3324 582 3218 NA NA NA 4588 6326 1555 3507 NA NA
1519380000.0 109.0 99 97 259 NA NA NA NA 184 349 357 NA NA NA NA 6889 788 2580 NA NA NA NA 3725 912 4135 NA NA NA NA
1519380000.0 11.0 NA 105 260 0 61 NA NA NA 356 363 0 101 NA NA NA 2073 1455 628 222 NA NA NA 1601 1326 794 344 NA NA
1519380000.0 110.0 58 86 247 NA NA NA NA 129 349 337 NA NA NA NA 1738 832 1991 NA NA NA NA 2123 1120 3238 NA NA NA NA
1519380000.0 1102.0 NA 121 291 137 71 NA NA NA 356 384 210 163 NA NA NA 2477 3637 1489 308 NA NA NA 2085 2546 999 421 NA NA
1519380000.0 11024.0 NA 475 714 0 NA NA NA NA 664 1011 0 NA NA NA NA 8123 8104 2936 NA NA NA NA 5791 4496 3047 NA NA NA
1519380000.0 11024.6 NA 459 678 0 NA NA NA NA 644 1000 0 NA NA NA NA 8350 7907 2949 NA NA NA NA 8359 4402 3123 NA NA NA
1519380000.0 11025.0 NA 472 697 0 NA NA NA NA 659 977 0 NA NA NA NA 8433 7707 2614 NA NA NA NA 6907 4458 2765 NA NA NA
1519380000.0 111.0 84 94 255 NA NA NA NA 172 344 341 NA NA NA NA 2937 577 1960 NA NA NA NA 2158 969 2671 NA NA NA NA
1519380000.0 112.0 90 93 250 NA NA NA NA 187 349 353 NA NA NA NA 4955 801 2000 NA NA NA NA 3163 663 2315 NA NA NA NA
1519380000.0 11224.0 NA 235 344 0 NA NA NA NA 451 474 0 NA NA NA NA 2280 3159 2629 NA NA NA NA 3713 5099 2841 NA NA NA
1519380000.0 11224.6 NA 238 349 0 NA NA NA NA 457 490 0 NA NA NA NA 2331 3034 2673 NA NA NA NA 3703 4319 2966 NA NA NA
1519380000.0 113.0 96 96 251 NA NA NA NA 186 349 352 NA NA NA NA 4855 738 2011 NA NA NA NA 2501 613 2652 NA NA NA NA
1519380000.0 114.0 93 94 254 NA NA NA NA 182 349 361 NA NA NA NA 4773 823 2051 NA NA NA NA 2543 1063 2438 NA NA NA NA
1519380000.0 115.0 96 93 255 NA NA NA NA 184 349 359 NA NA NA NA 4911 826 2084 NA NA NA NA 2693 1296 2625 NA NA NA NA
1519380000.0 116.0 85 99 258 NA NA NA NA 173 349 350 NA NA NA NA 5410 836 2011 NA NA NA NA 3283 1120 2411 NA NA NA NA
1519380000.0 11623.0 57 114 306 63 0 NA NA 107 365 456 110 0 NA NA 2100 1134 2652 523 1604 NA NA 1947 2160 4290 1075 2025 NA NA
1519380000.0 11624.0 69 128 328 65 0 NA NA 118 365 444 112 0 NA NA 6183 1165 3125 582 1603 NA NA 3138 1205 6225 1300 2007 NA NA
1519380000.0 11625.0 64 123 322 66 0 NA NA 112 365 435 111 0 NA NA 4465 1170 2835 479 1619 NA NA 2344 2381 5156 2344 1878 NA NA
1519380000.0 11626.0 70 127 324 74 0 NA NA 120 365 448 111 0 NA NA 9329 1191 3158 421 1659 NA NA 4500 1561 3178 960 1970 NA NA
1519380000.0 11642.0 55 116 305 68 0 NA NA 103 359 432 111 0 NA NA 1914 886 2493 489 1651 NA NA 2214 2636 5886 866 1902 NA NA
1519380000.0 117.0 91 95 254 NA NA NA NA 184 349 345 NA NA NA NA 5680 805 2205 NA NA NA NA 2824 859 2752 NA NA NA NA
1519380000.0 118.0 101 95 255 NA NA NA NA 190 348 376 NA NA NA NA 6367 991 2154 NA NA NA NA 3353 1255 2349 NA NA NA NA
1519380000.0 119.0 90 93 252 NA NA NA NA 186 349 349 NA NA NA NA 4951 765 1997 NA NA NA NA 2983 723 2518 NA NA NA NA
1519380000.0 12.0 NA 121 272 0 NA NA NA NA 356 370 0 NA NA NA NA 2914 4094 749 NA NA NA NA 1798 3251 938 NA NA NA
1519380000.0 120.0 60 86 242 NA NA NA NA 127 349 350 NA NA NA NA 1287 651 1881 NA NA NA NA 1069 605 2356 NA NA NA NA
1519380000.0 12024.0 67 125 326 0 NA NA NA 118 359 437 0 NA NA NA 6120 1171 3153 1622 NA NA NA 3952 1706 4180 1845 NA NA NA
1519380000.0 121.0 96 101 258 NA NA NA NA 182 349 353 NA NA NA NA 5790 1071 2208 NA NA NA NA 3293 1130 2424 NA NA NA NA
1519380000.0 122.0 61 84 237 NA NA NA NA 129 348 351 NA NA NA NA 1654 875 2036 NA NA NA NA 2063 971 2550 NA NA NA NA
1519380000.0 123.1 269 NA NA NA NA NA NA 474 NA NA NA NA NA NA 1691 NA NA NA NA NA NA 1728 NA NA NA NA NA NA
1519380000.0 123.2 295 NA NA NA NA NA NA 474 NA NA NA NA NA NA 1852 NA NA NA NA NA NA 2175 NA NA NA NA NA NA
1519380000.0 123.3 215 NA NA NA NA NA NA 472 NA NA NA NA NA NA 1454 NA NA NA NA NA NA 1778 NA NA NA NA NA NA
1519380000.0 124.1 276 NA NA NA NA NA NA 473 NA NA NA NA NA NA 1540 NA NA NA NA NA NA 1987 NA NA NA NA NA NA
1519380000.0 124.2 310 NA NA NA NA NA NA 474 NA NA NA NA NA NA 1575 NA NA NA NA NA NA 2069 NA NA NA NA NA NA
1519380000.0 124.4 268 NA NA NA NA NA NA 475 NA NA NA NA NA NA 1501 NA NA NA NA NA NA 1596 NA NA NA NA NA NA
1519380000.0 124.5 265 NA NA NA NA NA NA 473 NA NA NA NA NA NA 1549 NA NA NA NA NA NA 1674 NA NA NA NA NA NA
1519380000.0 124.6 219 NA NA NA NA NA NA 473 NA NA NA NA NA NA 1291 NA NA NA NA NA NA 1388 NA NA NA NA NA NA
1519380000.0 125.0 100 92 252 NA NA NA NA 185 349 357 NA NA NA NA 4158 1273 1950 NA NA NA NA 3029 1515 2196 NA NA NA NA
1519380000.0 126.0 63 87 244 NA NA NA NA 138 348 360 NA NA NA NA 1892 517 1494 NA NA NA NA 1383 727 1810 NA NA NA NA
1519380000.0 127.0 63 85 243 NA NA NA NA 129 348 339 NA NA NA NA 1623 512 1548 NA NA NA NA 1137 717 2033 NA NA NA NA
1519380000.0 128.0 55 90 242 NA NA NA NA 112 348 349 NA NA NA NA 1023 586 1540 NA NA NA NA 825 929 1910 NA NA NA NA
1519380000.0 129.0 57 85 245 NA NA NA NA 113 348 352 NA NA NA NA 1015 548 1617 NA NA NA NA 937 684 2082 NA NA NA NA
1519380000.0 13.0 NA 101 262 0 NA NA NA NA 357 364 0 NA NA NA NA 698 3004 655 NA NA NA NA 1174 4435 848 NA NA NA
1519380000.0 130.0 61 88 246 NA NA NA NA 122 349 348 NA NA NA NA 1258 557 1525 NA NA NA NA 1059 454 2026 NA NA NA NA
1519380000.0 1301.0 85 101 181 NA NA NA NA 152 359 280 NA NA NA NA 1507 503 1074 NA NA NA NA 963 499 3552 NA NA NA NA
1519380000.0 1302.0 96 117 193 NA NA NA NA 163 359 301 NA NA NA NA 3563 616 1244 NA NA NA NA 1455 417 1387 NA NA NA NA
1519380000.0 1303.0 89 120 216 NA NA NA NA 154 358 295 NA NA NA NA 5930 482 1414 NA NA NA NA 3953 361 1543 NA NA NA NA
1519380000.0 1306.0 NA 105 301 0 NA NA NA NA 366 405 0 NA NA NA NA 471 1307 659 NA NA NA NA 515 1455 774 NA NA NA
1519380000.0 1307.0 NA 109 156 46 0 NA NA NA 365 230 82 0 NA NA NA 470 619 125 302 NA NA NA 774 706 232 461 NA NA
1519380000.0 1308.0 NA 108 158 46 0 NA NA NA 365 228 81 0 NA NA NA 436 443 121 294 NA NA NA 583 795 183 450 NA NA
1519380000.0 1309.0 NA 117 317 0 NA NA NA NA 367 411 0 NA NA NA NA 578 1555 672 NA NA NA NA 2402 1540 736 NA NA NA
1519380000.0 131.0 64 89 257 NA NA NA NA 131 349 346 NA NA NA NA 1688 487 1566 NA NA NA NA 1079 640 1891 NA NA NA NA
1519380000.0 1310.0 NA 116 308 0 NA NA NA NA 367 398 0 NA NA NA NA 512 1441 679 NA NA NA NA 518 1485 818 NA NA NA
1519380000.0 1311.0 NA 103 270 0 61 NA NA NA 367 377 0 102 NA NA NA 514 901 680 784 NA NA NA 1117 1033 883 1216 NA NA
1519380000.0 1312.0 NA 111 313 0 NA NA NA NA 367 404 0 NA NA NA NA 547 1522 679 NA NA NA NA 562 1893 752 NA NA NA
1519380000.0 1313.0 NA 114 309 0 NA NA NA NA 367 408 0 NA NA NA NA 461 1815 682 NA NA NA NA 700 1765 814 NA NA NA
