Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1520071200.0 1.0 101 89 178 NA NA NA NA NA 186 361 270 NA NA NA NA NA 2484 778 1487 NA NA NA NA NA 2178 1018 3069 NA NA NA NA NA
1520071200.0 10.0 NA 124 277 0 NA NA NA NA NA 377 378 0 NA NA NA NA NA 3308 5007 780 NA NA NA NA NA 3372 5468 1315 NA NA NA NA
1520071200.0 1000.0 NA 272 157 0 53 NA NA NA NA 364 248 0 89 NA NA NA NA 2372 1162 561 245 NA NA NA NA 1839 1211 701 509 NA NA NA
1520071200.0 10001.0 NA 111 324 74 0 NA NA NA NA 387 451 111 0 NA NA NA NA 508 1637 274 1102 NA NA NA NA 611 3524 1316 1223 NA NA NA
1520071200.0 10002.0 NA 112 321 74 0 NA NA NA NA 387 452 111 0 NA NA NA NA 572 1692 270 1124 NA NA NA NA 916 2846 785 1259 NA NA NA
1520071200.0 10003.0 NA 115 325 69 0 NA NA NA NA 387 447 111 0 NA NA NA NA 542 1697 265 1132 NA NA NA NA 1000 3475 494 1274 NA NA NA
1520071200.0 10004.0 NA 109 304 74 0 NA NA NA NA 387 445 111 0 NA NA NA NA 541 1616 351 1127 NA NA NA NA 669 2038 892 1270 NA NA NA
1520071200.0 10005.0 NA 107 291 75 0 NA NA NA NA 387 465 111 0 NA NA NA NA 570 1665 330 1120 NA NA NA NA 1638 2327 364 1256 NA NA NA
1520071200.0 10006.0 NA 110 315 75 0 NA NA NA NA 380 448 111 0 NA NA NA NA 494 1606 258 1118 NA NA NA NA 707 2192 518 1232 NA NA NA
1520071200.0 10007.0 NA 113 318 75 0 NA NA NA NA 387 458 111 0 NA NA NA NA 585 1734 265 1109 NA NA NA NA 1075 3343 521 1255 NA NA NA
1520071200.0 10008.0 NA 114 323 65 0 NA NA NA NA 387 446 111 0 NA NA NA NA 529 1646 257 1132 NA NA NA NA 1660 1998 406 1261 NA NA NA
1520071200.0 10009.0 NA 113 326 74 0 NA NA NA NA 387 483 112 0 NA NA NA NA 525 1662 257 1133 NA NA NA NA 949 2718 392 1277 NA NA NA
1520071200.0 1001.0 NA 237 110 0 0 0 0 0 NA 343 158 0 0 0 0 0 NA 2097 561 62 98 230 107 211 NA 1724 919 287 155 420 265 262
1520071200.0 1002.0 NA 277 69 NA NA NA NA NA NA 370 121 NA NA NA NA NA NA 2519 355 NA NA NA NA NA NA 1892 298 NA NA NA NA NA
1520071200.0 10023.0 NA 114 323 75 0 NA NA NA NA 388 457 111 0 NA NA NA NA 517 1604 274 1125 NA NA NA NA 638 3047 567 1422 NA NA NA
1520071200.0 10024.0 NA 123 330 66 0 NA NA NA NA 380 461 113 0 NA NA NA NA 592 1911 253 1160 NA NA NA NA 1015 2131 359 1334 NA NA NA
1520071200.0 10024.1 NA 130 180 0 NA NA NA NA NA 388 280 0 NA NA NA NA NA 603 791 313 NA NA NA NA NA 452 967 407 NA NA NA NA
1520071200.0 10024.2 NA 125 342 0 NA NA NA NA NA 380 458 0 NA NA NA NA NA 597 1874 1115 NA NA NA NA NA 604 2124 1266 NA NA NA NA
1520071200.0 10024.3 NA 125 172 0 NA NA NA NA NA 388 258 0 NA NA NA NA NA 590 750 279 NA NA NA NA NA 456 862 378 NA NA NA NA
