Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1519423200.0 109.0 97 98 257 NA 184 350 360 NA 5161 708 2108 NA 2963 728 3478 NA
1519423200.0 136.7803 NA 87 NA NA NA 150 NA NA NA 663 NA NA NA 2538 NA NA
1519423200.0 4.28 NA 67 271 0 NA 120 364 0 NA 346 2676 2496 NA 1378 4405 3015
1519423200.0 4007.0 55 108 266 NA 115 366 394 NA 1180 358 1244 NA 1015 707 1635 NA
1519423200.0 545.0 43 0 NA NA 87 0 NA NA 192 101 NA NA 415 166 NA NA
1519423200.0 560.0 33 0 NA NA 76 0 NA NA 158 101 NA NA 238 167 NA NA
