Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1519513200.0 1.0 51 143 121 NA NA 87 182 163 NA NA 1334 411 372 NA NA 1378 532 455 NA NA
1519513200.0 10.0 NA 157 172 0 NA NA 216 224 0 NA NA 2304 3538 1027 NA NA 2811 3899 1080 NA
1519513200.0 1000.0 NA 177 88 0 37 NA 240 135 0 64 NA 2539 386 385 126 NA 2675 560 449 181
1519513200.0 1001.0 NA 169 35 0 NA NA 217 62 0 NA NA 2071 39 41 NA NA 3026 77 89 NA
1519513200.0 1002.0 NA 168 51 NA NA NA 221 82 NA NA NA 2139 158 NA NA NA 2292 195 NA NA
1519513200.0 1003.0 NA 170 0 NA NA NA 232 0 NA NA NA 3609 425 NA NA NA 3782 485 NA NA
1519513200.0 101.0 86 NA NA NA NA 124 NA NA NA NA 979 NA NA NA NA 1048 NA NA NA NA
1519513200.0 102.0 88 NA NA NA NA 123 NA NA NA NA 740 NA NA NA NA 866 NA NA NA NA
1519513200.0 103.0 47 0 0 NA NA 78 0 0 NA NA 471 325 246 NA NA 506 461 319 NA NA
1519513200.0 105.0 50 155 39 NA NA 87 200 63 NA NA 1315 451 27 NA NA 1400 557 56 NA NA
1519513200.0 106.0 47 0 0 NA NA 78 0 0 NA NA 469 327 240 NA NA 504 444 311 NA NA
1519513200.0 107.0 53 152 174 NA NA 88 202 221 NA NA 2408 513 574 NA NA 2469 625 662 NA NA
1519513200.0 108.0 53 155 179 NA NA 87 202 221 NA NA 2605 529 574 NA NA 2660 615 682 NA NA
1519513200.0 109.0 55 156 175 NA NA 88 204 222 NA NA 3116 524 631 NA NA 3215 673 715 NA NA
1519513200.0 11.0 NA 150 177 0 48 NA 209 228 0 74 NA 1687 2050 860 43 NA 2019 2359 954 151
1519513200.0 110.0 48 151 170 NA NA 81 199 217 NA NA 665 494 501 NA NA 704 601 589 NA NA
1519513200.0 1102.0 NA 157 181 107 63 NA 217 226 152 96 NA 3297 4607 2740 219 NA 3543 4866 2850 305
1519513200.0 111.0 52 154 174 NA NA 87 201 220 NA NA 1596 433 528 NA NA 1665 539 611 NA NA
1519513200.0 112.0 53 154 176 NA NA 87 201 220 NA NA 2339 454 583 NA NA 2391 550 665 NA NA
1519513200.0 113.0 53 152 176 NA NA 90 204 221 NA NA 3542 451 589 NA NA 3600 571 740 NA NA
1519513200.0 114.0 53 153 174 NA NA 90 204 221 NA NA 3134 454 634 NA NA 3193 549 716 NA NA
1519513200.0 115.0 53 153 176 NA NA 90 204 223 NA NA 3264 471 636 NA NA 3328 585 713 NA NA
1519513200.0 116.0 53 150 173 NA NA 90 204 221 NA NA 4066 553 493 NA NA 4498 660 542 NA NA
1519513200.0 117.0 53 154 172 NA NA 90 205 223 NA NA 4918 673 794 NA NA 5246 783 925 NA NA
1519513200.0 118.0 55 153 176 NA NA 91 206 223 NA NA 5051 583 533 NA NA 5627 706 579 NA NA
1519513200.0 119.0 52 153 174 NA NA 87 201 220 NA NA 2121 451 561 NA NA 2184 551 672 NA NA
1519513200.0 12.0 NA 156 171 0 NA NA 215 223 0 NA NA 2007 3646 1037 NA NA 2385 3943 1088 NA
1519513200.0 120.0 46 150 169 NA NA 75 199 217 NA NA 507 492 495 NA NA 548 617 576 NA NA
1519513200.0 1200.0 75 187 0 NA NA 121 230 0 NA NA 201 705 103 NA NA 332 810 130 NA NA
1519513200.0 1201.0 215 NA NA NA NA 276 NA NA NA NA 1117 NA NA NA NA 1319 NA NA NA NA
1519513200.0 121.0 54 153 173 NA NA 91 205 223 NA NA 5149 750 863 NA NA 5563 885 1078 NA NA
1519513200.0 122.0 50 152 170 NA NA 85 200 218 NA NA 653 409 396 NA NA 700 532 478 NA NA
1519513200.0 123.1 212 NA NA NA NA 273 NA NA NA NA 1021 NA NA NA NA 1214 NA NA NA NA
1519513200.0 123.2 216 NA NA NA NA 276 NA NA NA NA 1241 NA NA NA NA 1550 NA NA NA NA
1519513200.0 123.3 201 NA NA NA NA 258 NA NA NA NA 817 NA NA NA NA 1087 NA NA NA NA
1519513200.0 124.1 206 NA NA NA NA 266 NA NA NA NA 817 NA NA NA NA 1009 NA NA NA NA
1519513200.0 124.2 211 NA NA NA NA 272 NA NA NA NA 954 NA NA NA NA 1263 NA NA NA NA
1519513200.0 124.4 205 NA NA NA NA 266 NA NA NA NA 789 NA NA NA NA 936 NA NA NA NA
1519513200.0 124.5 207 NA NA NA NA 266 NA NA NA NA 854 NA NA NA NA 1169 NA NA NA NA
1519513200.0 124.6 197 NA NA NA NA 259 NA NA NA NA 792 NA NA NA NA 1075 NA NA NA NA
1519513200.0 125.0 52 154 182 NA NA 88 201 220 NA NA 2643 455 541 NA NA 2701 574 662 NA NA
1519513200.0 126.0 47 152 171 NA NA 81 200 218 NA NA 877 467 471 NA NA 929 601 554 NA NA
1519513200.0 127.0 46 152 168 NA NA 76 199 217 NA NA 716 469 514 NA NA 757 601 586 NA NA
1519513200.0 128.0 46 149 168 NA NA 75 199 217 NA NA 456 430 465 NA NA 508 564 566 NA NA
1519513200.0 129.0 48 160 172 NA NA 75 199 217 NA NA 481 464 454 NA NA 555 602 540 NA NA
1519513200.0 13.0 NA 161 177 0 NA NA 217 227 0 NA NA 4220 6178 1146 NA NA 4496 6401 1276 NA
