Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1520676000.0 1.0 349 487 723 NA NA 13054900 13054900 13055000 NA NA 9734 3704 4870 NA NA 10116 3799 5685 NA NA
1520676000.0 10.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1520676000.0 10001.0 NA 524 NA NA NA NA 13054900 NA NA NA NA 3856 NA NA NA NA 4116 NA NA NA
1520676000.0 10002.0 NA 542 NA NA NA NA 13054900 NA NA NA NA 3842 NA NA NA NA 4088 NA NA NA
1520676000.0 10003.0 NA 588 NA NA NA NA 13054900 NA NA NA NA 3785 NA NA NA NA 3987 NA NA NA
1520676000.0 10004.0 NA 553 NA NA NA NA 13054900 NA NA NA NA 3810 NA NA NA NA 4045 NA NA NA
1520676000.0 10005.0 NA 523 NA NA NA NA 13054900 NA NA NA NA 3793 NA NA NA NA 4032 NA NA NA
1520676000.0 10006.0 NA 528 NA NA NA NA 13054900 NA NA NA NA 3777 NA NA NA NA 4055 NA NA NA
1520676000.0 10007.0 NA 567 NA NA NA NA 13054900 NA NA NA NA 4125 NA NA NA NA 4445 NA NA NA
1520676000.0 10008.0 NA 494 NA NA NA NA 13054900 NA NA NA NA 4037 NA NA NA NA 4320 NA NA NA
1520676000.0 10009.0 NA 549 NA NA NA NA 13054900 NA NA NA NA 4022 NA NA NA NA 4259 NA NA NA
1520676000.0 1002.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1520676000.0 10023.0 NA 551 NA NA NA NA 13054900 NA NA NA NA 3840 NA NA NA NA 4096 NA NA NA
1520676000.0 10024.0 NA 553 NA NA NA NA 13054900 NA NA NA NA 4540 NA NA NA NA 4750 NA NA NA
1520676000.0 10024.1 NA 616 NA NA NA NA 13054900 NA NA NA NA 4368 NA NA NA NA 4496 NA NA NA
1520676000.0 10024.3 NA 481 NA NA NA NA 13054900 NA NA NA NA 4649 NA NA NA NA 5213 NA NA NA
1520676000.0 10024.4 NA 626 NA NA NA NA 13054900 NA NA NA NA 4406 NA NA NA NA 4748 NA NA NA
1520676000.0 10024.5 NA 611 NA NA NA NA 13054900 NA NA NA NA 4474 NA NA NA NA 4608 NA NA NA
1520676000.0 10025.0 NA 495 NA NA NA NA 13054900 NA NA NA NA 4198 NA NA NA NA 4610 NA NA NA
1520676000.0 10026.0 NA 593 NA NA NA NA 13054900 NA NA NA NA 4626 NA NA NA NA 4906 NA NA NA
1520676000.0 1003.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
