Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1519513200.0 1.0 229 492 936 NA NA 13054900 13054900 13055000 NA NA 9246 3826 5003 NA NA 10153 3993 5461 NA NA
1519513200.0 10.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1519513200.0 1000.0 NA 918 NA NA NA NA 13055100 NA NA NA NA 25507 NA NA NA NA 36178 NA NA NA
1519513200.0 10001.0 NA 606 NA NA NA NA 13054900 NA NA NA NA 3983 NA NA NA NA 4101 NA NA NA
1519513200.0 10002.0 NA 585 NA NA NA NA 13054900 NA NA NA NA 4029 NA NA NA NA 4163 NA NA NA
1519513200.0 10003.0 NA 612 NA NA NA NA 13054900 NA NA NA NA 4097 NA NA NA NA 4211 NA NA NA
1519513200.0 10004.0 NA 602 NA NA NA NA 13054900 NA NA NA NA 3979 NA NA NA NA 4100 NA NA NA
1519513200.0 10005.0 NA 614 NA NA NA NA 13054900 NA NA NA NA 3885 NA NA NA NA 4028 NA NA NA
1519513200.0 10006.0 NA 594 NA NA NA NA 13054900 NA NA NA NA 4040 NA NA NA NA 4173 NA NA NA
1519513200.0 10007.0 NA 624 NA NA NA NA 13054900 NA NA NA NA 4288 NA NA NA NA 4468 NA NA NA
1519513200.0 10008.0 NA 627 NA NA NA NA 13054900 NA NA NA NA 4105 NA NA NA NA 4233 NA NA NA
1519513200.0 10009.0 NA 616 NA NA NA NA 13054900 NA NA NA NA 4308 NA NA NA NA 4512 NA NA NA
1519513200.0 1001.0 NA 774 NA NA NA NA 13055000 NA NA NA NA 23165 NA NA NA NA 34015 NA NA NA
1519513200.0 10023.0 NA 609 NA NA NA NA 13054900 NA NA NA NA 3940 NA NA NA NA 4082 NA NA NA
1519513200.0 10024.0 NA 655 NA NA NA NA 13054900 NA NA NA NA 4681 NA NA NA NA 4798 NA NA NA
1519513200.0 10024.1 NA 634 NA NA NA NA 13054900 NA NA NA NA 4651 NA NA NA NA 4880 NA NA NA
1519513200.0 10024.2 NA 642 NA NA NA NA 13054900 NA NA NA NA 4680 NA NA NA NA 4828 NA NA NA
1519513200.0 10024.3 NA 651 NA NA NA NA 13054900 NA NA NA NA 4650 NA NA NA NA 4873 NA NA NA
1519513200.0 10024.4 NA 645 NA NA NA NA 13054900 NA NA NA NA 4664 NA NA NA NA 4773 NA NA NA
1519513200.0 10024.5 NA 659 NA NA NA NA 13054900 NA NA NA NA 4598 NA NA NA NA 4843 NA NA NA
1519513200.0 10025.0 NA 615 NA NA NA NA 13054900 NA NA NA NA 4280 NA NA NA NA 4403 NA NA NA
1519513200.0 10026.0 NA 687 NA NA NA NA 13054900 NA NA NA NA 4880 NA NA NA NA 5006 NA NA NA
1519513200.0 1004.0 NA 1030 NA NA NA NA 13055000 NA NA NA NA 6449 NA NA NA NA 15038 NA NA NA
1519513200.0 10042.0 NA 626 NA NA NA NA 13054900 NA NA NA NA 4400 NA NA NA NA 4525 NA NA NA
1519513200.0 10059.0 NA 655 NA NA NA NA 13054900 NA NA NA NA 5680 NA NA NA NA 5822 NA NA NA
1519513200.0 10071.0 NA 638 NA NA NA NA 13054900 NA NA NA NA 4655 NA NA NA NA 4773 NA NA NA
1519513200.0 1010.0 NA 237 NA NA NA NA 13054900 NA NA NA NA 548 NA NA NA NA 670 NA NA NA
1519513200.0 1020.0 NA 362 NA NA NA NA 13054900 NA NA NA NA 2970 NA NA NA NA 3085 NA NA NA
1519513200.0 10224.0 NA 876 NA NA NA NA 13055000 NA NA NA NA 17595 NA NA NA NA 18345 NA NA NA
1519513200.0 10225.0 NA 890 NA NA NA NA 13055000 NA NA NA NA 17981 NA NA NA NA 19067 NA NA NA
1519513200.0 10801.0 NA 1041 NA NA NA NA 13055000 NA NA NA NA 10607 NA NA NA NA 11317 NA NA NA
1519513200.0 10802.0 NA 1017 NA NA NA NA 13055000 NA NA NA NA 10986 NA NA NA NA 11531 NA NA NA
1519513200.0 10803.0 NA 871 NA NA NA NA 13055000 NA NA NA NA 11202 NA NA NA NA 12455 NA NA NA
1519513200.0 10804.0 NA 896 NA NA NA NA 13055000 NA NA NA NA 10822 NA NA NA NA 12462 NA NA NA
1519513200.0 10805.0 NA 993 NA NA NA NA 13055000 NA NA NA NA 10681 NA NA NA NA 12089 NA NA NA
1519513200.0 10806.0 NA 680 NA NA NA NA 13055000 NA NA NA NA 10482 NA NA NA NA 12560 NA NA NA
1519513200.0 10807.0 NA 940 NA NA NA NA 13055000 NA NA NA NA 11338 NA NA NA NA 12916 NA NA NA
1519513200.0 10808.0 NA 961 NA NA NA NA 13055000 NA NA NA NA 11101 NA NA NA NA 12187 NA NA NA
1519513200.0 10809.0 NA 849 NA NA NA NA 13055000 NA NA NA NA 11336 NA NA NA NA 12503 NA NA NA
1519513200.0 10823.0 NA 697 NA NA NA NA 13055000 NA NA NA NA 10866 NA NA NA NA 12497 NA NA NA
1519513200.0 10824.0 NA 951 NA NA NA NA 13055000 NA NA NA NA 12646 NA NA NA NA 14306 NA NA NA
1519513200.0 10824.1 NA 1110 NA NA NA NA 13055000 NA NA NA NA 12829 NA NA NA NA 13741 NA NA NA
1519513200.0 10825.0 NA 938 NA NA NA NA 13055000 NA NA NA NA 11294 NA NA NA NA 12350 NA NA NA
1519513200.0 10842.0 NA 1069 NA NA NA NA 13055000 NA NA NA NA 11867 NA NA NA NA 13278 NA NA NA
1519513200.0 10859.0 NA 816 NA NA NA NA 13055100 NA NA NA NA 15257 NA NA NA NA 17753 NA NA NA
1519513200.0 10871.0 NA 968 NA NA NA NA 13055000 NA NA NA NA 13006 NA NA NA NA 14480 NA NA NA
1519513200.0 11.0 NA 510 NA NA NA NA 13054900 NA NA NA NA 20116 NA NA NA NA 20392 NA NA NA
1519513200.0 1102.0 NA 567 NA NA NA NA 13054900 NA NA NA NA 23238 NA NA NA NA 28359 NA NA NA
1519513200.0 11024.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1519513200.0 11224.0 NA 879 NA NA NA NA 13055000 NA NA NA NA 13100 NA NA NA NA 16177 NA NA NA
1519513200.0 11623.0 381 617 NA NA NA 13054900 13054900 NA NA NA 3485 10161 NA NA NA 3627 10265 NA NA NA
1519513200.0 11624.0 410 641 NA NA NA 13054900 13054900 NA NA NA 13042 10783 NA NA NA 13435 10902 NA NA NA
1519513200.0 11625.0 376 614 NA NA NA 13054900 13054900 NA NA NA 9829 10719 NA NA NA 9987 11568 NA NA NA
1519513200.0 11642.0 382 650 NA NA NA 13054900 13054900 NA NA NA 4552 9311 NA NA NA 4666 9414 NA NA NA
1519513200.0 12.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1519513200.0 126.0 388 510 NA NA NA 13054900 13054900 NA NA NA 4570 3676 NA NA NA 4828 3754 NA NA NA
1519513200.0 127.0 375 499 913 NA NA 13054900 13054900 13055100 NA NA 4221 3670 7957 NA NA 4310 3758 9529 NA NA
1519513200.0 128.0 379 507 924 NA NA 13054900 13054900 13055100 NA NA 2065 3755 7224 NA NA 2242 3850 8453 NA NA
1519513200.0 129.0 381 509 957 NA NA 13054900 13054900 13055100 NA NA 2069 3725 7666 NA NA 2155 3880 9522 NA NA
1519513200.0 13.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1519513200.0 130.0 385 514 973 NA NA 13054900 13054900 13055100 NA NA 2210 3679 7590 NA NA 2289 3763 9313 NA NA
1519513200.0 1301.0 346 516 1171 NA NA 13054900 13054900 13055000 NA NA 3247 3813 5208 NA NA 4900 8041 5475 NA NA
1519513200.0 1302.0 308 534 1207 NA NA 13054900 13054900 13055000 NA NA 14371 4039 7071 NA NA 21765 4191 7294 NA NA
1519513200.0 1303.0 165 586 1230 NA NA 13054900 13054900 13055000 NA NA 28316 2923 12087 NA NA 35023 3022 12352 NA NA
1519513200.0 1306.0 NA 599 NA NA NA NA 13054900 NA NA NA NA 3259 NA NA NA NA 3364 NA NA NA
1519513200.0 1307.0 NA 570 NA NA NA NA 13054900 NA NA NA NA 3812 NA NA NA NA 6119 NA NA NA
1519513200.0 1308.0 NA 424 NA NA NA NA 13054900 NA NA NA NA 3886 NA NA NA NA 8335 NA NA NA
1519513200.0 1309.0 NA 640 NA NA NA NA 13054900 NA NA NA NA 3727 NA NA NA NA 3855 NA NA NA
1519513200.0 131.0 387 524 1137 NA NA 13054900 13054900 13055100 NA NA 3663 3644 7425 NA NA 3869 3764 8888 NA NA
1519513200.0 1310.0 NA 626 NA NA NA NA 13054900 NA NA NA NA 3648 NA NA NA NA 3764 NA NA NA
1519513200.0 1311.0 NA 582 NA NA NA NA 13054900 NA NA NA NA 3660 NA NA NA NA 6102 NA NA NA
1519513200.0 1312.0 NA 630 NA NA NA NA 13054900 NA NA NA NA 3891 NA NA NA NA 4103 NA NA NA
1519513200.0 1313.0 NA 628 NA NA NA NA 13054900 NA NA NA NA 3191 NA NA NA NA 3317 NA NA NA
1519513200.0 1314.0 NA 621 NA NA NA NA 13054900 NA NA NA NA 3703 NA NA NA NA 3807 NA NA NA
1519513200.0 1315.0 NA 589 NA NA NA NA 13054900 NA NA NA NA 3309 NA NA NA NA 3417 NA NA NA
1519513200.0 1316.0 NA 589 NA NA NA NA 13054900 NA NA NA NA 3449 NA NA NA NA 3628 NA NA NA
1519513200.0 1317.0 NA 586 NA NA NA NA 13054900 NA NA NA NA 3405 NA NA NA NA 3514 NA NA NA
1519513200.0 1318.0 NA 575 NA NA NA NA 13054900 NA NA NA NA 3436 NA NA NA NA 3644 NA NA NA
