Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1519513200.0 1.0 50 70 115 NA NA NA NA 95 142 167 NA NA NA NA 1323 310 341 NA NA NA NA 1470 405 495 NA NA NA NA
1519513200.0 10.0 NA 67 174 0 NA NA NA NA 139 228 0 NA NA NA NA 1824 1939 557 NA NA NA NA 1901 2014 581 NA NA NA
1519513200.0 1000.0 NA 172 96 0 31 NA NA NA 239 153 0 65 NA NA NA 3678 776 940 161 NA NA NA 3840 977 977 208 NA NA
1519513200.0 1001.0 NA 165 162 0 0 0 0 NA 219 201 0 0 0 0 NA 1680 351 52 52 533 50 NA 1744 375 72 64 544 76
1519513200.0 1002.0 NA 178 53 NA NA NA NA NA 247 92 NA NA NA NA NA 1931 169 NA NA NA NA NA 2049 228 NA NA NA NA
1519513200.0 1003.0 NA 156 0 NA NA NA NA NA 221 0 NA NA NA NA NA 2532 457 NA NA NA NA NA 2604 484 NA NA NA NA
1519513200.0 101.0 79 NA NA NA NA NA NA 135 NA NA NA NA NA NA 848 NA NA NA NA NA NA 887 NA NA NA NA NA NA
1519513200.0 102.0 80 NA NA NA NA NA NA 135 NA NA NA NA NA NA 685 NA NA NA NA NA NA 713 NA NA NA NA NA NA
1519513200.0 103.0 46 73 171 NA NA NA NA 90 142 226 NA NA NA NA 596 200 407 NA NA NA NA 640 225 444 NA NA NA NA
1519513200.0 105.0 51 72 21 NA NA NA NA 95 143 52 NA NA NA NA 1543 323 4 NA NA NA NA 1619 367 34 NA NA NA NA
1519513200.0 106.0 36 0 0 NA NA NA NA 75 0 0 NA NA NA NA 644 157 310 NA NA NA NA 670 170 330 NA NA NA NA
1519513200.0 107.0 52 72 171 NA NA NA NA 96 143 226 NA NA NA NA 2657 351 504 NA NA NA NA 2745 451 534 NA NA NA NA
1519513200.0 108.0 52 74 170 NA NA NA NA 99 142 227 NA NA NA NA 7692 720 1150 NA NA NA NA 7969 784 1227 NA NA NA NA
1519513200.0 109.0 54 77 174 NA NA NA NA 99 143 227 NA NA NA NA 3812 363 631 NA NA NA NA 3875 413 673 NA NA NA NA
1519513200.0 11.0 NA 73 175 0 46 NA NA NA 139 236 0 75 NA NA NA 1457 903 588 42 NA NA NA 1493 961 606 62 NA NA
1519513200.0 110.0 44 70 168 NA NA NA NA 82 142 226 NA NA NA NA 494 344 431 NA NA NA NA 555 366 485 NA NA NA NA
1519513200.0 1102.0 NA 66 171 101 57 NA NA NA 139 229 153 99 NA NA NA 1893 2663 1630 154 NA NA NA 2075 2910 1680 170 NA NA
1519513200.0 111.0 51 74 171 NA NA NA NA 96 143 226 NA NA NA NA 1591 272 467 NA NA NA NA 1757 366 948 NA NA NA NA
1519513200.0 112.0 53 73 172 NA NA NA NA 97 143 226 NA NA NA NA 2251 359 498 NA NA NA NA 2331 377 576 NA NA NA NA
1519513200.0 113.0 53 76 172 NA NA NA NA 97 143 226 NA NA NA NA 2337 345 473 NA NA NA NA 2399 453 508 NA NA NA NA
1519513200.0 114.0 54 76 172 NA NA NA NA 97 143 226 NA NA NA NA 2256 331 521 NA NA NA NA 2380 357 556 NA NA NA NA
1519513200.0 115.0 59 72 172 NA NA NA NA 98 143 226 NA NA NA NA 2770 379 516 NA NA NA NA 2867 428 550 NA NA NA NA
1519513200.0 116.0 59 74 172 NA NA NA NA 98 143 226 NA NA NA NA 2727 374 528 NA NA NA NA 2808 401 560 NA NA NA NA
1519513200.0 117.0 53 73 169 NA NA NA NA 98 143 226 NA NA NA NA 8565 714 1116 NA NA NA NA 8766 755 1168 NA NA NA NA
1519513200.0 118.0 52 73 168 NA NA NA NA 98 143 226 NA NA NA NA 6780 736 1094 NA NA NA NA 6917 811 1150 NA NA NA NA
1519513200.0 119.0 52 73 171 NA NA NA NA 96 143 226 NA NA NA NA 2281 331 501 NA NA NA NA 2377 357 530 NA NA NA NA
1519513200.0 12.0 NA 72 169 0 NA NA NA NA 139 227 0 NA NA NA NA 1680 2129 570 NA NA NA NA 1727 2179 590 NA NA NA
1519513200.0 120.0 44 69 168 NA NA NA NA 87 142 226 NA NA NA NA 462 305 425 NA NA NA NA 476 333 467 NA NA NA NA
1519513200.0 121.0 54 74 169 NA NA NA NA 99 143 226 NA NA NA NA 8310 739 1169 NA NA NA NA 8456 807 1237 NA NA NA NA
1519513200.0 122.0 51 77 170 NA NA NA NA 95 142 226 NA NA NA NA 960 239 441 NA NA NA NA 1018 322 1315 NA NA NA NA
1519513200.0 123.1 152 NA NA NA NA NA NA 212 NA NA NA NA NA NA 514 NA NA NA NA NA NA 600 NA NA NA NA NA NA
1519513200.0 123.2 154 NA NA NA NA NA NA 214 NA NA NA NA NA NA 648 NA NA NA NA NA NA 681 NA NA NA NA NA NA
1519513200.0 123.3 142 NA NA NA NA NA NA 202 NA NA NA NA NA NA 377 NA NA NA NA NA NA 424 NA NA NA NA NA NA
1519513200.0 124.1 148 NA NA NA NA NA NA 204 NA NA NA NA NA NA 377 NA NA NA NA NA NA 422 NA NA NA NA NA NA
1519513200.0 124.2 153 NA NA NA NA NA NA 212 NA NA NA NA NA NA 477 NA NA NA NA NA NA 527 NA NA NA NA NA NA
1519513200.0 124.4 150 NA NA NA NA NA NA 204 NA NA NA NA NA NA 396 NA NA NA NA NA NA 419 NA NA NA NA NA NA
1519513200.0 124.5 148 NA NA NA NA NA NA 204 NA NA NA NA NA NA 402 NA NA NA NA NA NA 436 NA NA NA NA NA NA
1519513200.0 124.6 145 NA NA NA NA NA NA 202 NA NA NA NA NA NA 380 NA NA NA NA NA NA 406 NA NA NA NA NA NA
1519513200.0 125.0 59 81 174 NA NA NA NA 98 143 226 NA NA NA NA 3083 345 527 NA NA NA NA 3198 376 597 NA NA NA NA
1519513200.0 126.0 45 78 167 NA NA NA NA 88 142 226 NA NA NA NA 804 325 454 NA NA NA NA 912 478 597 NA NA NA NA
1519513200.0 127.0 42 79 168 NA NA NA NA 83 142 226 NA NA NA NA 943 314 449 NA NA NA NA 1107 409 645 NA NA NA NA
1519513200.0 128.0 44 71 168 NA NA NA NA 82 142 226 NA NA NA NA 418 307 420 NA NA NA NA 472 332 464 NA NA NA NA
1519513200.0 129.0 44 69 167 NA NA NA NA 86 142 226 NA NA NA NA 435 314 425 NA NA NA NA 462 366 456 NA NA NA NA
1519513200.0 13.0 NA 71 170 0 NA NA NA NA 139 226 0 NA NA NA NA 246 818 493 NA NA NA NA 307 885 588 NA NA NA
1519513200.0 130.0 45 70 169 NA NA NA NA 87 142 226 NA NA NA NA 504 304 433 NA NA NA NA 526 347 482 NA NA NA NA
1519513200.0 1301.0 57 113 148 NA NA NA NA 102 170 205 NA NA NA NA 1076 477 521 NA NA NA NA 1153 524 607 NA NA NA NA
1519513200.0 1302.0 63 115 151 NA NA NA NA 108 170 206 NA NA NA NA 4499 601 739 NA NA NA NA 4859 776 837 NA NA NA NA
1519513200.0 1303.0 62 124 151 NA NA NA NA 108 170 215 NA NA NA NA 10343 961 1555 NA NA NA NA 11004 1166 1875 NA NA NA NA
1519513200.0 1306.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1307.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1308.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1309.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 131.0 54 70 168 NA NA NA NA 88 142 226 NA NA NA NA 888 334 447 NA NA NA NA 1162 533 737 NA NA NA NA
1519513200.0 1310.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1311.0 NA 125 196 0 50 NA NA NA 180 258 0 84 NA NA NA 909 1285 2263 166 NA NA NA 982 1422 2354 237 NA NA
1519513200.0 1312.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1313.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1314.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1315.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1316.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1317.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1318.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1319.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 132.0 50 80 170 NA NA NA NA 94 142 226 NA NA NA NA 2020 351 524 NA NA NA NA 2088 404 644 NA NA NA NA
1519513200.0 1320.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1321.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1322.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1323.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1324.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1325.0 NA 126 216 0 53 NA NA NA 185 277 0 91 NA NA NA 611 901 1053 135 NA NA NA 708 974 1077 196 NA NA
1519513200.0 1326.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1327.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1328.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1329.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 133.0 56 73 170 NA NA NA NA 99 143 228 NA NA NA NA 10292 669 1237 NA NA NA NA 10527 707 1312 NA NA NA NA
1519513200.0 1330.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1331.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1332.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1333.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1519513200.0 1334.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
