Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1520722800.0 1.0 61 68 151 NA NA NA NA NA 183 224 345 NA NA NA NA NA 1486 408 938 NA NA NA NA NA 2207 918 1503 NA NA NA NA NA
1520722800.0 10001.0 NA 83 297 74 0 NA NA NA NA 243 543 182 0 NA NA NA NA 416 1412 245 1060 NA NA NA NA 2200 1860 409 1142 NA NA NA
1520722800.0 10002.0 NA 96 271 67 0 NA NA NA NA 243 543 181 0 NA NA NA NA 395 1442 242 1075 NA NA NA NA 1158 2352 676 1158 NA NA NA
1520722800.0 10003.0 NA 93 292 64 0 NA NA NA NA 243 543 182 0 NA NA NA NA 408 1448 240 1069 NA NA NA NA 1189 1855 463 1152 NA NA NA
1520722800.0 10004.0 NA 91 296 64 0 NA NA NA NA 243 543 181 0 NA NA NA NA 395 1404 250 1068 NA NA NA NA 1158 1868 663 1154 NA NA NA
1520722800.0 10005.0 NA 89 291 64 0 NA NA NA NA 243 543 181 0 NA NA NA NA 402 1445 251 1069 NA NA NA NA 2018 2247 590 1157 NA NA NA
1520722800.0 10006.0 NA 86 290 64 0 NA NA NA NA 243 543 181 0 NA NA NA NA 428 1428 247 1078 NA NA NA NA 1998 2125 598 1145 NA NA NA
1520722800.0 10007.0 NA 92 299 74 0 NA NA NA NA 243 543 182 0 NA NA NA NA 429 1465 233 1073 NA NA NA NA 2034 1922 384 1153 NA NA NA
1520722800.0 10008.0 NA 92 290 65 0 NA NA NA NA 243 543 182 0 NA NA NA NA 414 1453 242 1077 NA NA NA NA 1993 1773 415 1173 NA NA NA
1520722800.0 10009.0 NA 88 293 73 0 NA NA NA NA 243 543 182 0 NA NA NA NA 415 1471 235 1074 NA NA NA NA 1905 1757 435 1151 NA NA NA
1520722800.0 1001.0 NA 212 110 0 0 0 0 0 NA 406 227 0 0 0 0 0 NA 5168 1391 153 263 739 258 891 NA 5978 1638 253 349 846 373 1018
1520722800.0 1002.0 NA 232 77 NA NA NA NA NA NA 447 160 NA NA NA NA NA NA 7803 835 NA NA NA NA NA NA 8414 941 NA NA NA NA NA
