Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1520460000.0 1.0 62 72 157 NA NA NA NA NA 183 223 346 NA NA NA NA NA 2204 544 1495 NA NA NA NA NA 4534 1074 2906 NA NA NA NA NA
1520460000.0 10.0 NA 99 234 0 NA NA NA NA NA 243 458 0 NA NA NA NA NA 2936 4100 840 NA NA NA NA NA 4155 4501 1187 NA NA NA NA
1520460000.0 1000.0 NA 240 156 0 52 NA NA NA NA 461 330 0 147 NA NA NA NA 2297 1030 563 266 NA NA NA NA 2515 1399 637 383 NA NA NA
1520460000.0 10001.0 NA 87 298 74 0 NA NA NA NA 242 544 181 0 NA NA NA NA 379 1293 211 1007 NA NA NA NA 1710 1530 333 1177 NA NA NA
1520460000.0 10002.0 NA 85 290 74 0 NA NA NA NA 242 544 181 0 NA NA NA NA 372 1311 214 1021 NA NA NA NA 1771 1548 321 1181 NA NA NA
1520460000.0 10003.0 NA 94 292 65 0 NA NA NA NA 242 544 181 0 NA NA NA NA 375 1341 214 1050 NA NA NA NA 1243 1685 334 1396 NA NA NA
1520460000.0 10004.0 NA 85 267 64 0 NA NA NA NA 242 544 181 0 NA NA NA NA 380 1436 231 996 NA NA NA NA 1576 2639 782 1214 NA NA NA
1520460000.0 10005.0 NA 87 295 64 0 NA NA NA NA 242 544 181 0 NA NA NA NA 375 1420 222 1028 NA NA NA NA 1756 2628 695 1166 NA NA NA
1520460000.0 10006.0 NA 86 290 67 0 NA NA NA NA 242 544 181 0 NA NA NA NA 369 1275 232 1025 NA NA NA NA 1681 1447 350 1203 NA NA NA
1520460000.0 10007.0 NA 91 276 65 0 NA NA NA NA 242 544 182 0 NA NA NA NA 397 1412 250 1019 NA NA NA NA 1784 2177 868 1167 NA NA NA
1520460000.0 10008.0 NA 92 292 66 0 NA NA NA NA 242 544 182 0 NA NA NA NA 395 1352 217 1022 NA NA NA NA 1733 1754 359 1141 NA NA NA
1520460000.0 10009.0 NA 93 300 69 0 NA NA NA NA 242 544 182 0 NA NA NA NA 404 1336 214 999 NA NA NA NA 1805 1517 307 1152 NA NA NA
1520460000.0 1001.0 NA 211 120 0 0 0 0 0 NA 405 227 0 0 0 0 0 NA 1974 523 67 133 306 115 232 NA 2245 657 110 225 467 156 267
1520460000.0 1002.0 NA 238 69 NA NA NA NA NA NA 448 160 NA NA NA NA NA NA 2429 313 NA NA NA NA NA NA 2721 374 NA NA NA NA NA
1520460000.0 10023.0 NA 90 294 73 0 NA NA NA NA 242 544 181 0 NA NA NA NA 385 1347 216 1035 NA NA NA NA 1718 1694 421 1184 NA NA NA
