Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1519941600.0 1.0 60 71 150 NA NA NA NA NA 182 223 348 NA NA NA NA NA 1436 368 929 NA NA NA NA NA 1584 833 1379 NA NA NA NA NA
1519941600.0 10.0 NA 101 236 0 NA NA NA NA NA 243 462 0 NA NA NA NA NA 2036 2873 518 NA NA NA NA NA 2815 3114 882 NA NA NA NA
1519941600.0 1000.0 NA 239 164 0 51 NA NA NA NA 461 326 0 147 NA NA NA NA 2404 1072 606 277 NA NA NA NA 2754 1487 721 394 NA NA NA
1519941600.0 10001.0 NA 88 183 72 0 NA NA NA NA 240 546 181 0 NA NA NA NA 407 1491 227 1073 NA NA NA NA 1942 7811 813 1175 NA NA NA
1519941600.0 10002.0 NA 90 175 66 0 NA NA NA NA 240 546 181 0 NA NA NA NA 386 1514 228 1063 NA NA NA NA 1651 7839 498 1160 NA NA NA
1519941600.0 10003.0 NA 91 169 63 0 NA NA NA NA 241 546 181 0 NA NA NA NA 419 1532 294 1071 NA NA NA NA 2015 7784 5174 1170 NA NA NA
1519941600.0 10004.0 NA 88 214 64 0 NA NA NA NA 240 546 181 0 NA NA NA NA 374 1500 312 1053 NA NA NA NA 1908 6024 3991 1158 NA NA NA
1519941600.0 10005.0 NA 88 238 65 0 NA NA NA NA 240 546 181 0 NA NA NA NA 394 1507 238 1076 NA NA NA NA 1301 7737 695 1191 NA NA NA
1519941600.0 10006.0 NA 88 221 64 0 NA NA NA NA 240 546 180 0 NA NA NA NA 385 1470 232 1061 NA NA NA NA 1735 5166 931 1179 NA NA NA
1519941600.0 10007.0 NA 88 299 65 0 NA NA NA NA 240 546 181 0 NA NA NA NA 419 1470 229 1078 NA NA NA NA 1920 4856 553 1168 NA NA NA
1519941600.0 10008.0 NA 86 NA NA NA NA NA NA NA 240 NA NA NA NA NA NA NA 406 NA NA NA NA NA NA NA 1820 NA NA NA NA NA NA
1519941600.0 10009.0 NA 90 220 74 0 NA NA NA NA 240 546 181 0 NA NA NA NA 404 1551 227 1058 NA NA NA NA 1687 5807 604 1155 NA NA NA
1519941600.0 1001.0 NA 210 111 0 0 0 0 0 NA 405 226 0 0 0 0 0 NA 2144 524 70 109 237 119 257 NA 2598 753 166 212 328 192 325
